,sample_1,sample_2,sample_3
"('MAR04131', 'ENSG00000213930')","{'ENSG00000213930': ('ENSG00000213930', 1, 25.2)}","{'ENSG00000213930': ('ENSG00000213930', 1, 74.8)}","{'ENSG00000213930': ('ENSG00000213930', 1, 15.6)}"
"('MAR04132', 'ENSG00000213930')","{'ENSG00000213930': ('ENSG00000213930', 1, 25.2)}","{'ENSG00000213930': ('ENSG00000213930', 1, 74.8)}","{'ENSG00000213930': ('ENSG00000213930', 1, 15.6)}"
"('MAR04303', 'ENSG00000090402 or ENSG00000171298 or ENSG00000214013 or ENSG00000257335')","{'ENSG00000171298': ('ENSG00000171298', 0.6531365313653136, 17.7), 'ENSG00000214013': ('ENSG00000214013', 0.34686346863468637, 9.4)}","{'ENSG00000171298': ('ENSG00000171298', 0.62751677852349, 18.7), 'ENSG00000214013': ('ENSG00000214013', 0.3724832214765101, 11.1)}","{'ENSG00000171298': ('ENSG00000171298', 0.20952380952380953, 8.8), 'ENSG00000214013': ('ENSG00000214013', 0.7904761904761906, 33.2)}"
"('MAR04414', 'ENSG00000108479 or ENSG00000156958 or ENSG00000166262')","{'ENSG00000108479': ('ENSG00000108479', 0.5015873015873016, 15.8), 'ENSG00000156958': ('ENSG00000156958', 0.10793650793650793, 3.4), 'ENSG00000166262': ('ENSG00000166262', 0.3904761904761905, 12.3)}","{'ENSG00000108479': ('ENSG00000108479', 0.8171617161716173, 123.8), 'ENSG00000156958': ('ENSG00000156958', 0.13861386138613863, 21.0), 'ENSG00000166262': ('ENSG00000166262', 0.04422442244224423, 6.7)}","{'ENSG00000108479': ('ENSG00000108479', 0.10470085470085472, 4.9), 'ENSG00000156958': ('ENSG00000156958', 0.6452991452991453, 30.2), 'ENSG00000166262': ('ENSG00000166262', 0.25, 11.7)}"
"('MAR04415', 'ENSG00000115850 and ENSG00000163521 and ENSG00000170266 and ENSG00000188167')","{'ENSG00000163521': ('ENSG00000163521', 1, 1.3), 'ENSG00000170266': ('ENSG00000170266', 1, 8.5)}","{'ENSG00000163521': ('ENSG00000163521', 1, 0.9), 'ENSG00000170266': ('ENSG00000170266', 1, 35.2)}","{'ENSG00000163521': ('ENSG00000163521', 1, 1.0), 'ENSG00000170266': ('ENSG00000170266', 1, 2.0)}"
"('MAR04416', 'ENSG00000102393 or ENSG00000170266 or ENSG00000241343')","{'ENSG00000102393': ('ENSG00000102393', 0.03587051618547681, 8.2), 'ENSG00000170266': ('ENSG00000170266', 0.03718285214348207, 8.5), 'ENSG00000241343': ('ENSG00000241343', 0.9269466316710412, 211.9)}","{'ENSG00000102393': ('ENSG00000102393', 0.011811652035115723, 7.4), 'ENSG00000170266': ('ENSG00000170266', 0.05618515562649641, 35.2), 'ENSG00000241343': ('ENSG00000241343', 0.9320031923383878, 583.9)}","{'ENSG00000102393': ('ENSG00000102393', 0.3091247672253259, 16.6), 'ENSG00000170266': ('ENSG00000170266', 0.037243947858472994, 2.0), 'ENSG00000241343': ('ENSG00000241343', 0.6536312849162011, 35.1)}"
"('MAR04774', 'ENSG00000067057 or ENSG00000141959 or ENSG00000152556')","{'ENSG00000067057': ('ENSG00000067057', 0.21402356577168244, 110.8), 'ENSG00000141959': ('ENSG00000141959', 0.014293992659841607, 7.4), 'ENSG00000152556': ('ENSG00000152556', 0.7716824415684759, 399.5)}","{'ENSG00000067057': ('ENSG00000067057', 0.006042296072507554, 0.4), 'ENSG00000141959': ('ENSG00000141959', 0.9531722054380665, 63.1), 'ENSG00000152556': ('ENSG00000152556', 0.04078549848942598, 2.7)}","{'ENSG00000067057': ('ENSG00000067057', 0.09130122214234364, 25.4), 'ENSG00000141959': ('ENSG00000141959', 0.03522645578720345, 9.8), 'ENSG00000152556': ('ENSG00000152556', 0.873472322070453, 243.0)}"
"('MAR04775', 'ENSG00000067057 or ENSG00000141959 or ENSG00000152556')","{'ENSG00000067057': ('ENSG00000067057', 0.21402356577168244, 110.8), 'ENSG00000141959': ('ENSG00000141959', 0.014293992659841607, 7.4), 'ENSG00000152556': ('ENSG00000152556', 0.7716824415684759, 399.5)}","{'ENSG00000067057': ('ENSG00000067057', 0.006042296072507554, 0.4), 'ENSG00000141959': ('ENSG00000141959', 0.9531722054380665, 63.1), 'ENSG00000152556': ('ENSG00000152556', 0.04078549848942598, 2.7)}","{'ENSG00000067057': ('ENSG00000067057', 0.09130122214234364, 25.4), 'ENSG00000141959': ('ENSG00000141959', 0.03522645578720345, 9.8), 'ENSG00000152556': ('ENSG00000152556', 0.873472322070453, 243.0)}"
"('MAR04831', '')",{},{},{}
"('MAR04832', 'ENSG00000115850 and ENSG00000163521 and ENSG00000170266 and ENSG00000188167')","{'ENSG00000163521': ('ENSG00000163521', 1, 1.3), 'ENSG00000170266': ('ENSG00000170266', 1, 8.5)}","{'ENSG00000163521': ('ENSG00000163521', 1, 0.9), 'ENSG00000170266': ('ENSG00000170266', 1, 35.2)}","{'ENSG00000163521': ('ENSG00000163521', 1, 1.0), 'ENSG00000170266': ('ENSG00000170266', 1, 2.0)}"
"('MAR07674', 'ENSG00000086062 or ENSG00000117411 or ENSG00000167531')","{'ENSG00000086062': ('ENSG00000086062', 0.793168880455408, 41.8), 'ENSG00000117411': ('ENSG00000117411', 0.20683111954459205, 10.9)}","{'ENSG00000086062': ('ENSG00000086062', 0.9139280125195618, 175.2), 'ENSG00000117411': ('ENSG00000117411', 0.08607198748043819, 16.5)}","{'ENSG00000086062': ('ENSG00000086062', 0.7822222222222223, 17.6), 'ENSG00000117411': ('ENSG00000117411', 0.2177777777777778, 4.9)}"
"('MAR08761', 'ENSG00000138030')","{'ENSG00000138030': ('ENSG00000138030', 1, 1.4)}","{'ENSG00000138030': ('ENSG00000138030', 1, 387.6)}","{'ENSG00000138030': ('ENSG00000138030', 1, 2.9)}"
"('MAR08762', 'ENSG00000109107 or ENSG00000136872 or ENSG00000149925')","{'ENSG00000109107': ('ENSG00000109107', 0.7293814432989691, 28.3), 'ENSG00000149925': ('ENSG00000149925', 0.27061855670103097, 10.5)}","{'ENSG00000109107': ('ENSG00000109107', 0.9503858875413451, 86.2), 'ENSG00000149925': ('ENSG00000149925', 0.04961411245865491, 4.5)}","{'ENSG00000109107': ('ENSG00000109107', 0.012345679012345678, 1.0), 'ENSG00000149925': ('ENSG00000149925', 0.9876543209876543, 80.0)}"
"('MAR08764', 'ENSG00000115850')",{},{},{}
"('MAR08766', 'ENSG00000085662 or ENSG00000198074')","{'ENSG00000085662': ('ENSG00000085662', 0.9978142076502732, 273.9), 'ENSG00000198074': ('ENSG00000198074', 0.002185792349726776, 0.6)}","{'ENSG00000085662': ('ENSG00000085662', 0.04030226700251889, 3.2), 'ENSG00000198074': ('ENSG00000198074', 0.9596977329974811, 76.2)}","{'ENSG00000085662': ('ENSG00000085662', 0.9245647969052224, 95.6), 'ENSG00000198074': ('ENSG00000198074', 0.07543520309477757, 7.8)}"
"('MAR08767', 'ENSG00000213930')","{'ENSG00000213930': ('ENSG00000213930', 1, 25.2)}","{'ENSG00000213930': ('ENSG00000213930', 1, 74.8)}","{'ENSG00000213930': ('ENSG00000213930', 1, 15.6)}"
"('MAR00454', '')",{},{},{}
"('MAR04297', 'ENSG00000114268 or ENSG00000123836 or ENSG00000158571 or ENSG00000170525')","{'ENSG00000123836': ('ENSG00000123836', 0.8085501858736059, 87.0), 'ENSG00000170525': ('ENSG00000170525', 0.19144981412639409, 20.6)}","{'ENSG00000123836': ('ENSG00000123836', 0.252, 6.3), 'ENSG00000170525': ('ENSG00000170525', 0.748, 18.7)}","{'ENSG00000123836': ('ENSG00000123836', 0.10968775020016011, 13.7), 'ENSG00000170525': ('ENSG00000170525', 0.8903122497998398, 111.2)}"
"('MAR04310', 'ENSG00000138030')","{'ENSG00000138030': ('ENSG00000138030', 1, 1.4)}","{'ENSG00000138030': ('ENSG00000138030', 1, 387.6)}","{'ENSG00000138030': ('ENSG00000138030', 1, 2.9)}"
"('MAR04315', 'ENSG00000140263')",{},{},{}
"('MAR04316', 'ENSG00000085662 or ENSG00000198074')","{'ENSG00000085662': ('ENSG00000085662', 0.9978142076502732, 273.9), 'ENSG00000198074': ('ENSG00000198074', 0.002185792349726776, 0.6)}","{'ENSG00000085662': ('ENSG00000085662', 0.04030226700251889, 3.2), 'ENSG00000198074': ('ENSG00000198074', 0.9596977329974811, 76.2)}","{'ENSG00000085662': ('ENSG00000085662', 0.9245647969052224, 95.6), 'ENSG00000198074': ('ENSG00000198074', 0.07543520309477757, 7.8)}"
"('MAR04317', 'ENSG00000116199 or ENSG00000141560 or ENSG00000162408 or ENSG00000167363 or ENSG00000172456')","{'ENSG00000116199': ('ENSG00000116199', 0.45783132530120485, 49.4), 'ENSG00000141560': ('ENSG00000141560', 0.07321594068582023, 7.9), 'ENSG00000162408': ('ENSG00000162408', 0.14457831325301207, 15.6), 'ENSG00000167363': ('ENSG00000167363', 0.027803521779425397, 3.0), 'ENSG00000172456': ('ENSG00000172456', 0.29657089898053757, 32.0)}","{'ENSG00000116199': ('ENSG00000116199', 0.07033184744923228, 14.2), 'ENSG00000141560': ('ENSG00000141560', 0.058444774640911336, 11.8), 'ENSG00000162408': ('ENSG00000162408', 0.04655770183259038, 9.4), 'ENSG00000167363': ('ENSG00000167363', 0.025260029717682014, 5.1), 'ENSG00000172456': ('ENSG00000172456', 0.799405646359584, 161.4)}","{'ENSG00000116199': ('ENSG00000116199', 0.03891977760127085, 9.8), 'ENSG00000141560': ('ENSG00000141560', 0.03494837172359015, 8.8), 'ENSG00000162408': ('ENSG00000162408', 0.09293089753772835, 23.4), 'ENSG00000167363': ('ENSG00000167363', 0.04249404289118347, 10.7), 'ENSG00000172456': ('ENSG00000172456', 0.7907069102462271, 199.1)}"
"('MAR04318', 'ENSG00000116199 or ENSG00000141560 or ENSG00000162408 or ENSG00000167363 or ENSG00000172456')","{'ENSG00000116199': ('ENSG00000116199', 0.45783132530120485, 49.4), 'ENSG00000141560': ('ENSG00000141560', 0.07321594068582023, 7.9), 'ENSG00000162408': ('ENSG00000162408', 0.14457831325301207, 15.6), 'ENSG00000167363': ('ENSG00000167363', 0.027803521779425397, 3.0), 'ENSG00000172456': ('ENSG00000172456', 0.29657089898053757, 32.0)}","{'ENSG00000116199': ('ENSG00000116199', 0.07033184744923228, 14.2), 'ENSG00000141560': ('ENSG00000141560', 0.058444774640911336, 11.8), 'ENSG00000162408': ('ENSG00000162408', 0.04655770183259038, 9.4), 'ENSG00000167363': ('ENSG00000167363', 0.025260029717682014, 5.1), 'ENSG00000172456': ('ENSG00000172456', 0.799405646359584, 161.4)}","{'ENSG00000116199': ('ENSG00000116199', 0.03891977760127085, 9.8), 'ENSG00000141560': ('ENSG00000141560', 0.03494837172359015, 8.8), 'ENSG00000162408': ('ENSG00000162408', 0.09293089753772835, 23.4), 'ENSG00000167363': ('ENSG00000167363', 0.04249404289118347, 10.7), 'ENSG00000172456': ('ENSG00000172456', 0.7907069102462271, 199.1)}"
"('MAR04319', 'ENSG00000156510 or ENSG00000156515 or ENSG00000159399 or ENSG00000160883')","{'ENSG00000156515': ('ENSG00000156515', 0.9068076668869796, 137.2), 'ENSG00000159399': ('ENSG00000159399', 0.0931923331130205, 14.1)}","{'ENSG00000156515': ('ENSG00000156515', 0.6666666666666667, 0.6), 'ENSG00000159399': ('ENSG00000159399', 0.33333333333333337, 0.3)}","{'ENSG00000156515': ('ENSG00000156515', 0.489749430523918, 21.5), 'ENSG00000159399': ('ENSG00000159399', 0.5102505694760819, 22.4)}"
"('MAR04320', 'ENSG00000116199 or ENSG00000141560 or ENSG00000162408 or ENSG00000167363 or ENSG00000172456')","{'ENSG00000116199': ('ENSG00000116199', 0.45783132530120485, 49.4), 'ENSG00000141560': ('ENSG00000141560', 0.07321594068582023, 7.9), 'ENSG00000162408': ('ENSG00000162408', 0.14457831325301207, 15.6), 'ENSG00000167363': ('ENSG00000167363', 0.027803521779425397, 3.0), 'ENSG00000172456': ('ENSG00000172456', 0.29657089898053757, 32.0)}","{'ENSG00000116199': ('ENSG00000116199', 0.07033184744923228, 14.2), 'ENSG00000141560': ('ENSG00000141560', 0.058444774640911336, 11.8), 'ENSG00000162408': ('ENSG00000162408', 0.04655770183259038, 9.4), 'ENSG00000167363': ('ENSG00000167363', 0.025260029717682014, 5.1), 'ENSG00000172456': ('ENSG00000172456', 0.799405646359584, 161.4)}","{'ENSG00000116199': ('ENSG00000116199', 0.03891977760127085, 9.8), 'ENSG00000141560': ('ENSG00000141560', 0.03494837172359015, 8.8), 'ENSG00000162408': ('ENSG00000162408', 0.09293089753772835, 23.4), 'ENSG00000167363': ('ENSG00000167363', 0.04249404289118347, 10.7), 'ENSG00000172456': ('ENSG00000172456', 0.7907069102462271, 199.1)}"
"('MAR04356', 'ENSG00000109107 or ENSG00000136872 or ENSG00000149925')","{'ENSG00000109107': ('ENSG00000109107', 0.7293814432989691, 28.3), 'ENSG00000149925': ('ENSG00000149925', 0.27061855670103097, 10.5)}","{'ENSG00000109107': ('ENSG00000109107', 0.9503858875413451, 86.2), 'ENSG00000149925': ('ENSG00000149925', 0.04961411245865491, 4.5)}","{'ENSG00000109107': ('ENSG00000109107', 0.012345679012345678, 1.0), 'ENSG00000149925': ('ENSG00000149925', 0.9876543209876543, 80.0)}"
"('MAR04383', 'ENSG00000178802')","{'ENSG00000178802': ('ENSG00000178802', 1, 39.5)}","{'ENSG00000178802': ('ENSG00000178802', 1, 18.8)}","{'ENSG00000178802': ('ENSG00000178802', 1, 12.7)}"
"('MAR04385', 'ENSG00000100413 or ENSG00000100417 or ENSG00000140650')","{'ENSG00000100413': ('ENSG00000100413', 0.18811881188118812, 3.8), 'ENSG00000100417': ('ENSG00000100417', 0.6683168316831684, 13.5), 'ENSG00000140650': ('ENSG00000140650', 0.14356435643564355, 2.9)}","{'ENSG00000100413': ('ENSG00000100413', 0.27285513361462727, 38.8), 'ENSG00000100417': ('ENSG00000100417', 0.6188466947960619, 88.0), 'ENSG00000140650': ('ENSG00000140650', 0.10829817158931083, 15.4)}","{'ENSG00000100413': ('ENSG00000100413', 0.3606557377049181, 8.8), 'ENSG00000100417': ('ENSG00000100417', 0.4385245901639344, 10.7), 'ENSG00000140650': ('ENSG00000140650', 0.20081967213114757, 4.9)}"
"('MAR04386', 'ENSG00000164068 or ENSG00000173540')","{'ENSG00000164068': ('ENSG00000164068', 0.1111111111111111, 0.7), 'ENSG00000173540': ('ENSG00000173540', 0.8888888888888888, 5.6)}","{'ENSG00000164068': ('ENSG00000164068', 0.45472837022132795, 22.6), 'ENSG00000173540': ('ENSG00000173540', 0.545271629778672, 27.1)}","{'ENSG00000164068': ('ENSG00000164068', 0.7095709570957096, 21.5), 'ENSG00000173540': ('ENSG00000173540', 0.29042904290429045, 8.8)}"
"('MAR04387', 'ENSG00000173540')","{'ENSG00000173540': ('ENSG00000173540', 1, 5.6)}","{'ENSG00000173540': ('ENSG00000173540', 1, 27.1)}","{'ENSG00000173540': ('ENSG00000173540', 1, 8.8)}"
"('MAR04399', 'ENSG00000112699')","{'ENSG00000112699': ('ENSG00000112699', 1, 2.8)}","{'ENSG00000112699': ('ENSG00000112699', 1, 17.1)}","{'ENSG00000112699': ('ENSG00000112699', 1, 3.9)}"
"('MAR04400', 'ENSG00000104522')","{'ENSG00000104522': ('ENSG00000104522', 1, 11.4)}","{'ENSG00000104522': ('ENSG00000104522', 1, 73.0)}","{'ENSG00000104522': ('ENSG00000104522', 1, 4.9)}"
"('MAR04401', 'ENSG00000116783 or ENSG00000254685')","{'ENSG00000254685': ('ENSG00000254685', 1, 7.8)}","{'ENSG00000254685': ('ENSG00000254685', 1, 9.3)}","{'ENSG00000254685': ('ENSG00000254685', 1, 4.9)}"
"('MAR04402', 'ENSG00000157353')","{'ENSG00000157353': ('ENSG00000157353', 1, 2.5)}","{'ENSG00000157353': ('ENSG00000157353', 1, 7.1)}","{'ENSG00000157353': ('ENSG00000157353', 1, 1.0)}"
"('MAR04403', '')",{},{},{}
"('MAR04490', 'ENSG00000156510 or ENSG00000156515 or ENSG00000159399 or ENSG00000160883')","{'ENSG00000156515': ('ENSG00000156515', 0.9068076668869796, 137.2), 'ENSG00000159399': ('ENSG00000159399', 0.0931923331130205, 14.1)}","{'ENSG00000156515': ('ENSG00000156515', 0.6666666666666667, 0.6), 'ENSG00000159399': ('ENSG00000159399', 0.33333333333333337, 0.3)}","{'ENSG00000156515': ('ENSG00000156515', 0.489749430523918, 21.5), 'ENSG00000159399': ('ENSG00000159399', 0.5102505694760819, 22.4)}"
"('MAR04706', 'ENSG00000078237 or ENSG00000114268 or ENSG00000123836 or ENSG00000158571 or ENSG00000170525')","{'ENSG00000078237': ('ENSG00000078237', 0.022706630336058128, 2.5), 'ENSG00000123836': ('ENSG00000123836', 0.7901907356948229, 87.0), 'ENSG00000170525': ('ENSG00000170525', 0.187102633969119, 20.6)}","{'ENSG00000078237': ('ENSG00000078237', 0.07063197026022305, 1.9), 'ENSG00000123836': ('ENSG00000123836', 0.2342007434944238, 6.3), 'ENSG00000170525': ('ENSG00000170525', 0.6951672862453532, 18.7)}","{'ENSG00000078237': ('ENSG00000078237', 0.007942811755361398, 1.0), 'ENSG00000123836': ('ENSG00000123836', 0.10881652104845115, 13.7), 'ENSG00000170525': ('ENSG00000170525', 0.8832406671961874, 111.2)}"
"('MAR08768', 'ENSG00000104522')","{'ENSG00000104522': ('ENSG00000104522', 1, 11.4)}","{'ENSG00000104522': ('ENSG00000104522', 1, 73.0)}","{'ENSG00000104522': ('ENSG00000104522', 1, 4.9)}"
"('MAR04590', 'ENSG00000169738')","{'ENSG00000169738': ('ENSG00000169738', 1, 152.5)}","{'ENSG00000169738': ('ENSG00000169738', 1, 4143.6)}","{'ENSG00000169738': ('ENSG00000169738', 1, 108.3)}"
"('MAR04591', 'ENSG00000115425 or ENSG00000116353')","{'ENSG00000115425': ('ENSG00000115425', 0.1702127659574468, 4.0), 'ENSG00000116353': ('ENSG00000116353', 0.8297872340425532, 19.5)}","{'ENSG00000115425': ('ENSG00000115425', 0.8080985915492958, 91.8), 'ENSG00000116353': ('ENSG00000116353', 0.19190140845070425, 21.8)}","{'ENSG00000115425': ('ENSG00000115425', 0.11363636363636363, 2.0), 'ENSG00000116353': ('ENSG00000116353', 0.8863636363636362, 15.6)}"
"('MAR04592', 'ENSG00000085662 or ENSG00000198074')","{'ENSG00000085662': ('ENSG00000085662', 0.9978142076502732, 273.9), 'ENSG00000198074': ('ENSG00000198074', 0.002185792349726776, 0.6)}","{'ENSG00000085662': ('ENSG00000085662', 0.04030226700251889, 3.2), 'ENSG00000198074': ('ENSG00000198074', 0.9596977329974811, 76.2)}","{'ENSG00000085662': ('ENSG00000085662', 0.9245647969052224, 95.6), 'ENSG00000198074': ('ENSG00000198074', 0.07543520309477757, 7.8)}"
"('MAR04593', 'ENSG00000140263')",{},{},{}
"('MAR04594', 'ENSG00000104808')",{},{},{}
"('MAR04595', 'ENSG00000093217')","{'ENSG00000093217': ('ENSG00000093217', 1, 1.5)}","{'ENSG00000093217': ('ENSG00000093217', 1, 50.2)}","{'ENSG00000093217': ('ENSG00000093217', 1, 2.0)}"
"('MAR08341', 'ENSG00000053371 or ENSG00000085662 or ENSG00000117448')","{'ENSG00000053371': ('ENSG00000053371', 0.05400696864111499, 18.6), 'ENSG00000085662': ('ENSG00000085662', 0.7952961672473867, 273.9), 'ENSG00000117448': ('ENSG00000117448', 0.15069686411149827, 51.9)}","{'ENSG00000053371': ('ENSG00000053371', 0.2440009503444999, 102.7), 'ENSG00000085662': ('ENSG00000085662', 0.0076027559990496565, 3.2), 'ENSG00000117448': ('ENSG00000117448', 0.7483962936564506, 315.0)}","{'ENSG00000053371': ('ENSG00000053371', 0.22465437788018433, 39.0), 'ENSG00000085662': ('ENSG00000085662', 0.5506912442396313, 95.6), 'ENSG00000117448': ('ENSG00000117448', 0.22465437788018433, 39.0)}"
"('MAR08342', '')",{},{},{}
"('MAR08344', 'ENSG00000117448')","{'ENSG00000117448': ('ENSG00000117448', 1, 51.9)}","{'ENSG00000117448': ('ENSG00000117448', 1, 315.0)}","{'ENSG00000117448': ('ENSG00000117448', 1, 39.0)}"
"('MAR08352', 'ENSG00000165475')","{'ENSG00000165475': ('ENSG00000165475', 1, 9.9)}","{'ENSG00000165475': ('ENSG00000165475', 1, 334.2)}","{'ENSG00000165475': ('ENSG00000165475', 1, 16.6)}"
"('MAR08353', '')",{},{},{}
"('MAR08726', 'ENSG00000171174')","{'ENSG00000171174': ('ENSG00000171174', 1, 6.6)}","{'ENSG00000171174': ('ENSG00000171174', 1, 37.7)}","{'ENSG00000171174': ('ENSG00000171174', 1, 6.8)}"
"('MAR08727', 'ENSG00000120697')","{'ENSG00000120697': ('ENSG00000120697', 1, 20.7)}","{'ENSG00000120697': ('ENSG00000120697', 1, 75.8)}","{'ENSG00000120697': ('ENSG00000120697', 1, 12.7)}"
"('MAR08728', '')",{},{},{}
"('MAR08729', 'ENSG00000115652')","{'ENSG00000115652': ('ENSG00000115652', 1, 22.5)}","{'ENSG00000115652': ('ENSG00000115652', 1, 11.3)}","{'ENSG00000115652': ('ENSG00000115652', 1, 24.4)}"
"('MAR06537', 'ENSG00000117448')","{'ENSG00000117448': ('ENSG00000117448', 1, 51.9)}","{'ENSG00000117448': ('ENSG00000117448', 1, 315.0)}","{'ENSG00000117448': ('ENSG00000117448', 1, 39.0)}"
"('MAR01568', 'ENSG00000006534 or ENSG00000108602 or ENSG00000132746 or ENSG00000184254')","{'ENSG00000006534': ('ENSG00000006534', 0.625, 1.5), 'ENSG00000184254': ('ENSG00000184254', 0.375, 0.9)}","{'ENSG00000006534': ('ENSG00000006534', 0.9523809523809523, 2.0), 'ENSG00000184254': ('ENSG00000184254', 0.047619047619047616, 0.1)}","{'ENSG00000006534': ('ENSG00000006534', 0.2898550724637681, 2.0), 'ENSG00000184254': ('ENSG00000184254', 0.7101449275362319, 4.9)}"
"('MAR03853', 'ENSG00000124767 or ENSG00000167699')","{'ENSG00000124767': ('ENSG00000124767', 0.7967557251908397, 167.0), 'ENSG00000167699': ('ENSG00000167699', 0.20324427480916032, 42.6)}","{'ENSG00000124767': ('ENSG00000124767', 0.6244725738396624, 118.4), 'ENSG00000167699': ('ENSG00000167699', 0.3755274261603375, 71.2)}","{'ENSG00000124767': ('ENSG00000124767', 0.6670224119530416, 62.5), 'ENSG00000167699': ('ENSG00000167699', 0.3329775880469584, 31.2)}"
"('MAR03854', 'ENSG00000085662 or ENSG00000198074')","{'ENSG00000085662': ('ENSG00000085662', 0.9978142076502732, 273.9), 'ENSG00000198074': ('ENSG00000198074', 0.002185792349726776, 0.6)}","{'ENSG00000085662': ('ENSG00000085662', 0.04030226700251889, 3.2), 'ENSG00000198074': ('ENSG00000198074', 0.9596977329974811, 76.2)}","{'ENSG00000085662': ('ENSG00000085662', 0.9245647969052224, 95.6), 'ENSG00000198074': ('ENSG00000198074', 0.07543520309477757, 7.8)}"
"('MAR03855', 'ENSG00000085662 or ENSG00000198074')","{'ENSG00000085662': ('ENSG00000085662', 0.9978142076502732, 273.9), 'ENSG00000198074': ('ENSG00000198074', 0.002185792349726776, 0.6)}","{'ENSG00000085662': ('ENSG00000085662', 0.04030226700251889, 3.2), 'ENSG00000198074': ('ENSG00000198074', 0.9596977329974811, 76.2)}","{'ENSG00000085662': ('ENSG00000085662', 0.9245647969052224, 95.6), 'ENSG00000198074': ('ENSG00000198074', 0.07543520309477757, 7.8)}"
"('MAR03857', 'ENSG00000063854 or ENSG00000103253')","{'ENSG00000063854': ('ENSG00000063854', 0.9319029850746269, 99.9), 'ENSG00000103253': ('ENSG00000103253', 0.06809701492537314, 7.3)}","{'ENSG00000063854': ('ENSG00000063854', 0.9983129481231547, 236.7), 'ENSG00000103253': ('ENSG00000103253', 0.0016870518768452132, 0.4)}","{'ENSG00000063854': ('ENSG00000063854', 0.9719495091164095, 69.3), 'ENSG00000103253': ('ENSG00000103253', 0.028050490883590466, 2.0)}"
