,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7
MAR07002,440.96603464000003,445.42986745999997,425.54616174,436.96953186,445.70243566,436.52658220999996,414.22832752799997
MAR07003,718.2402546800001,727.4486025899998,719.42369144,693.6772820799999,694.17098787,708.65182113,841.7231342399998
MAR07004,63.08156724,65.32506856,62.21458248,64.27889253,66.74558642,64.24538602,38.283815
MAR07005,248.80340608,246.98556353000004,240.52964608,248.80252677,252.81579764000003,241.10294604000003,271.6769162
MAR07006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07009,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07011,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07012,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07013,718.2402546800001,727.4486025899998,719.42369144,693.6772820799999,694.17098787,708.65182113,841.7231342399998
MAR07014,63.08156724,65.32506856,62.21458248,64.27889253,66.74558642,64.24538602,38.283815
MAR07015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07016,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07017,440.96603464000003,445.42986745999997,425.54616174,436.96953186,445.70243566,436.52658220999996,414.22832752799997
MAR07018,50.43290426,43.17134965,44.04338818,42.59151827,52.76144027,47.20188841,94.08337879
MAR07019,440.96603464000003,445.42986745999997,425.54616174,436.96953186,445.70243566,436.52658220999996,414.22832752799997
MAR07020,50.43290426,43.17134965,44.04338818,42.59151827,52.76144027,47.20188841,94.08337879
MAR07021,440.96603464000003,445.42986745999997,425.54616174,436.96953186,445.70243566,436.52658220999996,414.22832752799997
MAR07022,718.2402546800001,727.4486025899998,719.42369144,693.6772820799999,694.17098787,708.65182113,841.7231342399998
MAR07023,63.08156724,65.32506856,62.21458248,64.27889253,66.74558642,64.24538602,38.283815
MAR07024,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07025,112.93218010999999,120.501083,125.82694914000001,131.4476344,115.14964784,116.29450771,112.91706015
MAR07026,112.93218010999999,120.501083,125.82694914000001,131.4476344,115.14964784,116.29450771,112.91706015
MAR07027,112.93218010999999,120.501083,125.82694914000001,131.4476344,115.14964784,116.29450771,112.91706015
MAR07028,112.93218010999999,120.501083,125.82694914000001,131.4476344,115.14964784,116.29450771,112.91706015
MAR07029,718.2402546800001,727.4486025899998,719.42369144,693.6772820799999,694.17098787,708.65182113,841.7231342399998
MAR07030,440.96603464000003,445.42986745999997,425.54616174,436.96953186,445.70243566,436.52658220999996,414.22832752799997
MAR07031,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07032,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07033,440.96603464000003,445.42986745999997,425.54616174,436.96953186,445.70243566,436.52658220999996,414.22832752799997
MAR07034,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07035,172.22885334,167.951698,181.13173059999997,171.60843827,176.15295202000001,173.62085911999998,205.19359593
MAR07036,440.96603464000003,445.42986745999997,425.54616174,436.96953186,445.70243566,436.52658220999996,414.22832752799997
MAR07037,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07038,290.38548122,295.83735391000005,293.69291669,295.97999289,303.05738936,291.77216988,351.35656764
MAR07039,583.59345819,571.3765996499999,585.3682769600001,575.9847905,584.6994438300001,555.7216117400001,597.8737261829999
MAR07040,440.96603464000003,445.42986745999997,425.54616174,436.96953186,445.70243566,436.52658220999996,414.22832752799997
MAR07041,718.2402546800001,727.4486025899998,719.42369144,693.6772820799999,694.17098787,708.65182113,841.7231342399998
MAR07042,63.08156724,65.32506856,62.21458248,64.27889253,66.74558642,64.24538602,38.283815
MAR07043,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07044,43.12191238,36.69564721,39.21707678,40.89001818,44.24935132,45.5600836,56.07590448
MAR07045,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07046,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07047,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07048,440.96603464000003,445.42986745999997,425.54616174,436.96953186,445.70243566,436.52658220999996,414.22832752799997
MAR07049,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07050,718.2402546800001,727.4486025899998,719.42369144,693.6772820799999,694.17098787,708.65182113,841.7231342399998
MAR07051,63.08156724,65.32506856,62.21458248,64.27889253,66.74558642,64.24538602,38.283815
MAR07052,63.64768388,60.78071596,64.8782844,67.89795622,70.35984642,63.0335777,61.39014867
MAR07053,440.96603464000003,445.42986745999997,425.54616174,436.96953186,445.70243566,436.52658220999996,414.22832752799997
MAR07054,440.96603464000003,445.42986745999997,425.54616174,436.96953186,445.70243566,436.52658220999996,414.22832752799997
MAR07055,63.08156724,65.32506856,62.21458248,64.27889253,66.74558642,64.24538602,38.283815
MAR07056,440.96603464000003,445.42986745999997,425.54616174,436.96953186,445.70243566,436.52658220999996,414.22832752799997
MAR07057,48.81542819,50.66953144,47.36642226,48.15515352,51.68054009,50.34868098,50.63411846
MAR07058,63.08156724,65.32506856,62.21458248,64.27889253,66.74558642,64.24538602,38.283815
MAR07059,409.90402395999996,413.11952049999996,416.2812262499999,418.08828237,421.06466704999997,408.89930714999997,447.83348196000003
MAR07060,440.96603464000003,445.42986745999997,425.54616174,436.96953186,445.70243566,436.52658220999996,414.22832752799997
MAR07061,257.58306624,251.98435141000002,255.76813092999998,253.79359370999998,267.62413017999995,251.99749371,297.23630496
MAR07062,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07063,73.06139468,80.73799777,78.06492756,70.8688294,77.92614771,71.26214706,94.27469158
MAR07064,73.06139468,80.73799777,78.06492756,70.8688294,77.92614771,71.26214706,94.27469158
MAR07065,583.59345819,571.3765996499999,585.3682769600001,575.9847905,584.6994438300001,555.7216117400001,597.8737261829999
MAR07066,583.59345819,571.3765996499999,585.3682769600001,575.9847905,584.6994438300001,555.7216117400001,597.8737261829999
MAR07067,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07068,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07069,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07070,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07071,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07072,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07073,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07074,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07075,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07076,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07077,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07078,440.96603464000003,445.42986745999997,425.54616174,436.96953186,445.70243566,436.52658220999996,414.22832752799997
MAR07079,718.2402546800001,727.4486025899998,719.42369144,693.6772820799999,694.17098787,708.65182113,841.7231342399998
MAR07080,718.2402546800001,727.4486025899998,719.42369144,693.6772820799999,694.17098787,708.65182113,841.7231342399998
MAR07081,63.08156724,65.32506856,62.21458248,64.27889253,66.74558642,64.24538602,38.283815
MAR07082,440.96603464000003,445.42986745999997,425.54616174,436.96953186,445.70243566,436.52658220999996,414.22832752799997
MAR07083,718.2402546800001,727.4486025899998,719.42369144,693.6772820799999,694.17098787,708.65182113,841.7231342399998
MAR07084,718.2402546800001,727.4486025899998,719.42369144,693.6772820799999,694.17098787,708.65182113,841.7231342399998
MAR07085,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07086,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07087,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07088,440.96603464000003,445.42986745999997,425.54616174,436.96953186,445.70243566,436.52658220999996,414.22832752799997
MAR07089,718.2402546800001,727.4486025899998,719.42369144,693.6772820799999,694.17098787,708.65182113,841.7231342399998
MAR07090,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07091,440.96603464000003,445.42986745999997,425.54616174,436.96953186,445.70243566,436.52658220999996,414.22832752799997
MAR07092,718.2402546800001,727.4486025899998,719.42369144,693.6772820799999,694.17098787,708.65182113,841.7231342399998
MAR07093,718.2402546800001,727.4486025899998,719.42369144,693.6772820799999,694.17098787,708.65182113,841.7231342399998
MAR07094,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07096,440.96603464000003,445.42986745999997,425.54616174,436.96953186,445.70243566,436.52658220999996,414.22832752799997
MAR07097,718.2402546800001,727.4486025899998,719.42369144,693.6772820799999,694.17098787,708.65182113,841.7231342399998
MAR07098,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07099,43.12191238,36.69564721,39.21707678,40.89001818,44.24935132,45.5600836,56.07590448
MAR07100,718.2402546800001,727.4486025899998,719.42369144,693.6772820799999,694.17098787,708.65182113,841.7231342399998
MAR07103,753.0321652300001,769.7110817299999,759.37922025,731.51540327,708.76314037,743.3642657800001,850.9699190969998
MAR07104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07688,187.42989357,204.86320196999998,200.58730393000002,194.74073718999998,166.40458349,184.60531512999998,171.82014252
MAR08032,56.23964341,65.55228618999999,53.682824339999996,56.108991270000004,47.93116758,49.86982124000001,48.434021369999996
MAR08034,43.12191238,36.69564721,39.21707678,40.89001818,44.24935132,45.5600836,56.07590448
MAR08036,104.94184828,98.34736408,104.20085433,107.49159338999999,94.81521311,101.45962846,92.19150788
MAR08037,104.94184828,98.34736408,104.20085433,107.49159338999999,94.81521311,101.45962846,92.19150788
MAR08038,104.94184828,98.34736408,104.20085433,107.49159338999999,94.81521311,101.45962846,92.19150788
MAR08040,165.59720139,165.94460893000002,174.14280971,162.64180284,178.88898061999998,157.67189805,191.03644946
MAR08043,52.50327366,52.29792446,52.45646653,53.98886814,56.00414083,54.45319302,69.70162655
MAR08046,19.33692657,25.33476572,20.6502832,19.40520348,20.01354249,16.24214049,23.37204586
MAR08049,51.77540942,54.72157916,47.52466198,49.10043135,56.37570028,52.02957637,50.97423008
MAR08052,36.90271684,40.21752047,33.03254114,36.70378779,27.91762509,33.62768075,25.06197551
MAR08055,38.14008604,37.35457833,32.85056547,37.46541164,31.08939157,38.23059782,27.8041255
MAR08059,41.65000913,44.72400345,41.82803213,38.59434346,38.23684405,39.38377026,43.49177429
MAR08596,56.23964341,65.55228618999999,53.682824339999996,56.108991270000004,47.93116758,49.86982124000001,48.434021369999996
MAR08598,56.23964341,65.55228618999999,53.682824339999996,56.108991270000004,47.93116758,49.86982124000001,48.434021369999996
MAR08601,56.23964341,65.55228618999999,53.682824339999996,56.108991270000004,47.93116758,49.86982124000001,48.434021369999996
MAR06535,155.43945156,150.19085328,158.63531733999997,147.65239724999998,151.63002907,152.27739651,124.86348103
MAR06536,155.43945156,150.19085328,158.63531733999997,147.65239724999998,151.63002907,152.27739651,124.86348103
MAR09569,364.43353628,380.24870340999996,383.33571695,376.3556165,374.16035468,381.11371516,378.11910126000004
MAR03955,232.51218694000002,225.58923676999999,227.33772827,230.78283051000003,221.55075979999998,234.11354843,295.13186429
MAR03984,106.75342148,113.72242369,107.49751512,111.40774439,114.33897268000001,103.84415451000001,92.29779275
MAR04201,211.92171638000002,204.04143153,210.82805099999996,204.15300362,201.75677514,201.86381097,179.70648087
MAR04202,323.34964378999996,324.99694972000003,327.50346977999993,331.68448696999997,333.99815716,325.83961977999996,389.36404194999994
MAR05127,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05128,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05363,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07794,129.05841668,127.39335109000001,140.85972235,137.60544428,129.74180031,135.03844599,142.78311238999999
MAR08617,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08752,212.21286208,213.66031120999997,208.92917438,220.43879024,222.56410371,207.27785780000002,226.98199701000001
MAR07741,40.45307685,40.74769493,42.96208345,40.21481974,33.37279322,37.66378425,36.11560338
MAR09464,233.93556587,234.60220272,238.25626878999998,240.15458500000003,244.18210741,243.82756025999998,245.09294115
MAR09465,38.93264931,39.15717152,40.95771368,39.35056571,44.58713263,39.03195494,33.45848131
MAR09466,218.01960122000003,230.20932853999997,221.48285869,211.4721548,224.65834781,214.90052303,220.15850749
MAR09467,218.01960122000003,230.20932853999997,221.48285869,211.4721548,224.65834781,214.90052303,220.15850749
MAR09468,43.21896095,39.38438915,41.45880613,43.1046691,47.96494572,42.90192343,37.45479291
MAR09469,46.53478691,43.36069767,46.36423739,44.64412157,45.87070159,46.92825427,26.25236621
MAR09470,34.67868723,37.68025693,38.2412652,37.37898624,36.98705321,36.1783418,38.62392664
MAR09471,79.01370665,73.80786006,76.71988996,85.72319532,73.46743445,77.9270928,102.6711974
MAR09472,34.54928914,34.08264446,35.73580299,35.89354965,30.73809902,30.90111204,34.96772664
MAR09473,243.78599524999998,244.10747359,246.03638827,233.48362432000002,242.22297581,242.32257252000002,234.01805629
MAR09474,33.75672586,34.3856013,38.29401177,40.29584355,34.31858087,32.87518689,24.29672435
MAR09475,98.32637109000001,92.89414096,94.60097811,91.01675116999999,99.13881385,92.21470373,105.09449272
MAR09476,32.64066736,32.71933869,35.60393656,30.30290647,36.91949695,33.83290635,46.91414755
MAR09477,34.72721151,35.9761247,30.88311831,36.19063696,32.39322741,33.46154575,22.787479
MAR09478,52.17977843,60.21267189,49.08068589,52.96256648,58.13216307,48.960965,39.98437314
MAR09479,52.17977843,60.21267189,49.08068589,52.96256648,58.13216307,48.960965,39.98437314
MAR09480,52.17977843,60.21267189,49.08068589,52.96256648,58.13216307,48.960965,39.98437314
MAR09481,33.62732777,32.15129461,35.81492285,31.92338276,30.70432088,32.07382977,43.55554522
MAR09482,243.78599524999998,244.10747359,246.03638827,233.48362432000002,242.22297581,242.32257252000002,234.01805629
MAR09483,117.50963745000001,122.16734561000001,127.38297302000001,119.40209406,112.10961605,114.75042936,91.4262567
MAR09484,54.16927402,61.34876004,58.8915484,63.00951943,66.50913951,62.54494532,35.92429059
MAR09485,178.06794199,183.06167036,187.30307961,189.54170913000002,181.86145611,179.42581186,130.90046244
MAR09487,709.66116152,710.1459800700002,711.62511067,713.0095641099999,721.2914490899999,713.1726479099999,796.01850867
MAR09488,275.90907023,272.62328611000004,275.89094843,278.99199988000004,306.16497739,278.95045608,289.71133521999997
MAR09489,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09490,2511.53598805,2536.39253136,2548.8990050099997,2522.163301340001,2566.6988236349994,2548.82379323,2580.235600840999
MAR09491,6918.8509940700005,6996.06868996,6942.7676291299995,6944.7401623,7047.367871749998,6904.062878870002,7420.72553227
MAR09492,1328.83747605,1374.7802688999998,1370.11859868,1371.16600605,1365.88627443,1347.51130147,1199.4036524500002
MAR09493,172.95671758999998,181.47114698000001,173.40435769,178.25239104,164.22927187,173.22995321000002,212.39971103000002
MAR09494,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09495,695.06182242,708.74859165,703.6392795500001,695.1168051500001,718.5283979399999,701.3731531600001,747.27838683
MAR09496,425.25063700000004,406.90890529,428.46040988,447.60255705000003,447.96557039000004,425.40335457000003,472.90396024999995
MAR09497,49.55946718,53.4718822,49.10705916,49.74862186,45.06002645,51.59957988,25.74219877
MAR09498,53.6031574,54.64583996,56.12235334,59.44447161,57.59171299,56.17317901,48.82727545
MAR09499,140.78511827,129.8548754,140.7542292,139.25292851,140.01035207,138.96705037,132.49473568
MAR09500,32.80241497,31.65898974,36.76436115,30.8160573,32.19055863,31.80019562,29.97233712
MAR09501,45.24080604,48.43522475,47.99938114,46.10255022,44.08046067,45.24735888,42.45018245
MAR09502,41.03536823,44.42104662,42.43461773,39.37757365,38.10173152,39.1296814,39.79306035
MAR09503,88.29801939000001,78.50369108,87.26920451000001,88.53202089,87.85691815999999,91.06153132,102.58616948
MAR09504,65.50778137,66.87772235,69.96832867,60.76786058,66.34024885,59.16360921,101.3745218
MAR09505,61.81993589,60.78071597,62.55743519,60.82187647000001,63.30021708,58.42088797,76.95025559
MAR09506,44.43206801,41.01278217,43.99064162,44.13097074,46.03959226,43.37101052,48.5084208
MAR09507,48.83160294,44.98909069,46.97082297,48.66830433,43.77645749,47.65143022,46.38272312
MAR09508,48.83160294,44.98909069,46.97082297,48.66830433,43.77645749,47.65143022,46.38272312
MAR09509,41.00301871,49.15474723,44.4126142,41.02505788,37.15594385,44.60236413,46.17015336
MAR09510,37.07255182,31.58325054,34.41713867,34.84024006,33.1363463,32.30837331,11.35122555
MAR09511,38.51210555,38.62699706,42.03901843,42.99663735,36.3114906,35.43562057,25.16826039
MAR09512,90.93450539,94.56040358999999,88.35050924000001,94.52778311,82.92531107,89.83017771,73.29405561
MAR09513,102.33771177,97.05979751999999,97.97675875,98.52495795,109.64381251,100.34554665,86.1545265
MAR09514,255.41564831999997,240.81281793,253.15717558,250.25555383,265.86766736,260.24560841,169.48187508
MAR09515,41.90880532,40.17965086,40.3511281,42.8886056,42.08755096,45.83371774,44.27828242
MAR09516,60.477430760000004,62.03041292,60.79042502,63.549678199999995,65.66468624,64.22584073,47.169231249999996
MAR09517,200.59938383,199.15625248,207.08304436,195.48345549,213.03867084,203.17334579,257.46450157
MAR09518,42.91164048,39.61160678,41.19507326,43.64482786,45.16136085,47.18234313,29.8235383
MAR09519,90.90215588000001,83.76756618,81.12422877,93.98762436,86.4720148,86.54656807,130.68789265
MAR09520,67.78842264,59.19019255,63.7178598,71.2199326,71.64341539,64.10856894,43.61931615
MAR09521,59.10257608,63.35584909,62.87391463,66.30448788,58.46994438,63.99129716,70.91327422
MAR09522,89.43025263,81.60899867,86.00328676000001,80.99680616,83.70220807,87.93428405,67.87352655
MAR09523,48.55663202,51.31331471,46.75983668,48.53326465,49.38362721,47.00643547,48.38087894
MAR09524,32.91563828,33.74181802,34.15340581,31.383224,31.44743976,33.28563809,41.06847895
MAR09525,35.51977479,37.41516971,38.53137134,37.51402593,36.41282499,34.59517288,25.2532883
MAR09527,79.70922138,75.24690507,81.04510891999999,78.56609173999999,73.26476567,83.12614139,53.07867078
MAR09528,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09529,200.42146145,199.72429655999997,177.67683009,192.13447118,220.03074391,193.06842807,218.81931799
MAR09530,46.08189361,45.32991714,42.77747044,48.26318526,44.38446385,40.71285033,66.59810794
MAR09531,42.50727146,40.21752047,36.21052214,38.4863117,39.38530048,37.74196544,57.67017773
MAR09532,90.86980632999999,88.19830996,87.71755037,87.80280656,83.70220808,82.71569019,87.4299451
MAR09534,41.11624203,45.21630832,41.722539,39.80970067,36.85194068,39.28604377,49.08235917
MAR09535,51.64601133,50.02574816,52.48283982,52.12532041,58.8077257,51.15003808,78.82086954
MAR09536,99.29685673,100.01362671,98.8734505,104.19662493999999,100.79394226,102.90598033,99.73773460000001
MAR09537,46.64801023,45.25417793,39.32256993,44.2390025,49.34984907,48.98051029,48.25333708
MAR09538,83.78526111,83.27526130999999,81.20334865,83.58956821,87.72180564,83.98613439,70.59441957
MAR09539,37.46074608,30.18207515,36.18414886,37.08189892,42.45911039,36.58879301,28.5268627
MAR09540,46.14659265,44.83761227,48.52684687,48.53326465,39.85819433,46.02917069,31.43906852
MAR09541,55.36620632,53.01744694,55.75312732,51.3420902,62.11798251,57.99089148,45.55370102
MAR09542,37.36369752,35.44595024,37.15996045,32.59858121,29.65719882,35.39653,21.91594296
MAR09543,59.78191603,56.04701535,53.06305211,58.74226522,59.0441726,57.16998907,77.16282536
MAR09544,40.45307685,52.82809892,44.06976148,45.80546291,40.66886947,40.65421444,32.71448712
MAR09545,94.46060324,97.51423276,99.98112853,99.20015639,95.65966638,100.71690724999999,84.17762766999999
MAR09546,45.45107794,38.248301,42.35549787,38.02717676,35.46703732,44.28963939,62.60179634
MAR09547,45.6290003,39.61160678,43.4368026,45.34632795,51.27520253,47.06507135,40.0268871
MAR09548,25.32967546,24.4258952,26.58427263,28.35833494,28.57629864,24.49025516,35.20155339
MAR09549,53.68403119,53.32040379,54.77731574,54.71808246,57.22015354,50.87640396,55.6932789
MAR09550,31.63783219,34.30986209,33.09847436,32.43653358,30.80565527,32.19110154,20.57675343
MAR09551,27.09272439,22.98685022,25.21286174,28.00723174,24.99581677,28.53613131,46.82911963
MAR09552,190.31223595,190.48411296999998,186.74924059,180.84515307,189.833095,190.91844556,183.93661926
MAR09553,137.98688466,143.14710674000003,139.88391074999998,143.41215096000002,150.75179766000002,135.19480836000002,144.82378214
MAR09801,38.62532886,45.67074358,40.50936782,42.78057385,34.4536934,38.40650548,27.93166736
MAR09807,39.98400877,39.99030284,47.3136757,42.78057385,37.49372517,39.98967441,40.04814407
MAR09554,44.36736895,42.7926536,44.12250804,43.29372467,39.04751919,39.83331204,32.4594034
MAR09555,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09556,33.5302792,32.9086867,39.32256993,40.78198644,38.06795338,39.05150023,18.13220111
MAR09557,29.87478326,33.51460039,31.33146417,32.46354151,30.09631453,33.96972341,21.08692087
MAR09558,36.47408568,40.82343415,36.289642,36.24465285,31.14343659,36.74515538,35.7329778
MAR09559,88.03922320000001,86.49417774,80.01655077,81.5909808,88.29603385,88.52064292,110.8551334
MAR09560,26.510433,23.51702468,27.66557737,25.41446968,21.78689435,26.52296586,15.47507903
MAR09561,42.91164048,40.21752047,44.46536077,41.86230395,45.93825787,39.55967792,55.22562542
MAR09562,76.55514302,72.02798863000001,78.69788644,78.43105206,69.65050567,75.15166085999999,65.0888626
MAR09563,270.57139918,258.11922741,266.8449112,265.62307055,277.75756941,268.41554184,243.24358421
MAR09564,153.33673267999998,144.39680372,147.08381792,152.43280225,141.96948367,149.26742102,125.4586764
MAR09565,43.97917469,42.37608795,43.75328204,38.05418469,46.61382048,44.34827528,43.72560105
MAR09566,79.02988141,82.44212999,80.22753705,77.13467103,75.83190361000001,78.49390635,90.27837996
MAR09567,43.97917469,42.37608795,43.75328204,38.05418469,46.61382048,44.34827528,43.72560105
MAR09568,79.02988141,82.44212999,80.22753705,77.13467103,75.83190361000001,78.49390635,90.27837996
MAR09570,54.16927402,61.34876004,58.8915484,63.00951943,66.50913951,62.54494532,35.92429059
MAR09571,192.44730434000002,198.62607803,202.12486653,193.29581253,186.72550695,187.53710945,176.47542042
MAR09572,192.44730434000002,198.62607803,202.12486653,193.29581253,186.72550695,187.53710945,176.47542042
MAR09573,583.59345819,571.3765996499999,585.3682769600001,575.9847905,584.6994438300001,555.7216117400001,597.8737261829999
MAR09574,583.59345819,571.3765996499999,585.3682769600001,575.9847905,584.6994438300001,555.7216117400001,597.8737261829999
MAR09575,48.0713892,48.01865908,53.66963771,42.1863992,40.02708498,46.61552955,49.57126962
MAR09580,16.25563464,21.01763075,22.7865194,23.17281083,20.36821286,18.23576062,3.571172083
MAR09581,86.71289281,82.97230448,85.71318061,89.47729871,86.06667723,83.12614139,140.25353217
MAR09582,104.42425593,96.64323185,106.62719668,103.27835504000001,122.41194594999999,109.47319959000001,154.09182397
MAR09583,85.83945573,83.12378290000001,86.24064633,82.13113956000001,74.21055333,80.17480179,115.82926595999999
MAR09584,104.42425593,96.64323185,106.62719668,103.27835504000001,122.41194594999999,109.47319959000001,154.09182397
MAR09585,51.69453561,49.83640012,53.74875757,48.15515352,44.9924702,52.87002409,70.91327422
MAR09586,96.33687549999999,93.57579387,100.98331341,96.2832991,95.32188506,95.10740747,99.37636598
MAR09587,32.77006544,37.83173536,32.86111479,37.08189892,33.98079957,33.81336107,43.32171847
MAR09588,129.10694096,130.11996263,136.21802395,130.15125339000002,121.93905213,126.14533659,76.9715126
MAR09798,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09806,298.60225972,293.41369922,305.98286815,314.99358129999996,319.87889850000005,302.40481057,252.21402839
MAR00010,128.81579526000002,136.51992588000002,130.96973996,124.07446734000001,130.82270052,136.91479435,151.83858444999998
MAR00011,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00012,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00013,51.25781707,47.75357186,44.72909364,46.75074074,34.25102461,49.13687266,41.49361849
MAR00014,51.25781707,47.75357186,44.72909364,46.75074074,34.25102461,49.13687266,41.49361849
MAR00477,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00545,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00546,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00547,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00548,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00550,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00551,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00552,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00553,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00555,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00557,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00558,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00559,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00560,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00561,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00685,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00686,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00687,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00688,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00689,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00690,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00691,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00692,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01185,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR01227,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05233,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05238,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
