,sample_1,sample_2,sample_3,sample_4
ENSG00000068366,68.33771557322379,77.36369503361675,3.8509927443192122,9.868659120219895
ENSG00000068650,15.0,15.0,15.0,15.0
ENSG00000068745,3.111836734693877,3.429457364341085,1.85278276481149,2.6424759871931696
ENSG00000068903,0.15287456445993033,0.26614173228346466,0.19276685393258422,0.09828527636746819
ENSG00000069248,1.0230360307147077,1.0246031746031745,1.04,1.032498307379824
ENSG00000069535,0.9680851063829788,3.8860759493670884,7.123459772892005,3.021353930031803
ENSG00000069849,3.172412602516033e-07,5.035983212353833e-13,5.7977736549165135e-05,3.1520487506223603e-12
ENSG00000070214,0.4031522189962671,0.12601626016260162,0.9757113115891741,0.19882055602358892
ENSG00000070423,0.003686735883325651,0.005036072332052855,0.004709609744610703,0.006603562130381554
ENSG00000070501,0.05575411007862759,0.04511834319526629,0.10929368029739778,0.0431832202344232
ENSG00000070610,1.7698412698412698,1.572093023255814,1.1543408360128617,1.0490030415680973
ENSG00000070614,1.3213957759412307,1.096124031007752,1.8046462513199577,1.1921296296296298
ENSG00000070950,0.0005150586895822606,0.0007261313595052948,0.0007920707297754367,0.0005517336505801827
ENSG00000071073,0.8152380952380952,1.2026143790849673,0.18160651920838186,1.0415754923413567
ENSG00000071553,0.20074349442379186,0.0363036303630363,0.10764294049008168,0.08212127992839562
ENSG00000071794,0.006316246035403515,0.003607233205284369,0.0038105024297304794,0.003137985137674789
ENSG00000072210,31.25802120248122,30.50917379025504,30.776510636253786,30.00625942603171
ENSG00000072401,0.00897286453956464,0.017989318841937624,0.003789095112709524,0.009620855531991924
ENSG00000072506,58.00062983525828,56.64521091885521,55.87654958134336,54.88848590296896
ENSG00000072609,0.002114451462495593,0.0007261313595052948,0.001691178044655663,0.0006379420334833355
ENSG00000072657,1.0,1.0,1.0,1.0
ENSG00000072682,2.1272430668841764,2.084010840108401,2.0107686095032977,2.2785538208709943
ENSG00000072756,0.0428807036833425,0.03479462379098103,0.026504941599281226,0.03181243311606188
ENSG00000072778,60.18471611123861,48.07739266105097,51.724998861499245,47.3780772084393
ENSG00000073060,3.0,3.0,3.0,3.0
ENSG00000073578,1.0,1.0,1.0,1.0
ENSG00000074410,0.5036143734843266,0.12591387559808614,0.00110483391002756,0.18990169753423022
ENSG00000074416,5.898130317637488,8.587922520342888,7.492882039838765,6.998603200045799
ENSG00000074696,10.270323212536733,0.9168615777163508,9.50232126276695,1.8385010777648816
ENSG00000074800,1.0,1.0,1.0,1.0
ENSG00000074803,2.0,2.0,2.0,2.0
ENSG00000075188,1.0230360307147077,1.0246031746031745,1.04,1.032498307379824
ENSG00000075239,2.0,2.0,2.0,2.0
ENSG00000075415,2.0,2.0,2.0,2.0
ENSG00000075975,0.002114451462495593,0.0014288391267684832,0.001691178044655663,0.002017276159933793
ENSG00000076258,1.2489270386266096,0.69,0.2518656716417911,0.5551563061444483
ENSG00000076555,2.0,2.0,2.0,2.0
ENSG00000076685,4.859623733719247,0.6429880843263058,3.8545119705340687,1.1950980392156867
ENSG00000077152,0.0015722844208300585,0.0014288391267684832,0.00040673902339819737,0.0023448680149657734
ENSG00000077254,0.04219810040705565,0.004802478698683188,0.022376983673935365,0.032216660249005276
ENSG00000077463,2.10191637630662,2.07244094488189,2.063202247191011,2.041383274259987
ENSG00000077514,0.0047615340519041194,0.0009243157562653415,0.004754138411457475,0.03983738279798146
ENSG00000077721,0.010030090270812442,0.021596552047221985,0.008520112174341192,0.02132795393024017
ENSG00000078070,3.0,3.0,3.0,3.0
ENSG00000078124,16.254558217886704,16.379553235193427,16.412152672335257,16.159853039788576
ENSG00000078140,0.013716826154138103,0.01728661107467443,0.025132190182604413,0.01637959275159916
ENSG00000078142,6.0,6.0,6.0,6.0
