,sample_1,sample_2,sample_3,sample_4
"('MAR03443', 'ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977')","{'ENSG00000012660': ('ENSG00000012660', 0.1942857142857143, 13.6), 'ENSG00000066322': ('ENSG00000066322', 0.6385714285714287, 44.7), 'ENSG00000170522': ('ENSG00000170522', 0.16714285714285712, 11.7)}","{'ENSG00000012660': ('ENSG00000012660', 0.44565217391304346, 12.3), 'ENSG00000066322': ('ENSG00000066322', 0.3333333333333333, 9.2), 'ENSG00000170522': ('ENSG00000170522', 0.22101449275362317, 6.1)}","{'ENSG00000012660': ('ENSG00000012660', 0.4590078328981724, 87.9), 'ENSG00000066322': ('ENSG00000066322', 0.0720626631853786, 13.8), 'ENSG00000170522': ('ENSG00000170522', 0.46892950391644905, 89.8)}","{'ENSG00000012660': ('ENSG00000012660', 0.6467391304347826, 47.6), 'ENSG00000066322': ('ENSG00000066322', 0.2717391304347826, 20.0), 'ENSG00000170522': ('ENSG00000170522', 0.08152173913043478, 6.0)}"
"('MAR03451', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03465', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03474', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03479', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03483', 'ENSG00000060971')","{'ENSG00000060971': ('ENSG00000060971', 1, 58.3)}","{'ENSG00000060971': ('ENSG00000060971', 1, 92.2)}","{'ENSG00000060971': ('ENSG00000060971', 1, 782.2)}","{'ENSG00000060971': ('ENSG00000060971', 1, 523.2)}"
"('MAR03485', 'ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977')","{'ENSG00000012660': ('ENSG00000012660', 0.1942857142857143, 13.6), 'ENSG00000066322': ('ENSG00000066322', 0.6385714285714287, 44.7), 'ENSG00000170522': ('ENSG00000170522', 0.16714285714285712, 11.7)}","{'ENSG00000012660': ('ENSG00000012660', 0.44565217391304346, 12.3), 'ENSG00000066322': ('ENSG00000066322', 0.3333333333333333, 9.2), 'ENSG00000170522': ('ENSG00000170522', 0.22101449275362317, 6.1)}","{'ENSG00000012660': ('ENSG00000012660', 0.4590078328981724, 87.9), 'ENSG00000066322': ('ENSG00000066322', 0.0720626631853786, 13.8), 'ENSG00000170522': ('ENSG00000170522', 0.46892950391644905, 89.8)}","{'ENSG00000012660': ('ENSG00000012660', 0.6467391304347826, 47.6), 'ENSG00000066322': ('ENSG00000066322', 0.2717391304347826, 20.0), 'ENSG00000170522': ('ENSG00000170522', 0.08152173913043478, 6.0)}"
"('MAR03487', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03490', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03492', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03494', 'ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977')","{'ENSG00000012660': ('ENSG00000012660', 0.1942857142857143, 13.6), 'ENSG00000066322': ('ENSG00000066322', 0.6385714285714287, 44.7), 'ENSG00000170522': ('ENSG00000170522', 0.16714285714285712, 11.7)}","{'ENSG00000012660': ('ENSG00000012660', 0.44565217391304346, 12.3), 'ENSG00000066322': ('ENSG00000066322', 0.3333333333333333, 9.2), 'ENSG00000170522': ('ENSG00000170522', 0.22101449275362317, 6.1)}","{'ENSG00000012660': ('ENSG00000012660', 0.4590078328981724, 87.9), 'ENSG00000066322': ('ENSG00000066322', 0.0720626631853786, 13.8), 'ENSG00000170522': ('ENSG00000170522', 0.46892950391644905, 89.8)}","{'ENSG00000012660': ('ENSG00000012660', 0.6467391304347826, 47.6), 'ENSG00000066322': ('ENSG00000066322', 0.2717391304347826, 20.0), 'ENSG00000170522': ('ENSG00000170522', 0.08152173913043478, 6.0)}"
"('MAR03495', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03496', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03497', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03499', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03500', 'ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977')","{'ENSG00000012660': ('ENSG00000012660', 0.1942857142857143, 13.6), 'ENSG00000066322': ('ENSG00000066322', 0.6385714285714287, 44.7), 'ENSG00000170522': ('ENSG00000170522', 0.16714285714285712, 11.7)}","{'ENSG00000012660': ('ENSG00000012660', 0.44565217391304346, 12.3), 'ENSG00000066322': ('ENSG00000066322', 0.3333333333333333, 9.2), 'ENSG00000170522': ('ENSG00000170522', 0.22101449275362317, 6.1)}","{'ENSG00000012660': ('ENSG00000012660', 0.4590078328981724, 87.9), 'ENSG00000066322': ('ENSG00000066322', 0.0720626631853786, 13.8), 'ENSG00000170522': ('ENSG00000170522', 0.46892950391644905, 89.8)}","{'ENSG00000012660': ('ENSG00000012660', 0.6467391304347826, 47.6), 'ENSG00000066322': ('ENSG00000066322', 0.2717391304347826, 20.0), 'ENSG00000170522': ('ENSG00000170522', 0.08152173913043478, 6.0)}"
"('MAR03502', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03504', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03507', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03516', 'ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977')","{'ENSG00000012660': ('ENSG00000012660', 0.1942857142857143, 13.6), 'ENSG00000066322': ('ENSG00000066322', 0.6385714285714287, 44.7), 'ENSG00000170522': ('ENSG00000170522', 0.16714285714285712, 11.7)}","{'ENSG00000012660': ('ENSG00000012660', 0.44565217391304346, 12.3), 'ENSG00000066322': ('ENSG00000066322', 0.3333333333333333, 9.2), 'ENSG00000170522': ('ENSG00000170522', 0.22101449275362317, 6.1)}","{'ENSG00000012660': ('ENSG00000012660', 0.4590078328981724, 87.9), 'ENSG00000066322': ('ENSG00000066322', 0.0720626631853786, 13.8), 'ENSG00000170522': ('ENSG00000170522', 0.46892950391644905, 89.8)}","{'ENSG00000012660': ('ENSG00000012660', 0.6467391304347826, 47.6), 'ENSG00000066322': ('ENSG00000066322', 0.2717391304347826, 20.0), 'ENSG00000170522': ('ENSG00000170522', 0.08152173913043478, 6.0)}"
"('MAR03518', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03535', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03536', '')",{},{},{},{}
"('MAR03598', '')",{},{},{},{}
"('MAR03599', '')",{},{},{},{}
"('MAR03600', 'ENSG00000101846')",{},{},{},{}
"('MAR03601', 'ENSG00000101846')",{},{},{},{}
"('MAR03602', 'ENSG00000101846')",{},{},{},{}
"('MAR03603', 'ENSG00000101846')",{},{},{},{}
"('MAR03604', 'ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977')","{'ENSG00000012660': ('ENSG00000012660', 0.1942857142857143, 13.6), 'ENSG00000066322': ('ENSG00000066322', 0.6385714285714287, 44.7), 'ENSG00000170522': ('ENSG00000170522', 0.16714285714285712, 11.7)}","{'ENSG00000012660': ('ENSG00000012660', 0.44565217391304346, 12.3), 'ENSG00000066322': ('ENSG00000066322', 0.3333333333333333, 9.2), 'ENSG00000170522': ('ENSG00000170522', 0.22101449275362317, 6.1)}","{'ENSG00000012660': ('ENSG00000012660', 0.4590078328981724, 87.9), 'ENSG00000066322': ('ENSG00000066322', 0.0720626631853786, 13.8), 'ENSG00000170522': ('ENSG00000170522', 0.46892950391644905, 89.8)}","{'ENSG00000012660': ('ENSG00000012660', 0.6467391304347826, 47.6), 'ENSG00000066322': ('ENSG00000066322', 0.2717391304347826, 20.0), 'ENSG00000170522': ('ENSG00000170522', 0.08152173913043478, 6.0)}"
"('MAR03605', 'ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977')","{'ENSG00000012660': ('ENSG00000012660', 0.1942857142857143, 13.6), 'ENSG00000066322': ('ENSG00000066322', 0.6385714285714287, 44.7), 'ENSG00000170522': ('ENSG00000170522', 0.16714285714285712, 11.7)}","{'ENSG00000012660': ('ENSG00000012660', 0.44565217391304346, 12.3), 'ENSG00000066322': ('ENSG00000066322', 0.3333333333333333, 9.2), 'ENSG00000170522': ('ENSG00000170522', 0.22101449275362317, 6.1)}","{'ENSG00000012660': ('ENSG00000012660', 0.4590078328981724, 87.9), 'ENSG00000066322': ('ENSG00000066322', 0.0720626631853786, 13.8), 'ENSG00000170522': ('ENSG00000170522', 0.46892950391644905, 89.8)}","{'ENSG00000012660': ('ENSG00000012660', 0.6467391304347826, 47.6), 'ENSG00000066322': ('ENSG00000066322', 0.2717391304347826, 20.0), 'ENSG00000170522': ('ENSG00000170522', 0.08152173913043478, 6.0)}"
"('MAR03606', 'ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977')","{'ENSG00000012660': ('ENSG00000012660', 0.1942857142857143, 13.6), 'ENSG00000066322': ('ENSG00000066322', 0.6385714285714287, 44.7), 'ENSG00000170522': ('ENSG00000170522', 0.16714285714285712, 11.7)}","{'ENSG00000012660': ('ENSG00000012660', 0.44565217391304346, 12.3), 'ENSG00000066322': ('ENSG00000066322', 0.3333333333333333, 9.2), 'ENSG00000170522': ('ENSG00000170522', 0.22101449275362317, 6.1)}","{'ENSG00000012660': ('ENSG00000012660', 0.4590078328981724, 87.9), 'ENSG00000066322': ('ENSG00000066322', 0.0720626631853786, 13.8), 'ENSG00000170522': ('ENSG00000170522', 0.46892950391644905, 89.8)}","{'ENSG00000012660': ('ENSG00000012660', 0.6467391304347826, 47.6), 'ENSG00000066322': ('ENSG00000066322', 0.2717391304347826, 20.0), 'ENSG00000170522': ('ENSG00000170522', 0.08152173913043478, 6.0)}"
"('MAR03607', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03608', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03609', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03610', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03611', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03612', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03613', 'ENSG00000077498')",{},{},{},{}
"('MAR03614', 'ENSG00000077498')",{},{},{},{}
"('MAR03615', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03616', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03617', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03618', 'ENSG00000012660 or ENSG00000118402 or ENSG00000170522 or ENSG00000197977')","{'ENSG00000012660': ('ENSG00000012660', 0.5375494071146245, 13.6), 'ENSG00000170522': ('ENSG00000170522', 0.46245059288537554, 11.7)}","{'ENSG00000012660': ('ENSG00000012660', 0.6684782608695653, 12.3), 'ENSG00000170522': ('ENSG00000170522', 0.3315217391304348, 6.1)}","{'ENSG00000012660': ('ENSG00000012660', 0.49465391108610024, 87.9), 'ENSG00000170522': ('ENSG00000170522', 0.5053460889138999, 89.8)}","{'ENSG00000012660': ('ENSG00000012660', 0.8880597014925373, 47.6), 'ENSG00000170522': ('ENSG00000170522', 0.11194029850746269, 6.0)}"
"('MAR03619', 'ENSG00000012660 or ENSG00000066322 or ENSG00000170522 or ENSG00000197977')","{'ENSG00000012660': ('ENSG00000012660', 0.1942857142857143, 13.6), 'ENSG00000066322': ('ENSG00000066322', 0.6385714285714287, 44.7), 'ENSG00000170522': ('ENSG00000170522', 0.16714285714285712, 11.7)}","{'ENSG00000012660': ('ENSG00000012660', 0.44565217391304346, 12.3), 'ENSG00000066322': ('ENSG00000066322', 0.3333333333333333, 9.2), 'ENSG00000170522': ('ENSG00000170522', 0.22101449275362317, 6.1)}","{'ENSG00000012660': ('ENSG00000012660', 0.4590078328981724, 87.9), 'ENSG00000066322': ('ENSG00000066322', 0.0720626631853786, 13.8), 'ENSG00000170522': ('ENSG00000170522', 0.46892950391644905, 89.8)}","{'ENSG00000012660': ('ENSG00000012660', 0.6467391304347826, 47.6), 'ENSG00000066322': ('ENSG00000066322', 0.2717391304347826, 20.0), 'ENSG00000170522': ('ENSG00000170522', 0.08152173913043478, 6.0)}"
"('MAR03620', '')",{},{},{},{}
"('MAR03621', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03623', '')",{},{},{},{}
"('MAR03624', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03745', '')",{},{},{},{}
"('MAR03749', 'ENSG00000066322')","{'ENSG00000066322': ('ENSG00000066322', 1, 44.7)}","{'ENSG00000066322': ('ENSG00000066322', 1, 9.2)}","{'ENSG00000066322': ('ENSG00000066322', 1, 13.8)}","{'ENSG00000066322': ('ENSG00000066322', 1, 20.0)}"
"('MAR03756', 'ENSG00000113790')","{'ENSG00000113790': ('ENSG00000113790', 1, 19.4)}","{'ENSG00000113790': ('ENSG00000113790', 1, 6.1)}","{'ENSG00000113790': ('ENSG00000113790', 1, 276.9)}","{'ENSG00000113790': ('ENSG00000113790', 1, 125.5)}"
"('MAR03758', '')",{},{},{},{}
"('MAR03764', 'ENSG00000113790 or ENSG00000133835')","{'ENSG00000113790': ('ENSG00000113790', 0.3695238095238095, 19.4), 'ENSG00000133835': ('ENSG00000133835', 0.6304761904761905, 33.1)}","{'ENSG00000113790': ('ENSG00000113790', 0.09457364341085271, 6.1), 'ENSG00000133835': ('ENSG00000133835', 0.9054263565891473, 58.4)}","{'ENSG00000113790': ('ENSG00000113790', 0.5403981264637002, 276.9), 'ENSG00000133835': ('ENSG00000133835', 0.4596018735362998, 235.5)}","{'ENSG00000113790': ('ENSG00000113790', 0.6816947311243889, 125.5), 'ENSG00000133835': ('ENSG00000133835', 0.3183052688756111, 58.6)}"
"('MAR03766', '')",{},{},{},{}
"('MAR03768', 'ENSG00000135929')","{'ENSG00000135929': ('ENSG00000135929', 1, 3.9)}","{'ENSG00000135929': ('ENSG00000135929', 1, 9.2)}","{'ENSG00000135929': ('ENSG00000135929', 1, 363.4)}","{'ENSG00000135929': ('ENSG00000135929', 1, 61.7)}"
"('MAR03774', '')",{},{},{},{}
"('MAR03776', 'ENSG00000132958')",{},{},{},{}
"('MAR03779', 'ENSG00000129219')",{},{},{},{}
"('MAR03781', 'ENSG00000075651')",{},{},{},{}
"('MAR03786', 'ENSG00000075651')",{},{},{},{}
"('MAR03788', 'ENSG00000021461 or ENSG00000100197 or ENSG00000106258 or ENSG00000108242 or ENSG00000130649 or ENSG00000134716 or ENSG00000137869 or ENSG00000138061 or ENSG00000138109 or ENSG00000138115 or ENSG00000140465 or ENSG00000140505 or ENSG00000142973 or ENSG00000160868 or ENSG00000160870 or ENSG00000167600 or ENSG00000171903 or ENSG00000186160 or ENSG00000186204 or ENSG00000186377 or ENSG00000186526 or ENSG00000197408 or ENSG00000197446 or ENSG00000197838 or ENSG00000198077 or ENSG00000255974')","{'ENSG00000138061': ('ENSG00000138061', 1, 42.8)}","{'ENSG00000138061': ('ENSG00000138061', 1, 15.4)}","{'ENSG00000138061': ('ENSG00000138061', 1, 8.6)}","{'ENSG00000138061': ('ENSG00000138061', 1, 1.5)}"
"('MAR03791', 'ENSG00000075651')",{},{},{},{}
"('MAR03798', 'ENSG00000075651')",{},{},{},{}
"('MAR03801', 'ENSG00000068366 or ENSG00000123983 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142')","{'ENSG00000068366': ('ENSG00000068366', 0.486815415821501, 72.0), 'ENSG00000123983': ('ENSG00000123983', 0.2893847194050033, 42.8), 'ENSG00000151726': ('ENSG00000151726', 0.22379986477349562, 33.1)}","{'ENSG00000068366': ('ENSG00000068366', 0.5431400282885432, 76.8), 'ENSG00000123983': ('ENSG00000123983', 0.021923620933521924, 3.1), 'ENSG00000151726': ('ENSG00000151726', 0.434936350777935, 61.5)}","{'ENSG00000068366': ('ENSG00000068366', 0.03046296296296296, 32.9), 'ENSG00000123983': ('ENSG00000123983', 0.04268518518518518, 46.1), 'ENSG00000151726': ('ENSG00000151726', 0.9268518518518518, 1001.0)}","{'ENSG00000068366': ('ENSG00000068366', 0.12026913372582002, 14.3), 'ENSG00000123983': ('ENSG00000123983', 0.0832632464255677, 9.9), 'ENSG00000151726': ('ENSG00000151726', 0.7964676198486123, 94.7)}"
"('MAR03803', 'ENSG00000068366 or ENSG00000123983 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142')","{'ENSG00000068366': ('ENSG00000068366', 0.4684450227716331, 72.0), 'ENSG00000123983': ('ENSG00000123983', 0.2784645413142485, 42.8), 'ENSG00000140284': ('ENSG00000140284', 0.03773584905660378, 5.8), 'ENSG00000151726': ('ENSG00000151726', 0.21535458685751466, 33.1)}","{'ENSG00000068366': ('ENSG00000068366', 0.5314878892733564, 76.8), 'ENSG00000123983': ('ENSG00000123983', 0.021453287197231836, 3.1), 'ENSG00000140284': ('ENSG00000140284', 0.021453287197231836, 3.1), 'ENSG00000151726': ('ENSG00000151726', 0.42560553633217996, 61.5)}","{'ENSG00000068366': ('ENSG00000068366', 0.026286353467561523, 32.9), 'ENSG00000123983': ('ENSG00000123983', 0.03683285394694791, 46.1), 'ENSG00000140284': ('ENSG00000140284', 0.137104506232023, 171.6), 'ENSG00000151726': ('ENSG00000151726', 0.7997762863534676, 1001.0)}","{'ENSG00000068366': ('ENSG00000068366', 0.0665425779432294, 14.3), 'ENSG00000123983': ('ENSG00000123983', 0.04606793857608189, 9.9), 'ENSG00000140284': ('ENSG00000140284', 0.4467194043741275, 96.0), 'ENSG00000151726': ('ENSG00000151726', 0.4406700791065612, 94.7)}"
"('MAR03805', 'ENSG00000068366 or ENSG00000123983 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142')","{'ENSG00000068366': ('ENSG00000068366', 0.4684450227716331, 72.0), 'ENSG00000123983': ('ENSG00000123983', 0.2784645413142485, 42.8), 'ENSG00000140284': ('ENSG00000140284', 0.03773584905660378, 5.8), 'ENSG00000151726': ('ENSG00000151726', 0.21535458685751466, 33.1)}","{'ENSG00000068366': ('ENSG00000068366', 0.5314878892733564, 76.8), 'ENSG00000123983': ('ENSG00000123983', 0.021453287197231836, 3.1), 'ENSG00000140284': ('ENSG00000140284', 0.021453287197231836, 3.1), 'ENSG00000151726': ('ENSG00000151726', 0.42560553633217996, 61.5)}","{'ENSG00000068366': ('ENSG00000068366', 0.026286353467561523, 32.9), 'ENSG00000123983': ('ENSG00000123983', 0.03683285394694791, 46.1), 'ENSG00000140284': ('ENSG00000140284', 0.137104506232023, 171.6), 'ENSG00000151726': ('ENSG00000151726', 0.7997762863534676, 1001.0)}","{'ENSG00000068366': ('ENSG00000068366', 0.0665425779432294, 14.3), 'ENSG00000123983': ('ENSG00000123983', 0.04606793857608189, 9.9), 'ENSG00000140284': ('ENSG00000140284', 0.4467194043741275, 96.0), 'ENSG00000151726': ('ENSG00000151726', 0.4406700791065612, 94.7)}"
