,reaction_expression
MAR06882_f,-1.0
MAR06883_f,2359.0
MAR06885_f,136.1
MAR06886_f,2359.0
MAR06888,-1.0
MAR06889,-1.0
MAR07628,260.6
MAR07756,3.9
MAR08539,3.9
MAR08794,-1.0
MAR08795,-1.0
MAR08796,13.6
MAR03875,101.1
MAR03877,36.9
MAR03879,-1.0
MAR03881,5.8
MAR03912_f,105.0
MAR03917,-1.0
MAR03919_f,5.8
MAR03920_f,91.4
MAR03922_f,-1.0
MAR03928,79.7
MAR03995_f,42.8
MAR03996_f,-1.0
MAR04072,52.599999999999994
MAR04189,11.7
MAR04302,5.8
MAR04323,-1.0
MAR05381,-1.0
MAR05385,-1.0
MAR05386,15.6
MAR05387,13.6
MAR05388,153.6
MAR05389,153.6
MAR05390,-1.0
MAR05391,-1.0
MAR05418_f,-1.0
MAR05419_f,-1.0
MAR06515,79.7
MAR06518,79.7
MAR06519_f,435.6
MAR06520_f,79.7
MAR06523_f,270.3
MAR08062,-1.0
MAR08066_f,105.0
MAR08067_f,40.8
MAR08068_f,124.5
MAR08069_f,110.9
MAR08641,52.599999999999994
MAR08682_f,-1.0
MAR08683,5.8
MAR08684_f,40.8
MAR08685,-1.0
MAR03868,9.7
MAR03869,9.7
MAR03889,7.8
MAR03933_f,52.5
MAR03937,147.8
MAR04116,3024.2
MAR04120,3024.2
MAR04121,3024.2
MAR04175,-1.0
MAR04176,-1.0
MAR04324,33.1
MAR04326,21.4
MAR04328,103.19999999999999
MAR04329,103.19999999999999
MAR04708,48.599999999999994
MAR08769,-1.0
MAR08770,48.599999999999994
MAR08771,-1.0
MAR04078,-1.0
MAR04079,192.5
MAR04174,-1.0
MAR04330_f,1.9
MAR04347,1.9
MAR04425,-1.0
MAR04427,120.6
MAR04688,192.5
MAR04689,42.8
MAR04735_f,19.4
MAR07991,-1.0
MAR07992,-1.0
MAR07993,192.5
MAR07128,52.5
MAR07129,52.5
MAR07130,-1.0
MAR07131_f,42.8
MAR07132,81.69999999999999
MAR07133_f,-1.0
MAR07134_f,5.8
MAR07135,-1.0
MAR07136_f,36.9
MAR07137_f,5.8
MAR07138,23.299999999999997
MAR07139_f,101.1
MAR07140_f,-1.0
MAR07141,-1.0
MAR07620,9.7
MAR07647,1.9
MAR08640,52.599999999999994
MAR08689,1.9
MAR08690,1.9
MAR03748,1.9
MAR03753,19.4
MAR03755,35.0
MAR03759,194.4
MAR03763,62.2
MAR03773,17.5
MAR03775_f,25.3
MAR03780,1.9
MAR03785,19.4
MAR03790,1.9
MAR03792_f,9.7
MAR03796_f,31.099999999999998
MAR03823_f,142.0
MAR06416,1.9
MAR03986,-1.0
MAR03988,95.19999999999999
MAR04124,81.7
MAR04158,13.6
MAR04159_f,42.8
MAR04299,33.0
MAR04300,40.8
MAR04494,38.9
MAR04524,37.0
MAR04525,9.7
MAR04526,9.7
MAR04527_f,9.7
MAR04528,9.7
MAR04529,19.4
MAR04530,3.9
MAR04531,-1.0
MAR04532,21.4
MAR04533,-1.0
MAR04534,-1.0
MAR04536,21.4
MAR04628,11.7
MAR04629,3.9
MAR04631,9.7
MAR07696,-1.0
MAR07697,9.7
MAR07698_f,42.8
MAR08366,-1.0
MAR08367,-1.0
MAR08368,-1.0
MAR08371,19.4
MAR08372,-1.0
MAR08373_f,3.9
MAR08375,-1.0
MAR08376,-1.0
MAR08377,21.4
MAR08672,81.7
MAR08674,-1.0
MAR08675,-1.0
MAR05130,9.7
MAR05131,11.7
MAR05132,25.3
MAR05133,77.8
MAR05134,46.7
MAR05135,11.7
MAR05136,38.9
MAR05137,33.1
MAR05138,29.2
MAR05139,25.3
MAR05140,-1.0
MAR05141,60.3
MAR05142,31.1
MAR05143,9.7
MAR05144,3.9
MAR05145,21.4
MAR05146,33.1
MAR05147,77.8
MAR05148,31.1
MAR05149,19.4
MAR05150,13.6
MAR07171,25.299999999999997
MAR07172,-1.0
MAR07174,-1.0
MAR07175,-1.0
MAR07180,13.6
MAR07181,35.0
MAR07183,-1.0
MAR07197,-1.0
MAR07436,190.39999999999998
MAR07438,56.4
MAR07440,13.6
MAR08254,-1.0
MAR08255,-1.0
MAR08256,-1.0
MAR08257,-1.0
MAR08258,-1.0
MAR08260,-1.0
MAR08261,-1.0
MAR01532,75.8
MAR07254,13.6
MAR07256,-1.0
MAR07258,-1.0
MAR07259,-1.0
MAR07260,-1.0
MAR07261,-1.0
MAR07263,-1.0
MAR07264,-1.0
MAR07265,23.299999999999997
MAR07266,-1.0
MAR07267,23.3
MAR07268,23.3
MAR07269,1.9
MAR07270,1.9
MAR07271,42.8
MAR07274,17.5
MAR07275,31.1
MAR07276,29.2
MAR07277,-1.0
MAR07278,44.7
MAR07279,-1.0
MAR07280,19.4
MAR07281,23.299999999999997
MAR07285,54.4
MAR07286,25.3
MAR07287,-1.0
MAR07288,-1.0
MAR07289,161.5
MAR07290,-1.0
MAR07291,161.5
MAR07292,-1.0
MAR07293,161.5
MAR07294,-1.0
MAR07295,-1.0
MAR07296,-1.0
MAR07297,-1.0
MAR07298,-1.0
MAR07299,-1.0
MAR07300,-1.0
MAR07301,-1.0
MAR07302,-1.0
MAR07303,-1.0
MAR07304,-1.0
MAR07305,-1.0
MAR07306,-1.0
MAR07308,161.5
MAR07309,161.5
MAR07310,161.5
MAR07311,161.5
MAR07312,161.5
MAR07313,161.5
MAR07314,161.5
MAR07315,161.5
MAR07316,161.5
MAR07317,161.5
MAR07318,161.5
MAR07319,161.5
MAR07320,161.5
MAR07321,161.5
MAR07322,161.5
MAR07323,29.2
MAR07324,-1.0
MAR07325,7.8
MAR07326,-1.0
MAR07327,52.5
MAR07328,-1.0
MAR07329,-1.0
MAR07332,-1.0
MAR07333,210.10000000000002
MAR07334,-1.0
MAR07428,-1.0
MAR07429,-1.0
MAR07574,13.6
MAR07575,11.7
MAR07576,132.2
MAR07577,3.9
MAR07578,95.19999999999999
MAR07580,72.0
MAR07582,72.0
MAR07585,13.6
MAR07586,11.7
MAR07587,95.19999999999999
MAR08691,-1.0
MAR08692,-1.0
MAR08693,52.5
MAR08694,-1.0
MAR08695,-1.0
MAR05151,19.4
MAR05152,-1.0
MAR05153,169.2
MAR05154,-1.0
MAR05155,-1.0
MAR05156,-1.0
MAR05157,1.9
MAR05158,3.9
MAR05159,-1.0
MAR05160,-1.0
MAR05161,-1.0
MAR05162,-1.0
MAR05163,-1.0
MAR05164,-1.0
MAR05165,163.4
MAR05166,-1.0
MAR05167,-1.0
MAR05168,-1.0
MAR05169,-1.0
MAR05170,-1.0
MAR05171,-1.0
MAR05172,-1.0
MAR05174,-1.0
MAR07282,-1.0
