,sample_1,sample_2,sample_3,sample_4,sample_5
MAR08469,73.9,175.2,79.8,235.9,267.0
MAR08470,73.9,175.2,79.8,235.9,267.0
MAR08471,73.9,175.2,79.8,235.9,267.0
MAR08472,73.9,175.2,79.8,235.9,267.0
MAR08473,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08474,11.8,12.299999999999999,15.100000000000001,127.4,48.9
MAR08477,6.6,15.4,16.5,7.3,11.6
MAR08478,6.6,15.4,16.5,7.3,11.6
MAR08479,6.6,15.4,16.5,7.3,11.6
MAR08480,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08481,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08482,13.0,52.2,12.8,43.4,48.4
MAR08483,185.9,181.3,120.0,83.4,226.6
MAR08484,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08485,6.2,3.1,7.4,11.9,11.6
MAR08486,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08487,19.5,27.7,34.8,18.9,89.5
MAR08488,14.7,49.2,30.0,35.9,97.8
MAR08489,14.7,49.2,30.0,35.9,97.8
MAR08493,5.5,6.1,16.5,77.2,28.0
MAR08494,5.5,6.1,16.5,77.2,28.0
MAR08495,5.5,6.1,16.5,77.2,28.0
MAR03802,70.6,95.3,53.3,375.8,131.5
MAR03804,70.6,95.3,53.3,375.8,131.5
MAR03811,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03813,11.5,64.5,35.9,508.0,221.3
MAR03822,9.4,40.0,7.1,323.4,255.4
MAR03827,380.2,58.4,25.1,167.1,61.0
MAR03829,554.4,190.6,18.2,192.1,134.0
MAR03862,4.8,76.8,43.4,3.1,209.9
MAR03865,380.2,58.4,25.1,167.1,61.0
MAR03870,36.9,3.1,12.9,37.5,16.7
MAR03873,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08654,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03890,194.5,79.9,172.7,667.1,43.2
MAR03892,46.2,52.2,72.6,4.2,517.3
MAR09802,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03899,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03903,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04109,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04114,82.0,116.8,19.2,238.9,671.8
MAR04115,82.0,116.8,19.2,238.9,671.8
MAR04118,36.9,3.1,12.9,37.5,16.7
MAR04172,4.8,76.8,43.4,3.1,209.9
MAR04196,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04197,6.1,24.6,11.9,17.7,36.6
MAR04287,339.9,270.5,444.6,551.4,458.3
MAR04690,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04693,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06780,380.2,58.4,25.1,167.1,61.0
MAR06968,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06969,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06970,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06971,60.5,95.3,46.3,59.1,159.5
MAR06972,60.5,95.3,46.3,59.1,159.5
MAR07641,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07642,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08626,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08628,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03806,9.4,40.0,7.1,323.4,255.4
MAR03807,30.1,58.4,33.0,164.2,135.0
MAR03809,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03816,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03819,9.4,40.0,7.1,323.4,255.4
MAR03820,9.4,40.0,7.1,323.4,255.4
MAR03832,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03833,48.2,40.0,24.7,15.7,27.7
MAR03835,48.2,40.0,24.7,15.7,27.7
MAR03837,48.2,40.0,24.7,15.7,27.7
MAR03895,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03897,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03956,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03993,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04073,126.3,92.2,97.2,58.1,88.5
MAR04075,28.1,55.3,58.9,56.6,83.5
MAR04077,86.0,504.0,105.9,106.5,494.9
MAR04190,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04191,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04212,75.4,46.1,51.4,50.1,121.6
MAR04422,75.4,46.1,51.4,50.1,121.6
MAR04423,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04424,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04583,98.6,61.5,12.2,796.3,384.0
MAR04605,605.3,356.6,163.5,1363.3,1186.1999999999998
MAR04606,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04607,20.2,141.4,47.3,114.5,436.2
MAR04776,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04777,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04778,48.2,40.0,24.7,15.7,27.7
MAR04779,48.2,40.0,24.7,15.7,27.7
MAR04780,48.2,40.0,24.7,15.7,27.7
MAR04781,48.2,40.0,24.7,15.7,27.7
MAR04784,9.4,40.0,7.1,323.4,255.4
MAR04785,9.4,40.0,7.1,323.4,255.4
MAR04786,934.5999999999999,249.0,43.3,359.2,195.0
MAR04787,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05384,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06929,587.4,1804.2,1206.5,1428.3000000000002,3056.6
MAR06930,587.4,1804.2,1206.5,1428.3000000000002,3056.6
MAR06931,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06932,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06933,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06934,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06935,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06936,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06938,587.4,1804.2,1206.5,1428.3000000000002,3056.6
MAR06939,587.4,1804.2,1206.5,1428.3000000000002,3056.6
MAR06940,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06941,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06942,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06943,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06944,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06945,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06946,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06947,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06948,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06949,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06950,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06951,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06952,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06953,29.2,9.2,33.9,1.6,8.3
MAR06954,29.2,9.2,33.9,1.6,8.3
MAR06955,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06956,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06957,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06958,0.3,6.1,2.8,11.7,13.4
MAR06959,0.3,6.1,2.8,11.7,13.4
MAR06960,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06961,0.3,6.1,2.8,11.7,13.4
MAR06962,0.3,6.1,2.8,11.7,13.4
MAR06963,0.3,6.1,2.8,11.7,13.4
MAR06964,0.3,6.1,2.8,11.7,13.4
MAR06965,2.8,30.7,16.2,23.1,45.2
MAR06966,2.8,30.7,16.2,23.1,45.2
MAR06967,2.8,30.7,16.2,23.1,45.2
MAR06973,29.2,9.2,33.9,1.6,8.3
MAR08096,9.4,40.0,7.1,323.4,255.4
MAR08097,9.4,40.0,7.1,323.4,255.4
MAR08098,380.2,58.4,25.1,167.1,61.0
MAR08416,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08425,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08426,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08427,525.8,1948.6,28.7,12.6,128.2
MAR08431,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08432,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08603,587.4,1804.2,1206.5,1428.3000000000002,3056.6
MAR08604,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08605,605.3,356.6,163.5,1363.3,1186.1999999999998
MAR08606,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08607,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08608,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08609,48.2,40.0,24.7,15.7,27.7
MAR08610,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08611,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04285,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00457,-1.0,-1.0,-1.0,-1.0,-1.0
MAR00460,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03750,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03752,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03770,96.4,95.3,19.8,130.8,93.8
MAR03771,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03772,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03782,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03784,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03794,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03839,22.5,21.5,25.4,26.2,19.0
MAR03841,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03843,472.3,221.3,117.9,203.4,376.1
MAR03845,2.1,40.0,12.6,316.6,347.7
MAR03847,61.1,36.9,6.4,68.2,166.4
MAR03849,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03852,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03856,103.0,166.0,47.9,949.2,698.0
MAR03860,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03883,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03901,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03939,155.0,40.0,24.7,267.6,33.2
MAR03974,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04198,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04199,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04200,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04284,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04348,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04466,7.0,33.8,26.9,58.2,133.0
MAR04467,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04582,32.2,83.0,7.2,1466.3,2758.8
MAR04584,525.8,1948.6,28.7,12.6,128.2
MAR04696,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04697,47.5,61.5,23.2,86.7,274.6
MAR04698,47.5,61.5,23.2,86.7,274.6
MAR04699,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04700,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04742,155.0,40.0,24.7,267.6,33.2
MAR04788,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04789,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04791,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04792,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04937,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05392,11.8,6.1,17.9,55.8,18.5
MAR05393,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06409,342.1,190.6,27.0,82.2,161.4
MAR07702,103.0,166.0,47.9,949.2,698.0
MAR07703,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08433,95.3,248.9,25.8,279.2,488.7
MAR08434,95.3,248.9,25.8,279.2,488.7
MAR08439,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08440,47.5,61.5,23.2,86.7,274.6
MAR08441,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08442,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09718,-1.0,-1.0,-1.0,-1.0,-1.0
MAR09486,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04426,260.4,347.1,242.99999999999997,277.5,485.6
MAR04428,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04429,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04430,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04431,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04437,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04658,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04660,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04712,-1.0,-1.0,-1.0,-1.0,-1.0
MAR05336,227.4,230.39999999999998,225.00000000000003,209.7,290.7
MAR05337,250.8,52.2,136.2,45.900000000000006,60.60000000000001
MAR05338,32.8,21.5,90.0,101.7,67.6
MAR05339,227.4,230.39999999999998,225.00000000000003,209.7,290.7
MAR05340,227.4,230.39999999999998,225.00000000000003,209.7,290.7
MAR08783,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08784,605.3,356.6,163.5,1363.3,1186.1999999999998
MAR08786,466.7,239.8,92.3,1069.4,922.1
MAR04239,27.9,18.4,18.9,22.5,47.7
MAR04241,754.3000000000002,144.49999999999994,637.4000000000001,382.1,216.7
MAR04288,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04596,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04597,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04599,103.4,33.8,26.799999999999997,226.6,97.80000000000001
MAR04667,44.5,30.7,23.0,189.2,50.6
MAR04668,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04737,47.5,61.5,23.2,86.7,274.6
MAR04739,47.5,61.5,23.2,86.7,274.6
MAR04740,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06415,27.9,33.8,19.8,37.3,68.3
MAR06974,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06975,704.8000000000002,125.99999999999997,606.0,373.9,204.9
MAR06976,704.8000000000002,125.99999999999997,606.0,373.9,204.9
MAR06977,704.8000000000002,125.99999999999997,606.0,373.9,204.9
MAR06978,83.3,12.3,69.3,108.1,49.2
MAR06979,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06980,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06981,62.6,83.0,43.7,159.1,166.7
MAR06982,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06983,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06984,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06985,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08017,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08018,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08019,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08021,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08025,745.8000000000002,126.09999999999995,625.4000000000001,377.6,201.0
MAR08026,745.8000000000002,126.09999999999995,625.4000000000001,377.6,201.0
MAR08027,745.8000000000002,126.09999999999995,625.4000000000001,377.6,201.0
MAR08029,83.3,12.3,69.3,108.1,49.2
MAR03164,194.2,132.2,75.3,180.5,171.0
MAR03166,67.4,107.6,19.1,180.5,171.0
MAR03885,814.6,556.3,57.0,776.1,1447.9
MAR04250,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08091,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08092,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08563,466.7,239.8,92.3,1069.4,922.1
MAR08564,6.1,24.6,11.9,17.7,36.6
MAR08565,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08566,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03935,38.1,83.0,22.2,170.4,194.0
MAR04681,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04682,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04683,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04685,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04686,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04687,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04702,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04703,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04704,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06988,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07689,-1.0,-1.0,-1.0,-1.0,-1.0
MAR07701,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08094,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08529,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08530,185.9,116.8,57.2,198.3,266.0
MAR08533,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08534,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08535,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08537,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08541,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08542,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08543,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08544,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08630,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08540,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03206,197.0,132.2,28.3,180.5,171.0
MAR03208,14.0,40.0,7.7,47.4,68.7
MAR03213,110.8,86.1,10.4,95.7,69.8
MAR03215,86.1,27.7,12.7,105.2,35.0
MAR03747,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03744,30.9,76.8,15.2,10.0,38.8
MAR03757,477.6,663.9,93.30000000000001,993.9000000000001,945.8
MAR03761,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03777,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03778,30.9,76.8,15.2,10.0,38.8
MAR03795,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04797,605.3,356.6,163.5,1363.3,1186.1999999999998
MAR06417,91.4,24.6,12.8,40.9,30.4
MAR06419,27.9,24.6,10.8,60.2,28.1
MAR06420,91.4,24.6,12.8,40.9,30.4
MAR06421,27.9,24.6,10.8,60.2,28.1
MAR06422,91.4,24.6,12.8,40.9,30.4
MAR06923,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03765,30.9,76.8,15.2,10.0,38.8
MAR06924,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06925,392.59999999999997,547.1999999999999,175.5,583.7,1352.6000000000001
MAR06926,36.8,27.7,6.8,35.2,36.7
MAR06927,36.8,27.7,6.8,35.2,36.7
MAR08088,-1.0,-1.0,-1.0,-1.0,-1.0
MAR08787,110.3,33.8,8.4,43.4,18.8
MAR03743,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03940,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04214,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04216,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04218,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04219,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04220,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04222,6.1,24.6,11.9,17.7,36.6
MAR04224,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04225,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04227,66.3,166.0,38.3,435.1,224.8
MAR04231,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04232,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04233,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04235,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04243,8.1,27.7,8.5,125.6,143.8
MAR04244,6.1,24.6,11.9,17.7,36.6
MAR04245,-1.0,-1.0,-1.0,-1.0,-1.0
MAR04246,6.1,24.6,11.9,17.7,36.6
MAR04248,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06707,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06708,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06709,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06711,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06712,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06713,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06714,605.3,356.6,163.5,1363.3,1186.1999999999998
MAR06715,50.8,270.5,90.2,319.9,65.9
MAR06716,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06717,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06718,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06719,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06720,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06721,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06722,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06723,2310.7999999999997,4072.4,1358.6000000000001,2412.3,7372.7
MAR06725,934.5999999999999,249.0,43.3,359.2,195.0
MAR06726,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06727,45.5,2046.9,247.2,668.7,2208.9
MAR06728,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06729,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06730,50.8,270.5,90.2,319.9,65.9
MAR06731,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06734,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06735,50.8,270.5,90.2,319.9,65.9
MAR06736,50.8,270.5,90.2,319.9,65.9
MAR06738,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06739,50.8,270.5,90.2,319.9,65.9
MAR06740,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06741,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06742,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06743,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06744,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06745,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06746,50.8,270.5,90.2,319.9,65.9
MAR06747,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06748,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06749,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06750,50.8,270.5,90.2,319.9,65.9
MAR06751,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06752,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06753,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06754,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06755,50.8,270.5,90.2,319.9,65.9
MAR06756,185.9,116.8,57.2,198.3,266.0
MAR06757,50.8,270.5,90.2,319.9,65.9
MAR06758,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06759,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06760,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06761,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06762,50.8,270.5,90.2,319.9,65.9
MAR06763,50.8,270.5,90.2,319.9,65.9
MAR06764,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06765,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06766,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06767,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06768,934.5999999999999,249.0,43.3,359.2,195.0
MAR06770,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06771,45.5,2046.9,247.2,668.7,2208.9
MAR06772,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06774,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06776,12.1,33.8,10.8,416.3,75.5
MAR06778,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06782,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06783,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06784,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06785,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06786,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06787,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06788,50.8,270.5,90.2,319.9,65.9
MAR06789,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06790,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06791,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06792,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06798,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06799,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06800,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06801,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06802,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06803,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06806,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06807,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06808,568.1,713.0,191.4,1371.6,724.4
MAR06811,2310.7999999999997,4072.4,1358.6000000000001,2412.3,7372.7
MAR06813,568.1,713.0,191.4,1371.6,724.4
MAR06814,41.3,221.3,7.3,200.6,505.6
MAR06815,2310.7999999999997,4072.4,1358.6000000000001,2412.3,7372.7
MAR06817,41.3,221.3,7.3,200.6,505.6
MAR06818,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06819,41.3,221.3,7.3,200.6,505.6
MAR06820,2310.7999999999997,4072.4,1358.6000000000001,2412.3,7372.7
MAR06822,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06823,41.3,221.3,7.3,200.6,505.6
MAR06824,2310.7999999999997,4072.4,1358.6000000000001,2412.3,7372.7
MAR06826,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06827,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06828,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06829,26.5,12.299999999999999,27.6,44.6,17.5
MAR06830,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06831,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06834,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06835,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06836,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06837,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06838,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06839,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06840,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06841,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06842,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06843,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06844,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06845,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06848,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06849,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06850,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06851,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06854,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06855,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06874,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06875,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06876,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06877,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06878,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06879,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06880,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06881,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06882,-1.0,-1.0,-1.0,-1.0,-1.0
MAR06883,2310.7999999999997,4072.4,1358.6000000000001,2412.3,7372.7
MAR06885,41.3,221.3,7.3,200.6,505.6
