,sample_1,sample_2
"('MAR04006', 'ENSG00000103024 or ENSG00000103202 or ENSG00000143156 or ENSG00000172113 or ENSG00000239672 or ENSG00000243678')","{'ENSG00000103024': ('ENSG00000103024', 0.3710128707330722, 66.3), 'ENSG00000103202': ('ENSG00000103202', 0.09848908785674315, 17.6), 'ENSG00000143156': ('ENSG00000143156', 0.5181869054280918, 92.6), 'ENSG00000172113': ('ENSG00000172113', 0.012311135982092896, 2.2)}","{'ENSG00000103024': ('ENSG00000103024', 0.05385315533980583, 35.5), 'ENSG00000103202': ('ENSG00000103202', 0.7997572815533981, 527.2), 'ENSG00000143156': ('ENSG00000143156', 0.1463895631067961, 96.5), 'ENSG00000172113': ('ENSG00000172113', 1, nan)}"
"('MAR04028', 'ENSG00000103024 or ENSG00000103202 or ENSG00000143156 or ENSG00000172113 or ENSG00000239672 or ENSG00000243678')","{'ENSG00000103024': ('ENSG00000103024', 0.3710128707330722, 66.3), 'ENSG00000103202': ('ENSG00000103202', 0.09848908785674315, 17.6), 'ENSG00000143156': ('ENSG00000143156', 0.5181869054280918, 92.6), 'ENSG00000172113': ('ENSG00000172113', 0.012311135982092896, 2.2)}","{'ENSG00000103024': ('ENSG00000103024', 0.05385315533980583, 35.5), 'ENSG00000103202': ('ENSG00000103202', 0.7997572815533981, 527.2), 'ENSG00000143156': ('ENSG00000143156', 0.1463895631067961, 96.5), 'ENSG00000172113': ('ENSG00000172113', 1, nan)}"
"('MAR04030', 'ENSG00000103024 or ENSG00000103202 or ENSG00000143156 or ENSG00000172113 or ENSG00000239672 or ENSG00000243678')","{'ENSG00000103024': ('ENSG00000103024', 0.3710128707330722, 66.3), 'ENSG00000103202': ('ENSG00000103202', 0.09848908785674315, 17.6), 'ENSG00000143156': ('ENSG00000143156', 0.5181869054280918, 92.6), 'ENSG00000172113': ('ENSG00000172113', 0.012311135982092896, 2.2)}","{'ENSG00000103024': ('ENSG00000103024', 0.05385315533980583, 35.5), 'ENSG00000103202': ('ENSG00000103202', 0.7997572815533981, 527.2), 'ENSG00000143156': ('ENSG00000143156', 0.1463895631067961, 96.5), 'ENSG00000172113': ('ENSG00000172113', 1, nan)}"
"('MAR04670', 'ENSG00000103024 or ENSG00000103202 or ENSG00000143156 or ENSG00000172113 or ENSG00000239672 or ENSG00000243678')","{'ENSG00000103024': ('ENSG00000103024', 0.3710128707330722, 66.3), 'ENSG00000103202': ('ENSG00000103202', 0.09848908785674315, 17.6), 'ENSG00000143156': ('ENSG00000143156', 0.5181869054280918, 92.6), 'ENSG00000172113': ('ENSG00000172113', 0.012311135982092896, 2.2)}","{'ENSG00000103024': ('ENSG00000103024', 0.05385315533980583, 35.5), 'ENSG00000103202': ('ENSG00000103202', 0.7997572815533981, 527.2), 'ENSG00000143156': ('ENSG00000143156', 0.1463895631067961, 96.5), 'ENSG00000172113': ('ENSG00000172113', 1, nan)}"
"('MAR04673', 'ENSG00000103024 or ENSG00000103202 or ENSG00000143156 or ENSG00000172113 or ENSG00000239672 or ENSG00000243678')","{'ENSG00000103024': ('ENSG00000103024', 0.3710128707330722, 66.3), 'ENSG00000103202': ('ENSG00000103202', 0.09848908785674315, 17.6), 'ENSG00000143156': ('ENSG00000143156', 0.5181869054280918, 92.6), 'ENSG00000172113': ('ENSG00000172113', 0.012311135982092896, 2.2)}","{'ENSG00000103024': ('ENSG00000103024', 0.05385315533980583, 35.5), 'ENSG00000103202': ('ENSG00000103202', 0.7997572815533981, 527.2), 'ENSG00000143156': ('ENSG00000143156', 0.1463895631067961, 96.5), 'ENSG00000172113': ('ENSG00000172113', 1, nan)}"
"('MAR04675', 'ENSG00000103024 or ENSG00000103202 or ENSG00000143156 or ENSG00000172113 or ENSG00000239672 or ENSG00000243678')","{'ENSG00000103024': ('ENSG00000103024', 0.3710128707330722, 66.3), 'ENSG00000103202': ('ENSG00000103202', 0.09848908785674315, 17.6), 'ENSG00000143156': ('ENSG00000143156', 0.5181869054280918, 92.6), 'ENSG00000172113': ('ENSG00000172113', 0.012311135982092896, 2.2)}","{'ENSG00000103024': ('ENSG00000103024', 0.05385315533980583, 35.5), 'ENSG00000103202': ('ENSG00000103202', 0.7997572815533981, 527.2), 'ENSG00000143156': ('ENSG00000143156', 0.1463895631067961, 96.5), 'ENSG00000172113': ('ENSG00000172113', 1, nan)}"
"('MAR06614', 'ENSG00000103024 or ENSG00000103202 or ENSG00000143156 or ENSG00000172113 or ENSG00000239672 or ENSG00000243678')","{'ENSG00000103024': ('ENSG00000103024', 0.3710128707330722, 66.3), 'ENSG00000103202': ('ENSG00000103202', 0.09848908785674315, 17.6), 'ENSG00000143156': ('ENSG00000143156', 0.5181869054280918, 92.6), 'ENSG00000172113': ('ENSG00000172113', 0.012311135982092896, 2.2)}","{'ENSG00000103024': ('ENSG00000103024', 0.05385315533980583, 35.5), 'ENSG00000103202': ('ENSG00000103202', 0.7997572815533981, 527.2), 'ENSG00000143156': ('ENSG00000143156', 0.1463895631067961, 96.5), 'ENSG00000172113': ('ENSG00000172113', 1, nan)}"
"('MAR06615', 'ENSG00000103024 or ENSG00000103202 or ENSG00000143156 or ENSG00000172113 or ENSG00000239672 or ENSG00000243678')","{'ENSG00000103024': ('ENSG00000103024', 0.3710128707330722, 66.3), 'ENSG00000103202': ('ENSG00000103202', 0.09848908785674315, 17.6), 'ENSG00000143156': ('ENSG00000143156', 0.5181869054280918, 92.6), 'ENSG00000172113': ('ENSG00000172113', 0.012311135982092896, 2.2)}","{'ENSG00000103024': ('ENSG00000103024', 0.05385315533980583, 35.5), 'ENSG00000103202': ('ENSG00000103202', 0.7997572815533981, 527.2), 'ENSG00000143156': ('ENSG00000143156', 0.1463895631067961, 96.5), 'ENSG00000172113': ('ENSG00000172113', 1, nan)}"
"('MAR06616', 'ENSG00000103024 or ENSG00000103202 or ENSG00000143156 or ENSG00000172113 or ENSG00000239672 or ENSG00000243678')","{'ENSG00000103024': ('ENSG00000103024', 0.3710128707330722, 66.3), 'ENSG00000103202': ('ENSG00000103202', 0.09848908785674315, 17.6), 'ENSG00000143156': ('ENSG00000143156', 0.5181869054280918, 92.6), 'ENSG00000172113': ('ENSG00000172113', 0.012311135982092896, 2.2)}","{'ENSG00000103024': ('ENSG00000103024', 0.05385315533980583, 35.5), 'ENSG00000103202': ('ENSG00000103202', 0.7997572815533981, 527.2), 'ENSG00000143156': ('ENSG00000143156', 0.1463895631067961, 96.5), 'ENSG00000172113': ('ENSG00000172113', 1, nan)}"
"('MAR04635', 'ENSG00000103024 or ENSG00000103202 or ENSG00000143156 or ENSG00000172113 or ENSG00000239672 or ENSG00000243678')","{'ENSG00000103024': ('ENSG00000103024', 0.3710128707330722, 66.3), 'ENSG00000103202': ('ENSG00000103202', 0.09848908785674315, 17.6), 'ENSG00000143156': ('ENSG00000143156', 0.5181869054280918, 92.6), 'ENSG00000172113': ('ENSG00000172113', 0.012311135982092896, 2.2)}","{'ENSG00000103024': ('ENSG00000103024', 0.05385315533980583, 35.5), 'ENSG00000103202': ('ENSG00000103202', 0.7997572815533981, 527.2), 'ENSG00000143156': ('ENSG00000143156', 0.1463895631067961, 96.5), 'ENSG00000172113': ('ENSG00000172113', 1, nan)}"
"('MAR03793', 'ENSG00000113492')",{},{}
"('MAR03931', 'ENSG00000197763 or ENSG00000198431')","{'ENSG00000197763': ('ENSG00000197763', 0.22185970636215332, 13.6), 'ENSG00000198431': ('ENSG00000198431', 0.7781402936378466, 47.7)}","{'ENSG00000197763': ('ENSG00000197763', 1, nan), 'ENSG00000198431': ('ENSG00000198431', 1, nan)}"
"('MAR03969', 'ENSG00000130717 or ENSG00000143179')","{'ENSG00000130717': ('ENSG00000130717', 0.4204545454545454, 7.4), 'ENSG00000143179': ('ENSG00000143179', 0.5795454545454545, 10.2)}","{'ENSG00000130717': ('ENSG00000130717', 0.34535104364326374, 18.2), 'ENSG00000143179': ('ENSG00000143179', 0.6546489563567363, 34.5)}"
"('MAR03970', 'ENSG00000076685 or ENSG00000116981 or ENSG00000122643 or ENSG00000125458 or ENSG00000135318 or ENSG00000141698 or ENSG00000185013 or ENSG00000205309')","{'ENSG00000076685': ('ENSG00000076685', 0.5487954267047777, 134.4), 'ENSG00000116981': ('ENSG00000116981', 0.0024499795835034714, 0.6), 'ENSG00000122643': ('ENSG00000122643', 0.11882400979991838, 29.1), 'ENSG00000125458': ('ENSG00000125458', 0.08615761535320542, 21.1), 'ENSG00000135318': ('ENSG00000135318', 0.14291547570436916, 35.0), 'ENSG00000141698': ('ENSG00000141698', 0.05798285014291549, 14.2), 'ENSG00000205309': ('ENSG00000205309', 0.042874642711310744, 10.5)}","{'ENSG00000076685': ('ENSG00000076685', 0.09633992427429534, 22.9), 'ENSG00000116981': ('ENSG00000116981', 0.1026503996634413, 24.4), 'ENSG00000122643': ('ENSG00000122643', 0.22128733697938582, 52.6), 'ENSG00000125458': ('ENSG00000125458', 0.30248212031973076, 71.9), 'ENSG00000135318': ('ENSG00000135318', 0.19310054690786704, 45.9), 'ENSG00000141698': ('ENSG00000141698', 0.08413967185527976, 20.0), 'ENSG00000205309': ('ENSG00000205309', 1, nan)}"
"('MAR04008', 'ENSG00000162368')","{'ENSG00000162368': ('ENSG00000162368', 1, 13.6)}","{'ENSG00000162368': ('ENSG00000162368', 1, nan)}"
"('MAR04032', 'ENSG00000047230 or ENSG00000171793')","{'ENSG00000047230': ('ENSG00000047230', 0.7341040462427747, 12.7), 'ENSG00000171793': ('ENSG00000171793', 0.26589595375722547, 4.6)}","{'ENSG00000047230': ('ENSG00000047230', 1, 7.2), 'ENSG00000171793': ('ENSG00000171793', 1, nan)}"
"('MAR04034', 'ENSG00000084774')","{'ENSG00000084774': ('ENSG00000084774', 1, 12.1)}","{'ENSG00000084774': ('ENSG00000084774', 1, 28.3)}"
"('MAR04036', 'ENSG00000114491')","{'ENSG00000114491': ('ENSG00000114491', 1, 6.2)}","{'ENSG00000114491': ('ENSG00000114491', 1, 215.6)}"
"('MAR04050', 'ENSG00000084774')","{'ENSG00000084774': ('ENSG00000084774', 1, 12.1)}","{'ENSG00000084774': ('ENSG00000084774', 1, 28.3)}"
"('MAR04056', 'ENSG00000014257 or ENSG00000076685 or ENSG00000116981 or ENSG00000122643 or ENSG00000125458 or ENSG00000135318 or ENSG00000141698 or ENSG00000146587 or ENSG00000185013 or ENSG00000205309')","{'ENSG00000014257': ('ENSG00000014257', 0.006087662337662336, 1.5), 'ENSG00000076685': ('ENSG00000076685', 0.5454545454545455, 134.4), 'ENSG00000116981': ('ENSG00000116981', 0.002435064935064935, 0.6), 'ENSG00000122643': ('ENSG00000122643', 0.11810064935064936, 29.1), 'ENSG00000125458': ('ENSG00000125458', 0.08563311688311691, 21.1), 'ENSG00000135318': ('ENSG00000135318', 0.14204545454545456, 35.0), 'ENSG00000141698': ('ENSG00000141698', 0.057629870129870135, 14.2), 'ENSG00000205309': ('ENSG00000205309', 0.04261363636363637, 10.5)}","{'ENSG00000014257': ('ENSG00000014257', 0.18929058663028647, 55.5), 'ENSG00000076685': ('ENSG00000076685', 0.07810368349249658, 22.9), 'ENSG00000116981': ('ENSG00000116981', 0.08321964529331514, 24.4), 'ENSG00000122643': ('ENSG00000122643', 0.17939972714870397, 52.6), 'ENSG00000125458': ('ENSG00000125458', 0.24522510231923603, 71.9), 'ENSG00000135318': ('ENSG00000135318', 0.15654843110504774, 45.9), 'ENSG00000141698': ('ENSG00000141698', 0.06821282401091405, 20.0), 'ENSG00000205309': ('ENSG00000205309', 1, nan)}"
"('MAR04059', 'ENSG00000054179 or ENSG00000138185 or ENSG00000168032 or ENSG00000171302 or ENSG00000187097 or ENSG00000188833 or ENSG00000197217 or ENSG00000197586')","{'ENSG00000054179': ('ENSG00000054179', 0.14241245136186764, 18.3), 'ENSG00000138185': ('ENSG00000138185', 0.5470817120622566, 70.3), 'ENSG00000168032': ('ENSG00000168032', 0.0357976653696498, 4.6), 'ENSG00000171302': ('ENSG00000171302', 0.04357976653696497, 5.6), 'ENSG00000187097': ('ENSG00000187097', 0.059922178988326844, 7.7), 'ENSG00000197217': ('ENSG00000197217', 0.07937743190661478, 10.2), 'ENSG00000197586': ('ENSG00000197586', 0.09182879377431907, 11.8)}","{'ENSG00000054179': ('ENSG00000054179', 0.616822429906542, 33.0), 'ENSG00000138185': ('ENSG00000138185', 0.38317757009345793, 20.5), 'ENSG00000168032': ('ENSG00000168032', 1, nan), 'ENSG00000171302': ('ENSG00000171302', 1, nan), 'ENSG00000187097': ('ENSG00000187097', 1, nan), 'ENSG00000197217': ('ENSG00000197217', 1, nan), 'ENSG00000197586': ('ENSG00000197586', 1, nan)}"
"('MAR04060', 'ENSG00000054179 or ENSG00000138185 or ENSG00000168032 or ENSG00000171302 or ENSG00000187097 or ENSG00000188833 or ENSG00000197217 or ENSG00000197586')","{'ENSG00000054179': ('ENSG00000054179', 0.14241245136186764, 18.3), 'ENSG00000138185': ('ENSG00000138185', 0.5470817120622566, 70.3), 'ENSG00000168032': ('ENSG00000168032', 0.0357976653696498, 4.6), 'ENSG00000171302': ('ENSG00000171302', 0.04357976653696497, 5.6), 'ENSG00000187097': ('ENSG00000187097', 0.059922178988326844, 7.7), 'ENSG00000197217': ('ENSG00000197217', 0.07937743190661478, 10.2), 'ENSG00000197586': ('ENSG00000197586', 0.09182879377431907, 11.8)}","{'ENSG00000054179': ('ENSG00000054179', 0.616822429906542, 33.0), 'ENSG00000138185': ('ENSG00000138185', 0.38317757009345793, 20.5), 'ENSG00000168032': ('ENSG00000168032', 1, nan), 'ENSG00000171302': ('ENSG00000171302', 1, nan), 'ENSG00000187097': ('ENSG00000187097', 1, nan), 'ENSG00000197217': ('ENSG00000197217', 1, nan), 'ENSG00000197586': ('ENSG00000197586', 1, nan)}"
"('MAR04127', 'ENSG00000154269 or ENSG00000183828 or ENSG00000197594')","{'ENSG00000154269': ('ENSG00000154269', 0.48543689320388345, 5.0), 'ENSG00000183828': ('ENSG00000183828', 0.48543689320388345, 5.0), 'ENSG00000197594': ('ENSG00000197594', 0.029126213592233007, 0.3)}","{'ENSG00000154269': ('ENSG00000154269', 1, 17.9), 'ENSG00000183828': ('ENSG00000183828', 1, nan), 'ENSG00000197594': ('ENSG00000197594', 1, nan)}"
"('MAR04177', 'ENSG00000014257 or ENSG00000076685 or ENSG00000116981 or ENSG00000122643 or ENSG00000125458 or ENSG00000135318 or ENSG00000141698 or ENSG00000146587 or ENSG00000185013 or ENSG00000205309')","{'ENSG00000014257': ('ENSG00000014257', 0.006087662337662336, 1.5), 'ENSG00000076685': ('ENSG00000076685', 0.5454545454545455, 134.4), 'ENSG00000116981': ('ENSG00000116981', 0.002435064935064935, 0.6), 'ENSG00000122643': ('ENSG00000122643', 0.11810064935064936, 29.1), 'ENSG00000125458': ('ENSG00000125458', 0.08563311688311691, 21.1), 'ENSG00000135318': ('ENSG00000135318', 0.14204545454545456, 35.0), 'ENSG00000141698': ('ENSG00000141698', 0.057629870129870135, 14.2), 'ENSG00000205309': ('ENSG00000205309', 0.04261363636363637, 10.5)}","{'ENSG00000014257': ('ENSG00000014257', 0.18929058663028647, 55.5), 'ENSG00000076685': ('ENSG00000076685', 0.07810368349249658, 22.9), 'ENSG00000116981': ('ENSG00000116981', 0.08321964529331514, 24.4), 'ENSG00000122643': ('ENSG00000122643', 0.17939972714870397, 52.6), 'ENSG00000125458': ('ENSG00000125458', 0.24522510231923603, 71.9), 'ENSG00000135318': ('ENSG00000135318', 0.15654843110504774, 45.9), 'ENSG00000141698': ('ENSG00000141698', 0.06821282401091405, 20.0), 'ENSG00000205309': ('ENSG00000205309', 1, nan)}"
"('MAR04179', 'ENSG00000014257 or ENSG00000076685 or ENSG00000116981 or ENSG00000122643 or ENSG00000125458 or ENSG00000135318 or ENSG00000141698 or ENSG00000146587 or ENSG00000185013 or ENSG00000205309')","{'ENSG00000014257': ('ENSG00000014257', 0.006087662337662336, 1.5), 'ENSG00000076685': ('ENSG00000076685', 0.5454545454545455, 134.4), 'ENSG00000116981': ('ENSG00000116981', 0.002435064935064935, 0.6), 'ENSG00000122643': ('ENSG00000122643', 0.11810064935064936, 29.1), 'ENSG00000125458': ('ENSG00000125458', 0.08563311688311691, 21.1), 'ENSG00000135318': ('ENSG00000135318', 0.14204545454545456, 35.0), 'ENSG00000141698': ('ENSG00000141698', 0.057629870129870135, 14.2), 'ENSG00000205309': ('ENSG00000205309', 0.04261363636363637, 10.5)}","{'ENSG00000014257': ('ENSG00000014257', 0.18929058663028647, 55.5), 'ENSG00000076685': ('ENSG00000076685', 0.07810368349249658, 22.9), 'ENSG00000116981': ('ENSG00000116981', 0.08321964529331514, 24.4), 'ENSG00000122643': ('ENSG00000122643', 0.17939972714870397, 52.6), 'ENSG00000125458': ('ENSG00000125458', 0.24522510231923603, 71.9), 'ENSG00000135318': ('ENSG00000135318', 0.15654843110504774, 45.9), 'ENSG00000141698': ('ENSG00000141698', 0.06821282401091405, 20.0), 'ENSG00000205309': ('ENSG00000205309', 1, nan)}"
"('MAR04182', 'ENSG00000116199 or ENSG00000141560 or ENSG00000162408 or ENSG00000167363 or ENSG00000172456')","{'ENSG00000116199': ('ENSG00000116199', 0.13002566295979467, 15.2), 'ENSG00000141560': ('ENSG00000141560', 0.04533789563729684, 5.3), 'ENSG00000162408': ('ENSG00000162408', 0.07698887938408897, 9.0), 'ENSG00000167363': ('ENSG00000167363', 0.0718562874251497, 8.4), 'ENSG00000172456': ('ENSG00000172456', 0.6757912745936697, 79.0)}","{'ENSG00000116199': ('ENSG00000116199', 0.47192608386638246, 66.4), 'ENSG00000141560': ('ENSG00000141560', 0.5280739161336176, 74.3), 'ENSG00000162408': ('ENSG00000162408', 1, nan), 'ENSG00000167363': ('ENSG00000167363', 1, nan), 'ENSG00000172456': ('ENSG00000172456', 1, nan)}"
"('MAR04183', 'ENSG00000138185 or ENSG00000168032 or ENSG00000188833')","{'ENSG00000138185': ('ENSG00000138185', 0.9385847797062751, 70.3), 'ENSG00000168032': ('ENSG00000168032', 0.06141522029372497, 4.6)}","{'ENSG00000138185': ('ENSG00000138185', 1, 20.5), 'ENSG00000168032': ('ENSG00000168032', 1, nan)}"
"('MAR04192', 'ENSG00000138185 or ENSG00000168032 or ENSG00000188833')","{'ENSG00000138185': ('ENSG00000138185', 0.9385847797062751, 70.3), 'ENSG00000168032': ('ENSG00000168032', 0.06141522029372497, 4.6)}","{'ENSG00000138185': ('ENSG00000138185', 1, 20.5), 'ENSG00000168032': ('ENSG00000168032', 1, nan)}"
"('MAR04194', 'ENSG00000047230 or ENSG00000171793')","{'ENSG00000047230': ('ENSG00000047230', 0.7341040462427747, 12.7), 'ENSG00000171793': ('ENSG00000171793', 0.26589595375722547, 4.6)}","{'ENSG00000047230': ('ENSG00000047230', 1, 7.2), 'ENSG00000171793': ('ENSG00000171793', 1, nan)}"
"('MAR04210', 'ENSG00000067225 or ENSG00000143627')","{'ENSG00000067225': ('ENSG00000067225', 0.9941634241245136, 102.2), 'ENSG00000143627': ('ENSG00000143627', 0.005836575875486381, 0.6)}","{'ENSG00000067225': ('ENSG00000067225', 0.15948275862068967, 14.8), 'ENSG00000143627': ('ENSG00000143627', 0.8405172413793104, 78.0)}"
"('MAR04211', 'ENSG00000125877')","{'ENSG00000125877': ('ENSG00000125877', 1, 14.6)}","{'ENSG00000125877': ('ENSG00000125877', 1, 21.7)}"
"('MAR04343', 'ENSG00000094841')","{'ENSG00000094841': ('ENSG00000094841', 1, 7.7)}","{'ENSG00000094841': ('ENSG00000094841', 1, 105.4)}"
"('MAR04345', 'ENSG00000188641')","{'ENSG00000188641': ('ENSG00000188641', 1, 22.6)}","{'ENSG00000188641': ('ENSG00000188641', 1, nan)}"
"('MAR04346', 'ENSG00000092964 or ENSG00000147647')","{'ENSG00000092964': ('ENSG00000092964', 0.9951298701298701, 183.9), 'ENSG00000147647': ('ENSG00000147647', 0.00487012987012987, 0.9)}","{'ENSG00000092964': ('ENSG00000092964', 0.38615136876006445, 119.9), 'ENSG00000147647': ('ENSG00000147647', 0.6138486312399356, 190.6)}"
"('MAR04470', 'ENSG00000188641')","{'ENSG00000188641': ('ENSG00000188641', 1, 22.6)}","{'ENSG00000188641': ('ENSG00000188641', 1, nan)}"
"('MAR04471', 'ENSG00000188641')","{'ENSG00000188641': ('ENSG00000188641', 1, 22.6)}","{'ENSG00000188641': ('ENSG00000188641', 1, nan)}"
"('MAR04472', 'ENSG00000188641')","{'ENSG00000188641': ('ENSG00000188641', 1, 22.6)}","{'ENSG00000188641': ('ENSG00000188641', 1, nan)}"
"('MAR04484', 'ENSG00000014257 or ENSG00000076685 or ENSG00000116981 or ENSG00000122643 or ENSG00000125458 or ENSG00000135318 or ENSG00000141698 or ENSG00000146587 or ENSG00000185013 or ENSG00000205309')","{'ENSG00000014257': ('ENSG00000014257', 0.006087662337662336, 1.5), 'ENSG00000076685': ('ENSG00000076685', 0.5454545454545455, 134.4), 'ENSG00000116981': ('ENSG00000116981', 0.002435064935064935, 0.6), 'ENSG00000122643': ('ENSG00000122643', 0.11810064935064936, 29.1), 'ENSG00000125458': ('ENSG00000125458', 0.08563311688311691, 21.1), 'ENSG00000135318': ('ENSG00000135318', 0.14204545454545456, 35.0), 'ENSG00000141698': ('ENSG00000141698', 0.057629870129870135, 14.2), 'ENSG00000205309': ('ENSG00000205309', 0.04261363636363637, 10.5)}","{'ENSG00000014257': ('ENSG00000014257', 0.18929058663028647, 55.5), 'ENSG00000076685': ('ENSG00000076685', 0.07810368349249658, 22.9), 'ENSG00000116981': ('ENSG00000116981', 0.08321964529331514, 24.4), 'ENSG00000122643': ('ENSG00000122643', 0.17939972714870397, 52.6), 'ENSG00000125458': ('ENSG00000125458', 0.24522510231923603, 71.9), 'ENSG00000135318': ('ENSG00000135318', 0.15654843110504774, 45.9), 'ENSG00000141698': ('ENSG00000141698', 0.06821282401091405, 20.0), 'ENSG00000205309': ('ENSG00000205309', 1, nan)}"
"('MAR04485', 'ENSG00000025708')","{'ENSG00000025708': ('ENSG00000025708', 1, 0.3)}","{'ENSG00000025708': ('ENSG00000025708', 1, 200.7)}"
"('MAR04510', 'ENSG00000014257 or ENSG00000076685 or ENSG00000116981 or ENSG00000122643 or ENSG00000125458 or ENSG00000135318 or ENSG00000141698 or ENSG00000146587 or ENSG00000185013 or ENSG00000205309')","{'ENSG00000014257': ('ENSG00000014257', 0.006087662337662336, 1.5), 'ENSG00000076685': ('ENSG00000076685', 0.5454545454545455, 134.4), 'ENSG00000116981': ('ENSG00000116981', 0.002435064935064935, 0.6), 'ENSG00000122643': ('ENSG00000122643', 0.11810064935064936, 29.1), 'ENSG00000125458': ('ENSG00000125458', 0.08563311688311691, 21.1), 'ENSG00000135318': ('ENSG00000135318', 0.14204545454545456, 35.0), 'ENSG00000141698': ('ENSG00000141698', 0.057629870129870135, 14.2), 'ENSG00000205309': ('ENSG00000205309', 0.04261363636363637, 10.5)}","{'ENSG00000014257': ('ENSG00000014257', 0.18929058663028647, 55.5), 'ENSG00000076685': ('ENSG00000076685', 0.07810368349249658, 22.9), 'ENSG00000116981': ('ENSG00000116981', 0.08321964529331514, 24.4), 'ENSG00000122643': ('ENSG00000122643', 0.17939972714870397, 52.6), 'ENSG00000125458': ('ENSG00000125458', 0.24522510231923603, 71.9), 'ENSG00000135318': ('ENSG00000135318', 0.15654843110504774, 45.9), 'ENSG00000141698': ('ENSG00000141698', 0.06821282401091405, 20.0), 'ENSG00000205309': ('ENSG00000205309', 1, nan)}"
"('MAR04512', 'ENSG00000162368')","{'ENSG00000162368': ('ENSG00000162368', 1, 13.6)}","{'ENSG00000162368': ('ENSG00000162368', 1, nan)}"
