,sample_1,sample_2,sample_3,sample_4,sample_5
ENSG00000084676,0.07449404334720827,0.03421200224340999,0.07922272047832588,0.06553708439897697,0.04814004376367618
ENSG00000084754,253.36793613109614,248.74711106909484,257.23712771148286,246.78058622142163,246.90821767953352
ENSG00000085231,0.38005828667842634,0.7028354649021173,0.5506752095926281,0.17365836080863806,0.2820047098616537
ENSG00000085377,1.0,1.0,1.0,1.0,1.0
ENSG00000085415,1.0,1.0,1.0,1.0,1.0
ENSG00000085662,10.25173381888206,7.46970282774207,8.214190761050183,6.042802117897457,6.2507022677716595
ENSG00000085871,4.525291827767834,1.5436614397094273,13.335596990953487,15.041896022509071,2.876319981698178
ENSG00000085982,0.00669804489500362,0.0054519873373197305,0.012988479783148855,0.024741772760028827,0.017506098435930543
ENSG00000085998,0.8681704260651628,0.5993485342019542,0.23599320882852287,0.21781554926030858,0.3581757508342604
ENSG00000086062,15.422454264879136,13.301962913286921,13.028129436323173,22.85758112809368,13.627928963133463
ENSG00000086475,1.0,1.0,1.0,1.0,1.0
ENSG00000087053,0.1150527505597922,0.06924772005312786,0.3210065755870431,0.03354855111592632,0.11697911015899698
ENSG00000087111,5.0,5.0,5.0,5.0,5.0
ENSG00000087157,2.0,2.0,2.0,2.0,2.0
ENSG00000087253,6.003681788297173,6.0083411812188885,6.097526700393479,6.004971259903682,6.004092071611253
ENSG00000087470,0.07381069151544876,0.003484607930060413,0.0063181986686652826,0.0032701391412144408,0.0015323301941390015
ENSG00000088451,1.0,1.0,1.0,1.0,1.0
ENSG00000089060,1.0,1.0,1.0,1.0,1.0
ENSG00000089234,0.0022463378365551938,0.0023294087859222676,0.002723463687150837,0.0023979709476596757,0.0024053941437175656
ENSG00000090054,1.0,1.0,1.0,1.0,1.0
ENSG00000090060,1.8377958866899498,1.7898343803540833,1.702774108322325,1.6741889985895626,1.6644823066841417
ENSG00000090266,1.0,1.0,1.0,1.0,1.0
ENSG00000090432,0.0022305185560160725,0.0015444993037093306,0.0027700186219739294,0.0036891860733225725,0.0018561309140497735
ENSG00000090686,0.05986000482741974,0.02163207879001055,0.04111136209622768,0.022940187364881095,0.02539819199311235
ENSG00000090861,1.0,1.0,1.0,1.0,1.0
ENSG00000090971,0.005785667324128862,0.008341181218888737,0.014333895446880275,0.006214074879602297,0.006342710997442454
ENSG00000091140,6.924594594594595,6.885687732342007,6.714285714285714,6.577247191011236,6.851715039577837
ENSG00000091483,2.0,2.0,2.0,2.0,2.0
ENSG00000092148,0.030499572879425424,0.0023294087859222676,0.014338919925512101,0.01669356698178465,0.0038637827190423878
ENSG00000093000,1.0956979806848113,1.1431226765799256,1.1938579654510557,1.2418250950570342,1.158374211632796
ENSG00000093010,21.0,21.0,21.0,21.0,21.0
ENSG00000094841,1.0,1.0,1.0,1.0,1.0
ENSG00000094914,1.0,1.0,1.0,1.0,1.0
ENSG00000095059,3.0,3.0,3.0,3.0,3.0
ENSG00000095139,0.9888846301264852,0.06473175021987686,0.6124031007751939,0.49407965554359523,0.16321406151914628
ENSG00000095319,1.0307287093942055,1.0288104089219332,1.0601407549584132,1.0342205323193916,1.0161177295024526
ENSG00000095321,95.26468938514927,68.5967605722569,97.20886247570839,86.10333279317237,94.50070743861761
ENSG00000095380,2.0,2.0,2.0,2.0,2.0
ENSG00000096717,0.4999999999999999,0.11979166666666666,0.24933333333333324,0.190271816881259,0.09287925696594429
ENSG00000097033,0.5535831689677843,0.23166958159558715,0.3670601461495224,0.25788410750349533,0.28562659846547306
ENSG00000099624,1.0,1.0,1.0,1.0,1.0
ENSG00000099785,0.004777422722814569,0.008558045322192686,0.007309124767225329,0.006202444085773578,0.008977612788363197
ENSG00000099795,1.0,1.0,1.0,1.0,1.0
ENSG00000099797,28.0,28.0,28.0,28.0,28.0
ENSG00000099804,0.003796627329389061,0.0023294087859222676,0.005749534450651767,0.008300668664975802,0.0030872381529603392
ENSG00000099817,2.0,2.0,2.0,2.0,2.0
ENSG00000100023,0.0057160804020100495,0.0035808812081581827,0.005983291939489728,0.006567212583103615,0.0023355727920186834
ENSG00000100075,30.0,30.0,30.0,30.0,30.0
ENSG00000100116,1.0,1.0,1.0,1.0,1.0
ENSG00000100142,2.0,2.0,2.0,2.0,2.0
ENSG00000100243,0.452608376193975,0.706896551724138,0.8331858407079646,0.8197214904027098,0.6819112627986349
ENSG00000100348,7.0,7.0,7.0,7.0,7.0
ENSG00000100354,1.7087189478811495,1.806925498426023,1.7718875502008031,1.7177121771217712,1.5422680412371133
ENSG00000100372,1.0,1.0,1.0,1.0,1.0
ENSG00000100393,0.05583464905985361,0.0173864273696018,0.08093102711936792,0.06969309462915597,0.045076586433260415
ENSG00000100412,2.0,2.0,2.0,2.0,2.0
ENSG00000100413,2.2196531791907512,2.363905325443787,2.6,2.305993690851735,2.2149859943977592
ENSG00000100416,1.0,1.0,1.0,1.0,1.0
ENSG00000100417,0.7803468208092486,0.6360946745562129,0.4,0.694006309148265,0.785014005602241
ENSG00000100422,1.0,1.0,1.0,1.0,1.0
ENSG00000100442,0.25552763819095475,0.08014167834345323,0.03189207496048769,0.05537538511431815,0.062397278048499184
ENSG00000100522,1.0,1.0,1.0,1.0,1.0
ENSG00000100554,6.715573212900524e-26,6.574755911596474e-25,9.891730738479736e-26,1.632147267407667e-25,6.715573212900471e-26
ENSG00000100564,0.08576998050682261,0.06950672645739911,0.4950980392156863,0.22986247544204322,0.23452768729641696
ENSG00000100577,1.5740069051875571,2.0505285150848165,1.9692083564176677,12.319138900315366,2.229264436385018
ENSG00000100605,3.0,3.0,3.0,3.0,3.0
ENSG00000100644,1.0,1.0,1.0,1.0,1.0
ENSG00000100714,5.0,5.0,5.0,5.0,5.0
ENSG00000100814,0.009760496092637716,0.015571591340676033,0.005540037243947859,0.00846207055568366,0.01488692753513391
ENSG00000100938,1.0,1.0,1.0,1.0,1.0
ENSG00000100983,1.0,1.0,1.0,1.0,1.0
ENSG00000100994,2.0,2.0,2.0,2.0,2.0
ENSG00000100997,2.5355450236966823,1.1649016641452345,0.7955689828801612,1.175417661097852,2.402173913043479
ENSG00000101146,1.0,1.0,1.0,1.0,1.0
ENSG00000101160,0.2476825028968714,1.0734200743494424,1.579730921923246,3.0711802004499904,0.8257429692174724
ENSG00000101290,3.0,3.0,3.0,3.0,3.0
ENSG00000101365,1.0,1.0,1.0,1.0,1.0
ENSG00000101444,2.0,2.0,2.0,2.0,2.0
ENSG00000101464,5.0,5.0,5.0,5.0,5.0
ENSG00000101473,13.781035885864034,15.099387838155707,15.181063365443471,13.858360137229266,14.432211545533002
ENSG00000101557,0.03795558773835384,0.05399226169539215,0.04687147052179804,0.05092481383617584,0.07705553164012054
ENSG00000101577,1.54152143193594,3.3518164435946467,0.9732208400083975,6.470255067974888,5.819461551030722
ENSG00000101654,1.0,1.0,1.0,1.0,1.0
