,sample_1,sample_2,sample_3
MAR20044,185.9,198.3,41.0
MAR20046,76.0,134.8,76.1
MAR20047,76.0,134.8,76.1
MAR20048,76.0,134.8,76.1
MAR20049,76.0,134.8,76.1
MAR20050,76.0,134.8,76.1
MAR20051,76.0,134.8,76.1
MAR20053,76.0,134.8,76.1
MAR20054,76.0,134.8,76.1
MAR20055,76.0,134.8,76.1
MAR20056,76.0,134.8,76.1
MAR20057,76.0,134.8,76.1
MAR20058,76.0,134.8,76.1
MAR20059,76.0,134.8,76.1
MAR20060,76.0,134.8,76.1
MAR20061,76.0,134.8,76.1
MAR20062,76.0,134.8,76.1
MAR20063,76.0,134.8,76.1
MAR20064,76.0,134.8,76.1
MAR20065,76.0,134.8,76.1
MAR20067,10.4,4180.2,54.6
MAR20068,10.4,4180.2,54.6
MAR20069,134.6,30.6,35.2
MAR20070,-1.0,-1.0,-1.0
MAR20071,-1.0,-1.0,-1.0
MAR20072,-1.0,-1.0,-1.0
MAR20073,11.0,9.3,7.8
MAR20074,11.0,9.3,7.8
MAR20075,11.0,9.3,7.8
MAR20076,11.0,9.3,7.8
MAR20077,11.0,9.3,7.8
MAR20078,11.0,9.3,7.8
MAR20079,11.0,9.3,7.8
MAR20080,11.0,9.3,7.8
MAR20081,11.0,9.3,7.8
MAR20082,11.0,9.3,7.8
MAR20083,11.0,9.3,7.8
MAR20084,11.0,9.3,7.8
MAR20085,11.0,9.3,7.8
MAR20086,11.0,9.3,7.8
MAR20087,11.0,9.3,7.8
MAR20088,11.0,9.3,7.8
MAR20089,-1.0,-1.0,-1.0
MAR20090,131.3,8.3,9.8
MAR20091,131.3,8.3,9.8
MAR20092,131.3,8.3,9.8
MAR20093,3.6,34.4,9.8
MAR20094,3.6,34.4,9.8
MAR20095,3.6,34.4,9.8
MAR20096,3.6,34.4,9.8
MAR20097,3.6,34.4,9.8
MAR20098,16.1,11.2,14.6
MAR20099,97.4,126.4,198.10000000000002
MAR20100,97.4,126.4,198.10000000000002
MAR20101,48.1,44.1,163.9
MAR20102,8.2,16.6,12.7
MAR20103,8.2,16.6,12.7
MAR20104,8.2,16.6,12.7
MAR20105,8.2,16.6,12.7
MAR20106,8.2,16.6,12.7
MAR20107,8.2,16.6,12.7
MAR20108,8.2,16.6,12.7
MAR20109,8.2,16.6,12.7
MAR20110,39.7,43.4,12.7
MAR20111,27.4,111.7,10.7
MAR20112,25.4,166.7,42.0
MAR20113_f,-1.0,-1.0,-1.0
MAR20114,84.19999999999999,369.00000000000006,36.2
MAR04281_r,2750.2000000000003,562.8,499.6
MAR04388_r,2750.2000000000003,562.8,499.6
MAR04363_r,970.8000000000001,407.6,2811.2000000000003
MAR04365_r,290.09999999999997,137.5,843.1
MAR04368_r,532.8,211.4,148.3
MAR04373_r,555.1,2146.8,5935.8
MAR04375_r,38.8,90.7,81.0
MAR04381_r,252.1,106.6,70.3
MAR04391_r,619.7,608.4,471.3
MAR04396_r,160.6,224.0,388.29999999999995
MAR07745_r,19.5,51.6,16.6
MAR04128_r,3.4,40.8,3.9
MAR04131_r,25.2,74.8,15.6
MAR04774_r,517.7,66.2,278.2
MAR04775_r,517.7,66.2,278.2
MAR04831_r,-1.0,-1.0,-1.0
MAR04832_r,1.3,0.9,1.0
MAR08762_r,38.8,90.7,81.0
MAR08766_r,274.5,79.4,103.39999999999999
MAR04315_r,-1.0,-1.0,-1.0
MAR04316_r,274.5,79.4,103.39999999999999
MAR04383_r,39.5,18.8,12.7
MAR04402_r,2.5,7.1,1.0
MAR04592_r,274.5,79.4,103.39999999999999
MAR04595_r,1.5,50.2,2.0
MAR08342_r,-1.0,-1.0,-1.0
MAR08344_r,51.9,315.0,39.0
MAR08352_r,9.9,334.2,16.6
MAR08353_r,-1.0,-1.0,-1.0
MAR06537_r,51.9,315.0,39.0
MAR08502_r,238.7,4918.799999999999,116.1
MAR08512_r,28.3,88.0,22.4
MAR04280_r,2410.3,11.4,95.6
MAR04331_r,135.3,161.9,44.8
MAR09803_r,-1.0,-1.0,-1.0
MAR09804_r,484.00000000000006,1977.5999999999997,191.40000000000006
MAR01434_r,1.9,225.1,9.8
MAR04461_r,63.7,208.0,19.5
MAR05351_r,2410.3,11.4,95.6
MAR07709_r,71.3,825.2,82.9
MAR04350_r,6.6,37.7,6.8
MAR04351_r,15.4,6.2,21.5
MAR04352_r,15.4,6.2,21.5
MAR04354_r,7.0,10.8,2.9
MAR04398_r,15.3,52.8,18.5
MAR04404_r,8.2,77.3,7.8
MAR04476_r,15.3,55.3,3.9
MAR04477_r,8.6,18.6,13.7
MAR04501_r,8.2,77.3,7.8
MAR04565_r,74.5,181.1,89.8
MAR09799_r,0.5,20.3,2.0
MAR09800_r,1.4,387.6,2.9
MAR04710_r,7.0,10.8,2.9
MAR04841_r,2.4,2.1,6.9
MAR08653_r,23.200000000000003,240.89999999999998,98.6
MAR04002_r,793.6999999999999,796.0999999999999,298.6
MAR04004_r,793.6999999999999,796.0999999999999,298.6
MAR04020_r,165.7,379.5,97.6
MAR04038_r,32.4,25.1,7.8
MAR04135_r,165.7,379.5,97.6
MAR04412_r,205.3,108.39999999999999,238.1
MAR04480_r,1993.1,1410.0000000000002,590.4000000000001
MAR04574_r,4.8,32.0,15.6
MAR04603_r,4.8,32.0,15.6
MAR04651_r,4.8,32.0,15.6
MAR04663_r,4.8,32.0,15.6
MAR04695_r,4.8,32.0,15.6
MAR04709_r,4.8,32.0,15.6
MAR04804_r,26.8,81.2,9.8
MAR04812_r,205.3,108.39999999999999,238.1
MAR04814_r,32.4,25.1,7.8
MAR05353_r,165.7,379.5,97.6
MAR06602_r,572.2,1373.1999999999998,415.7
MAR06603_r,572.2,1373.1999999999998,415.7
MAR06605_r,-1.0,-1.0,-1.0
MAR06606_r,-1.0,-1.0,-1.0
MAR06607_r,-1.0,-1.0,-1.0
MAR06609_r,-1.0,-1.0,-1.0
MAR06611_r,-1.0,-1.0,-1.0
MAR04016_r,144.2,409.5,95.6
MAR04018_r,144.2,409.5,95.6
MAR04044_r,144.2,409.5,95.6
MAR04291_r,144.2,409.5,95.6
MAR04570_r,144.2,409.5,95.6
MAR04006_r,144.2,409.5,95.6
MAR04028_r,144.2,409.5,95.6
MAR04030_r,144.2,409.5,95.6
MAR04670_r,144.2,409.5,95.6
MAR04673_r,144.2,409.5,95.6
MAR06614_r,144.2,409.5,95.6
MAR06615_r,144.2,409.5,95.6
MAR06616_r,144.2,409.5,95.6
MAR04635_r,144.2,409.5,95.6
MAR03793_r,-1.0,-1.0,-1.0
MAR04008_r,73.9,235.9,49.8
MAR04050_r,6.9,4.3,4.9
MAR04345_r,4.1,49.9,5.9
MAR04485_r,1.5,80.9,10.7
MAR04512_r,73.9,235.9,49.8
MAR04579_r,10.7,22.6,15.6
MAR04608_r,6.9,4.3,4.9
MAR04575_r,10.9,132.4,5.9
MAR04637_r,8.8,21.7,4.9
MAR04644_r,-1.0,-1.0,-1.0
MAR06612_r,8.8,21.7,4.9
MAR06613_r,8.8,21.7,4.9
MAR06621_r,64.4,33.6,48.8
MAR06627_r,298.0,3.8,485.0
MAR07744_r,28.5,10.2,24.4
MAR03967_r,73.9,235.9,49.8
MAR03968_r,8.8,21.7,4.9
MAR04024_r,73.9,235.9,49.8
MAR04026_r,0.8,1.3,2.0
MAR04344_r,-1.0,-1.0,-1.0
MAR04680_r,10.7,22.6,15.6
MAR07800_r,-1.0,-1.0,-1.0
MAR07801_r,221.1,303.3,78.1
MAR07802_r,-1.0,-1.0,-1.0
MAR07863_r,73.9,235.9,49.8
MAR07864_r,73.9,235.9,49.8
MAR07865_r,73.9,235.9,49.8
MAR07866_r,73.9,235.9,49.8
MAR07867_r,73.9,235.9,49.8
MAR07868_r,73.9,235.9,49.8
MAR07869_r,73.9,235.9,49.8
MAR07870_r,73.9,235.9,49.8
MAR07871_r,73.9,235.9,49.8
MAR07872_r,73.9,235.9,49.8
MAR07873_r,73.9,235.9,49.8
MAR07874_r,73.9,235.9,49.8
MAR07875_r,0.8,1.3,2.0
MAR07876_r,73.9,235.9,49.8
MAR07878_r,144.2,409.5,95.6
MAR07881_r,61.2,181.6,37.1
MAR07882_r,61.2,181.6,37.1
MAR07883_r,181.5,410.9,117.1
MAR07884_r,61.2,181.6,37.1
MAR07885_r,61.2,181.6,37.1
MAR07886_r,181.5,410.9,117.1
MAR07887_r,61.2,181.6,37.1
MAR07888_r,61.2,181.6,37.1
MAR07889_r,61.2,181.6,37.1
MAR07890_r,181.5,410.9,117.1
MAR07891_r,61.2,181.6,37.1
MAR07892_r,61.2,181.6,37.1
MAR07893_r,61.2,181.6,37.1
MAR07894_r,181.5,410.9,117.1
MAR07895_r,181.5,410.9,117.1
MAR08448_r,73.9,235.9,49.8
MAR08449_r,73.9,235.9,49.8
MAR08450_r,73.9,235.9,49.8
MAR08451_r,73.9,235.9,49.8
MAR08452_r,73.9,235.9,49.8
MAR08453_r,73.9,235.9,49.8
MAR08454_r,73.9,235.9,49.8
MAR08455_r,73.9,235.9,49.8
MAR08456_r,73.9,235.9,49.8
MAR08457_r,73.9,235.9,49.8
MAR08458_r,73.9,235.9,49.8
MAR08459_r,73.9,235.9,49.8
MAR08460_r,73.9,235.9,49.8
MAR08461_r,-1.0,-1.0,-1.0
MAR08462_r,73.9,235.9,49.8
MAR08463_r,73.9,235.9,49.8
MAR08464_r,73.9,235.9,49.8
MAR08465_r,73.9,235.9,49.8
MAR08466_r,73.9,235.9,49.8
MAR08467_r,73.9,235.9,49.8
MAR08468_r,73.9,235.9,49.8
MAR08469_r,73.9,235.9,49.8
MAR08470_r,73.9,235.9,49.8
MAR08471_r,73.9,235.9,49.8
MAR08472_r,73.9,235.9,49.8
MAR08477_r,6.6,7.3,8.8
MAR08478_r,6.6,7.3,8.8
MAR08479_r,6.6,7.3,8.8
MAR08481_r,-1.0,-1.0,-1.0
MAR08486_r,4.8,32.0,15.6
MAR03802_r,70.8,376.40000000000003,30.3
MAR03804_r,70.8,376.40000000000003,30.3
MAR03813_r,11.5,508.0,10.7
MAR03827_r,380.2,167.1,36.1
MAR03829_r,554.4,192.1,65.4
MAR03899_r,1.5,191.0,18.5
MAR04109_r,8.6,103.4,24.4
MAR04693_r,12.7,263.2,3.9
MAR06968_r,1.6,17.5,1.0
MAR06969_r,0.7,9.0,10.7
MAR06970_r,1.5,191.0,18.5
MAR06971_r,60.5,59.1,16.6
MAR06972_r,60.5,59.1,16.6
MAR07642_r,-1.0,-1.0,-1.0
MAR03806_r,9.4,323.4,17.6
MAR03807_r,30.1,164.2,36.1
MAR03809_r,-1.0,-1.0,-1.0
MAR03819_r,9.4,323.4,17.6
MAR03820_r,9.4,323.4,17.6
MAR03956_r,0.4,1.5,2.0
MAR04190_r,-1.0,-1.0,-1.0
MAR04583_r,98.6,796.3,946.5
MAR06929_r,587.4,1428.3000000000002,298.6
MAR06930_r,587.4,1428.3000000000002,298.6
MAR06938_r,587.4,1428.3000000000002,298.6
MAR06939_r,587.4,1428.3000000000002,298.6
MAR06940_r,-1.0,-1.0,-1.0
MAR06955_r,-1.0,-1.0,-1.0
MAR06956_r,-1.0,-1.0,-1.0
MAR06957_r,-1.0,-1.0,-1.0
MAR06960_r,-1.0,-1.0,-1.0
MAR06965_r,2.8,23.1,18.5
MAR06966_r,2.8,23.1,18.5
MAR06967_r,2.8,23.1,18.5
MAR06973_r,29.2,1.6,20.5
MAR08096_r,9.4,323.4,17.6
MAR08097_r,9.4,323.4,17.6
MAR08425_r,0.1,11.9,1.0
MAR08427_r,1520.4,12.799999999999999,250.8
MAR03750_r,-1.0,-1.0,-1.0
MAR03752_r,121.0,666.1,52.7
MAR03770_r,188.2,599.5,49.8
MAR03771_r,-1.0,-1.0,-1.0
MAR03772_r,-1.0,-1.0,-1.0
MAR03782_r,-1.0,-1.0,-1.0
MAR03784_r,121.0,666.1,52.7
MAR03794_r,1.6,17.5,1.0
MAR03839_r,24.9,141.4,23.4
MAR03841_r,-1.0,-1.0,-1.0
MAR03845_r,2.1,316.6,10.7
MAR03847_r,61.1,68.2,4.9
MAR03939_r,155.0,267.6,23.4
MAR04199_r,0.1,11.9,1.0
MAR04582_r,32.2,1466.3,57.6
MAR04584_r,1520.4,12.799999999999999,250.8
MAR04700_r,18.6,102.89999999999999,22.5
MAR04792_r,13.1,163.4,5.9
MAR04937_r,4.3,8.6,36.1
MAR06409_r,342.1,82.2,45.9
MAR07702_r,103.0,949.2,66.4
MAR04426_r,260.4,277.5,240.1
MAR04658_r,-1.0,-1.0,-1.0
MAR05336_r,311.2,313.09999999999997,446.00000000000006
MAR05337_r,261.2,66.60000000000001,135.7
MAR05339_r,311.2,313.09999999999997,446.00000000000006
MAR04241_r,649.7,379.4999999999999,700.5
MAR04596_r,0.8,27.8,3.9
MAR04597_r,0.8,27.8,3.9
MAR04740_r,-1.0,-1.0,-1.0
MAR03885_r,814.6,776.1,110.3
MAR03935_r,38.1,170.4,16.6
MAR04686_r,2.4,2.1,6.9
MAR04687_r,2.4,2.1,6.9
MAR08530_r,238.7,4918.799999999999,116.1
MAR06417_r,91.4,40.9,22.4
MAR06925_r,484.00000000000006,1977.5999999999997,191.40000000000006
MAR06926_r,36.8,35.2,12.7
MAR06927_r,36.8,35.2,12.7
MAR08088_r,12.7,263.2,3.9
MAR03743_r,-1.0,-1.0,-1.0
MAR04220_r,-1.0,-1.0,-1.0
MAR04222_r,6.8999999999999995,45.5,7.8
MAR04232_r,-1.0,-1.0,-1.0
MAR04246_r,6.8999999999999995,45.5,7.8
MAR04248_r,-1.0,-1.0,-1.0
MAR06708_r,-1.0,-1.0,-1.0
MAR06709_r,-1.0,-1.0,-1.0
MAR06712_r,-1.0,-1.0,-1.0
MAR06722_r,-1.0,-1.0,-1.0
MAR06723_r,2326.0999999999995,7086.099999999999,957.1999999999999
MAR06725_r,934.5999999999999,359.2,101.5
MAR06734_r,-1.0,-1.0,-1.0
MAR06738_r,-1.0,-1.0,-1.0
MAR06742_r,-1.0,-1.0,-1.0
MAR06744_r,-1.0,-1.0,-1.0
MAR06755_r,52.599999999999994,324.09999999999997,70.2
MAR06756_r,238.7,4918.799999999999,116.1
MAR06759_r,-1.0,-1.0,-1.0
MAR06765_r,-1.0,-1.0,-1.0
MAR06792_r,-1.0,-1.0,-1.0
MAR06798_r,0.2,139.0,3.9
MAR06800_r,0.2,139.0,3.9
MAR06806_r,-1.0,-1.0,-1.0
MAR06807_r,-1.0,-1.0,-1.0
MAR06811_r,2326.0999999999995,7086.099999999999,957.1999999999999
MAR06814_r,41.3,200.6,4.9
MAR06815_r,2326.0999999999995,7086.099999999999,957.1999999999999
MAR06817_r,41.3,200.6,4.9
MAR06819_r,41.3,200.6,4.9
MAR06820_r,2326.0999999999995,7086.099999999999,957.1999999999999
MAR06823_r,41.3,200.6,4.9
MAR06824_r,2326.0999999999995,7086.099999999999,957.1999999999999
MAR06826_r,0.8,0.2,8.8
MAR06827_r,0.8,0.2,8.8
MAR06834_r,0.8,0.2,8.8
MAR06835_r,0.8,0.2,8.8
MAR06836_r,0.2,139.0,3.9
MAR06840_r,0.8,0.2,8.8
MAR06841_r,0.8,0.2,8.8
MAR06842_r,0.2,139.0,3.9
MAR06848_r,0.8,0.2,8.8
MAR06849_r,0.8,0.2,8.8
MAR06854_r,0.8,0.2,8.8
MAR06855_r,0.8,0.2,8.8
MAR06875_r,-1.0,-1.0,-1.0
MAR06876_r,-1.0,-1.0,-1.0
MAR06877_r,-1.0,-1.0,-1.0
MAR06878_r,-1.0,-1.0,-1.0
MAR06879_r,-1.0,-1.0,-1.0
MAR06880_r,-1.0,-1.0,-1.0
MAR06882_r,-1.0,-1.0,-1.0
MAR06883_r,2326.0999999999995,7086.099999999999,957.1999999999999
MAR06885_r,41.3,200.6,4.9
MAR06886_r,2326.0999999999995,7086.099999999999,957.1999999999999
MAR03912_r,934.5999999999999,359.2,101.5
MAR03919_r,0.1,11.9,1.0
MAR03920_r,51.0,135.5,17.6
MAR03922_r,1.6,17.5,1.0
MAR03995_r,105.1,119.39999999999999,55.6
MAR03996_r,-1.0,-1.0,-1.0
MAR05418_r,1.6,17.5,1.0
MAR05419_r,1.6,17.5,1.0
MAR06519_r,2410.3,11.4,95.6
MAR06520_r,60.599999999999994,1035.1,61.5
MAR06523_r,574.7,1376.8999999999999,422.5
MAR08066_r,934.5999999999999,359.2,101.5
MAR08067_r,380.2,167.1,36.1
MAR08068_r,3128.3,194.3,148.3
MAR08069_r,486.3,269.6,253.7
MAR08682_r,-1.0,-1.0,-1.0
MAR08684_r,380.2,167.1,36.1
MAR03933_r,185.9,198.3,41.0
MAR04330_r,12.7,263.2,3.9
MAR04735_r,23.6,180.5,1.0
MAR07131_r,105.1,119.39999999999999,55.6
MAR07133_r,1.1,4.5,2.0
MAR07134_r,1.8,122.3,17.6
MAR07136_r,63.5,78.80000000000001,27.3
MAR07137_r,1.8,122.3,17.6
MAR07139_r,67.6,95.1,346.5
MAR07140_r,-1.0,-1.0,-1.0
MAR03775_r,55.0,20.4,12.7
MAR03792_r,12.7,263.2,3.9
MAR03796_r,135.3,161.9,44.8
MAR03823_r,356.0,836.5,109.3
MAR04159_r,3.4,40.8,3.9
MAR04527_r,0.3,2.6,2.0
MAR07698_r,3.4,40.8,3.9
MAR08373_r,2.8,5.4,2.0
MAR07619_r,14.7,103.60000000000001,24.4
MAR05407_r,79.9,156.4,41.0
MAR08662_r,409.70000000000005,295.0,112.19999999999999
MAR08663_r,409.70000000000005,295.0,112.19999999999999
MAR08665_r,-1.0,-1.0,-1.0
MAR08667_r,409.70000000000005,295.0,112.19999999999999
MAR08668_r,409.70000000000005,295.0,112.19999999999999
MAR00710_r,26.1,304.2,8.8
MAR03958_r,567.2,309.7,223.5
MAR04139_r,3128.3,194.3,148.3
MAR04141_r,486.3,269.6,253.7
MAR04147_r,409.70000000000005,295.0,112.19999999999999
MAR04152_r,409.70000000000005,295.0,112.19999999999999
MAR04408_r,206.3,93.5,48.8
MAR04410_r,206.3,93.5,48.8
MAR04454_r,49.9,174.3,20.5
MAR04458_r,22.0,65.4,106.4
MAR04589_r,22.0,65.4,106.4
MAR04652_r,136.4,135.1,48.8
MAR06414_r,27.9,37.3,21.5
MAR08773_r,38.8,90.7,81.0
MAR06911_r,1006.0,1851.7000000000003,301.7
MAR06608_r,-1.0,-1.0,-1.0
MAR02174_r,1.6,175.2,9.8
MAR02438_r,0.6,0.5,1.0
MAR02442_r,-1.0,-1.0,-1.0
MAR02443_r,-1.0,-1.0,-1.0
MAR02444_r,-1.0,-1.0,-1.0
MAR02445_r,-1.0,-1.0,-1.0
MAR02446_r,-1.0,-1.0,-1.0
MAR02447_r,-1.0,-1.0,-1.0
MAR02448_r,-1.0,-1.0,-1.0
MAR02451_r,-1.0,-1.0,-1.0
MAR02452_r,-1.0,-1.0,-1.0
MAR02453_r,-1.0,-1.0,-1.0
MAR02454_r,-1.0,-1.0,-1.0
MAR02459_r,29.2,786.7,24.4
MAR02460_r,29.2,786.7,24.4
MAR02461_r,0.2,139.0,3.9
MAR02463_r,0.2,139.0,3.9
MAR02465_r,29.2,786.7,24.4
MAR02466_r,29.2,786.7,24.4
MAR02467_r,0.2,139.0,3.9
MAR02469_r,0.2,139.0,3.9
MAR06397_r,342.1,82.2,45.9
MAR06404_r,342.1,82.2,45.9
MAR02514_r,-1.0,-1.0,-1.0
MAR02545_r,-1.0,-1.0,-1.0
MAR02546_r,33.5,411.09999999999997,18.6
MAR02548_r,33.5,411.09999999999997,18.6
MAR02549_r,-1.0,-1.0,-1.0
MAR02551_r,30.2,18.5,19.5
MAR02552_r,4.3,0.8,4.9
MAR02556_r,4.3,8.6,36.1
MAR02559_r,-1.0,-1.0,-1.0
MAR02560_r,-1.0,-1.0,-1.0
MAR02567_r,-1.0,-1.0,-1.0
MAR02571_r,-1.0,-1.0,-1.0
MAR02577_r,-1.0,-1.0,-1.0
MAR02583_r,323.0,229.3,209.8
MAR02584_r,323.0,229.3,209.8
MAR02587_r,-1.0,-1.0,-1.0
MAR02412_r,-1.0,-1.0,-1.0
MAR03454_r,67.4,180.5,45.9
MAR03455_r,197.0,180.5,36.1
MAR03457_r,475.2,471.3,73.2
MAR03468_r,3.9,235.5,1.0
MAR03469_r,3.9,782.2,29.3
MAR03471_r,475.2,471.3,73.2
MAR00973_r,33.5,411.09999999999997,18.6
MAR00979_r,-1.0,-1.0,-1.0
MAR00980_r,33.5,411.09999999999997,18.6
MAR00988_r,1385.8000000000002,3490.8,944.7
MAR00991_r,127.2,499.70000000000005,53.599999999999994
MAR00992_r,127.2,499.70000000000005,53.599999999999994
MAR00993_r,127.2,499.70000000000005,53.599999999999994
MAR00994_r,127.2,499.70000000000005,53.599999999999994
MAR01002_r,29.2,786.7,24.4
MAR01003_r,29.2,786.7,24.4
MAR01004_r,29.2,786.7,24.4
MAR01006_r,29.2,786.7,24.4
MAR01007_r,29.2,786.7,24.4
MAR01008_r,29.2,786.7,24.4
MAR01010_r,-1.0,-1.0,-1.0
MAR01011_r,-1.0,-1.0,-1.0
MAR01020_r,29.2,786.7,24.4
MAR01021_r,29.2,786.7,24.4
MAR01022_r,29.2,786.7,24.4
MAR01023_r,29.2,786.7,24.4
MAR01025_r,29.2,786.7,24.4
MAR01026_r,29.2,786.7,24.4
MAR01027_r,29.2,786.7,24.4
MAR01028_r,29.2,786.7,24.4
MAR01041_r,-1.0,-1.0,-1.0
MAR01042_r,-1.0,-1.0,-1.0
MAR01043_r,1385.8000000000002,3490.8,944.7
MAR01045_r,1385.8000000000002,3490.8,944.7
MAR01048_r,1385.8000000000002,3490.8,944.7
MAR01049_r,1385.8000000000002,3490.8,944.7
MAR01050_r,2326.0999999999995,7086.099999999999,957.1999999999999
MAR01053_r,2326.0999999999995,7086.099999999999,957.1999999999999
MAR01054_r,2326.0999999999995,7086.099999999999,957.1999999999999
MAR01055_r,29.2,786.7,24.4
MAR01057_r,29.2,786.7,24.4
MAR01058_r,29.2,786.7,24.4
MAR01074_r,112.4,1173.1,53.7
MAR01088_r,948.0999999999996,887.6,869.4999999999999
MAR01091_r,948.0999999999996,887.6,869.4999999999999
MAR01093_r,0.5,2.1,2.0
MAR01097_r,0.5,277.8,1.0
MAR01098_r,484.00000000000006,1977.5999999999997,191.40000000000006
MAR01099_r,0.5,277.8,1.0
MAR01113_r,-1.0,-1.0,-1.0
MAR01114_r,-1.0,-1.0,-1.0
MAR01115_r,-1.0,-1.0,-1.0
MAR01116_r,33.5,411.09999999999997,18.6
MAR01117_r,33.5,411.09999999999997,18.6
MAR01119_r,2326.0999999999995,7086.099999999999,957.1999999999999
MAR01120_r,2326.0999999999995,7086.099999999999,957.1999999999999
MAR01121_r,2326.0999999999995,7086.099999999999,957.1999999999999
MAR01122_r,2326.0999999999995,7086.099999999999,957.1999999999999
MAR01123_r,33.5,411.09999999999997,18.6
MAR01124_r,33.5,411.09999999999997,18.6
MAR01125_r,33.5,411.09999999999997,18.6
MAR01129_r,238.7,4918.799999999999,116.1
MAR01130_r,238.7,4918.799999999999,116.1
MAR01131_r,238.7,4918.799999999999,116.1
MAR01132_r,613.6,1478.0,213.79999999999998
MAR01133_r,613.6,1478.0,213.79999999999998
MAR01134_r,613.6,1478.0,213.79999999999998
MAR01136_r,-1.0,-1.0,-1.0
MAR01142_r,-1.0,-1.0,-1.0
MAR01146_r,33.5,411.09999999999997,18.6
MAR01147_r,33.5,411.09999999999997,18.6
MAR01148_r,33.5,411.09999999999997,18.6
MAR01149_r,127.2,499.70000000000005,53.599999999999994
MAR01150_r,127.2,499.70000000000005,53.599999999999994
MAR01151_r,127.2,499.70000000000005,53.599999999999994
MAR01152_r,127.2,499.70000000000005,53.599999999999994
MAR01153_r,127.2,499.70000000000005,53.599999999999994
MAR01154_r,127.2,499.70000000000005,53.599999999999994
MAR01155_r,127.2,499.70000000000005,53.599999999999994
MAR01156_r,127.2,499.70000000000005,53.599999999999994
MAR01186_r,-1.0,-1.0,-1.0
MAR01190_r,33.5,411.09999999999997,18.6
MAR01191_r,33.5,411.09999999999997,18.6
MAR01192_r,33.5,411.09999999999997,18.6
MAR01193_r,127.2,499.70000000000005,53.599999999999994
MAR01194_r,127.2,499.70000000000005,53.599999999999994
MAR01195_r,127.2,499.70000000000005,53.599999999999994
MAR01196_r,127.2,499.70000000000005,53.599999999999994
MAR01197_r,-1.0,-1.0,-1.0
MAR01198_r,-1.0,-1.0,-1.0
MAR01199_r,-1.0,-1.0,-1.0
MAR01241_r,-1.0,-1.0,-1.0
MAR01280_r,33.5,411.09999999999997,18.6
MAR01281_r,33.5,411.09999999999997,18.6
MAR01282_r,33.5,411.09999999999997,18.6
MAR01285_r,-1.0,-1.0,-1.0
MAR01295_r,44.7,1082.0,4.9
MAR01297_r,475.2,471.3,73.2
MAR01298_r,23.6,180.5,1.0
MAR08546_r,33.5,411.09999999999997,18.6
MAR08547_r,-1.0,-1.0,-1.0
MAR08548_r,4.3,8.6,36.1
MAR08549_r,-1.0,-1.0,-1.0
MAR08552_r,-1.0,-1.0,-1.0
MAR08559_r,30.1,1.7,30.2
MAR08560_r,323.0,229.3,209.8
MAR00159_r,39.4,90.49999999999999,12.6
MAR02591_r,39.4,90.49999999999999,12.6
MAR02594_r,39.4,90.49999999999999,12.6
MAR02599_r,39.4,90.49999999999999,12.6
MAR02602_r,39.4,90.49999999999999,12.6
MAR02605_r,39.4,90.49999999999999,12.6
MAR02608_r,39.4,90.49999999999999,12.6
MAR02611_r,39.4,90.49999999999999,12.6
MAR02614_r,39.4,90.49999999999999,12.6
MAR02620_r,39.4,90.49999999999999,12.6
MAR02623_r,39.4,90.49999999999999,12.6
MAR02626_r,39.4,90.49999999999999,12.6
MAR02633_r,39.4,90.49999999999999,12.6
MAR02636_r,39.4,90.49999999999999,12.6
MAR02642_r,39.4,90.49999999999999,12.6
MAR02648_r,39.4,90.49999999999999,12.6
MAR02651_r,39.4,90.49999999999999,12.6
MAR02654_r,39.4,90.49999999999999,12.6
MAR02657_r,39.4,90.49999999999999,12.6
MAR02660_r,39.4,90.49999999999999,12.6
MAR02663_r,39.4,90.49999999999999,12.6
MAR02666_r,39.4,90.49999999999999,12.6
MAR02669_r,39.4,90.49999999999999,12.6
MAR02672_r,39.4,90.49999999999999,12.6
MAR02675_r,39.4,90.49999999999999,12.6
MAR02678_r,39.4,90.49999999999999,12.6
MAR02681_r,39.4,90.49999999999999,12.6
MAR02684_r,39.4,90.49999999999999,12.6
MAR02687_r,39.4,90.49999999999999,12.6
MAR02690_r,39.4,90.49999999999999,12.6
MAR02693_r,39.4,90.49999999999999,12.6
MAR02699_r,39.4,90.49999999999999,12.6
MAR02702_r,39.4,90.49999999999999,12.6
MAR02705_r,39.4,90.49999999999999,12.6
MAR02708_r,39.4,90.49999999999999,12.6
MAR02711_r,39.4,90.49999999999999,12.6
MAR02714_r,39.4,90.49999999999999,12.6
MAR02717_r,39.4,90.49999999999999,12.6
MAR02720_r,39.4,90.49999999999999,12.6
MAR02726_r,39.4,90.49999999999999,12.6
MAR02730_r,39.4,90.49999999999999,12.6
MAR02733_r,39.4,90.49999999999999,12.6
MAR02736_r,39.4,90.49999999999999,12.6
MAR02739_r,39.4,90.49999999999999,12.6
MAR02742_r,39.4,90.49999999999999,12.6
MAR02746_r,39.4,90.49999999999999,12.6
MAR02752_r,39.4,90.49999999999999,12.6
MAR02755_r,39.4,90.49999999999999,12.6
MAR02759_r,39.4,90.49999999999999,12.6
MAR02762_r,39.4,90.49999999999999,12.6
MAR02768_r,39.4,90.49999999999999,12.6
MAR02771_r,39.4,90.49999999999999,12.6
MAR02774_r,39.4,90.49999999999999,12.6
MAR02877_r,39.4,90.49999999999999,12.6
