,sample_1,sample_2
"('MAR08667', '(ENSG00000163541 and ENSG00000172340) or (ENSG00000136143 and ENSG00000163541)')","{'ENSG00000136143': ('ENSG00000136143', 1, 53.11)}","{'ENSG00000136143': ('ENSG00000136143', 1, 55.72)}"
"('MAR08668', '(ENSG00000163541 and ENSG00000172340) or (ENSG00000136143 and ENSG00000163541)')","{'ENSG00000136143': ('ENSG00000136143', 1, 53.11)}","{'ENSG00000136143': ('ENSG00000136143', 1, 55.72)}"
"('MAR08669', '')",{},{}
"('MAR00710', 'ENSG00000138413')",{},{}
"('MAR03787', 'ENSG00000083720 or ENSG00000198754')",{},{}
"('MAR03957', 'ENSG00000067829 and ENSG00000101365 and ENSG00000166411')","{'ENSG00000166411': ('ENSG00000166411', 1, 65.39)}","{'ENSG00000166411': ('ENSG00000166411', 1, 65.85)}"
"('MAR03958', 'ENSG00000182054')",{},{}
"('MAR04139', 'ENSG00000014641 or ENSG00000138400')","{'ENSG00000014641': ('ENSG00000014641', 1, 63.06)}","{'ENSG00000014641': ('ENSG00000014641', 1, 56.08)}"
"('MAR04141', 'ENSG00000146701')","{'ENSG00000146701': ('ENSG00000146701', 1, 298.7)}","{'ENSG00000146701': ('ENSG00000146701', 1, 305.5)}"
"('MAR04145', 'ENSG00000062485')","{'ENSG00000062485': ('ENSG00000062485', 1, 6.989)}","{'ENSG00000062485': ('ENSG00000062485', 1, 6.894)}"
"('MAR04147', '(ENSG00000163541 and ENSG00000172340) or (ENSG00000136143 and ENSG00000163541)')","{'ENSG00000136143': ('ENSG00000136143', 1, 53.11)}","{'ENSG00000136143': ('ENSG00000136143', 1, 55.72)}"
"('MAR04149', 'ENSG00000131473')","{'ENSG00000131473': ('ENSG00000131473', 1, 21.43)}","{'ENSG00000131473': ('ENSG00000131473', 1, 36.37)}"
"('MAR04152', '(ENSG00000163541 and ENSG00000172340) or (ENSG00000136143 and ENSG00000163541)')","{'ENSG00000136143': ('ENSG00000136143', 1, 53.11)}","{'ENSG00000136143': ('ENSG00000136143', 1, 55.72)}"
"('MAR04209', 'ENSG00000105953 or ENSG00000181192 or ENSG00000197444')",{},{}
"('MAR04408', 'ENSG00000091483')",{},{}
"('MAR04410', 'ENSG00000091483')",{},{}
"('MAR04454', 'ENSG00000122729')",{},{}
"('MAR04458', 'ENSG00000100412')",{},{}
"('MAR04465', 'ENSG00000137106')",{},{}
"('MAR04589', 'ENSG00000100412')",{},{}
"('MAR04652', 'ENSG00000073578 and ENSG00000117118 and ENSG00000143252 and ENSG00000204370')","{'ENSG00000117118': ('ENSG00000117118', 1, 894.5)}","{'ENSG00000117118': ('ENSG00000117118', 1, 809.6)}"
"('MAR06413', 'ENSG00000105953 or ENSG00000181192 or ENSG00000197444')",{},{}
"('MAR06414', 'ENSG00000119689')",{},{}
"('MAR07704', 'ENSG00000101323 or ENSG00000116882')",{},{}
"('MAR07706', 'ENSG00000101323 or ENSG00000116882')",{},{}
"('MAR08772', 'ENSG00000138030')",{},{}
"('MAR08773', 'ENSG00000109107 or ENSG00000136872 or ENSG00000149925')","{'ENSG00000109107': ('ENSG00000109107', 0.17525773195876287, 23.46), 'ENSG00000149925': ('ENSG00000149925', 0.8247422680412371, 110.4)}","{'ENSG00000109107': ('ENSG00000109107', 0.21687478321193202, 25.01), 'ENSG00000149925': ('ENSG00000149925', 0.7831252167880679, 90.31)}"
"('MAR08774', '')",{},{}
"('MAR08775', 'ENSG00000006534 or ENSG00000072210 or ENSG00000108602 or ENSG00000132746 or ENSG00000143149 or ENSG00000164904 or ENSG00000184254')","{'ENSG00000072210': ('ENSG00000072210', 0.42783990646414993, 197.6), 'ENSG00000143149': ('ENSG00000143149', 0.5681436814584663, 262.4), 'ENSG00000164904': ('ENSG00000164904', 0.004016412077383594, 1.855)}","{'ENSG00000072210': ('ENSG00000072210', 0.38096959473028874, 189.7), 'ENSG00000143149': ('ENSG00000143149', 0.6167409728079689, 307.1), 'ENSG00000164904': ('ENSG00000164904', 0.0022894324617423784, 1.14)}"
"('MAR08777', '')",{},{}
"('MAR08778', 'ENSG00000072210 or ENSG00000111275 or ENSG00000137124 or ENSG00000143149 or ENSG00000164904')","{'ENSG00000072210': ('ENSG00000072210', 0.2561393730029619, 197.6), 'ENSG00000111275': ('ENSG00000111275', 0.40131958442164484, 309.6), 'ENSG00000143149': ('ENSG00000143149', 0.34013649532377127, 262.4), 'ENSG00000164904': ('ENSG00000164904', 0.002404547251621935, 1.855)}","{'ENSG00000072210': ('ENSG00000072210', 0.24757256212152848, 189.7), 'ENSG00000111275': ('ENSG00000111275', 0.3501513885988724, 268.3), 'ENSG00000143149': ('ENSG00000143149', 0.40078826477343915, 307.1), 'ENSG00000164904': ('ENSG00000164904', 0.0014877845061599497, 1.14)}"
"('MAR08779', 'ENSG00000137106')",{},{}
"('MAR08780', 'ENSG00000111716 or ENSG00000166796 or ENSG00000166800 or ENSG00000166816 or ENSG00000171989')",{},{}
"('MAR08781', '')",{},{}
"('MAR08782', 'ENSG00000137106')",{},{}
"('MAR03975', 'ENSG00000107902 or ENSG00000138777 or ENSG00000143363 or ENSG00000180817')","{'ENSG00000143363': ('ENSG00000143363', 0.047149515955539616, 5.26), 'ENSG00000180817': ('ENSG00000180817', 0.9528504840444604, 106.3)}","{'ENSG00000143363': ('ENSG00000143363', 0.01678202332416801, 1.77), 'ENSG00000180817': ('ENSG00000180817', 0.983217976675832, 103.7)}"
"('MAR03977', 'ENSG00000107902 or ENSG00000138777 or ENSG00000143363 or ENSG00000180817')","{'ENSG00000143363': ('ENSG00000143363', 0.047149515955539616, 5.26), 'ENSG00000180817': ('ENSG00000180817', 0.9528504840444604, 106.3)}","{'ENSG00000143363': ('ENSG00000143363', 0.01678202332416801, 1.77), 'ENSG00000180817': ('ENSG00000180817', 0.983217976675832, 103.7)}"
"('MAR03979', 'ENSG00000107902 or ENSG00000138777 or ENSG00000143363 or ENSG00000180817')","{'ENSG00000143363': ('ENSG00000143363', 0.047149515955539616, 5.26), 'ENSG00000180817': ('ENSG00000180817', 0.9528504840444604, 106.3)}","{'ENSG00000143363': ('ENSG00000143363', 0.01678202332416801, 1.77), 'ENSG00000180817': ('ENSG00000180817', 0.983217976675832, 103.7)}"
"('MAR06911', 'ENSG00000140374 or ENSG00000105379 or ENSG00000171503 or ENSG00000100033 or ENSG00000250799 or ENSG00000115159 or ENSG00000102967 or ENSG00000016391')","{'ENSG00000140374': ('ENSG00000140374', 0.759874021109976, 892.7), 'ENSG00000105379': ('ENSG00000105379', 0.24012597889002382, 282.1)}","{'ENSG00000140374': ('ENSG00000140374', 0.7195402298850575, 782.5), 'ENSG00000105379': ('ENSG00000105379', 0.28045977011494255, 305.0)}"
"('MAR06912', 'ENSG00000107902 or ENSG00000138777 or ENSG00000143363 or ENSG00000180817')","{'ENSG00000143363': ('ENSG00000143363', 0.047149515955539616, 5.26), 'ENSG00000180817': ('ENSG00000180817', 0.9528504840444604, 106.3)}","{'ENSG00000143363': ('ENSG00000143363', 0.01678202332416801, 1.77), 'ENSG00000180817': ('ENSG00000180817', 0.983217976675832, 103.7)}"
"('MAR06914', 'ENSG00000198804 and ENSG00000198712 and ENSG00000198938 and (ENSG00000131143 or ENSG00000131055) and ENSG00000178741 and ENSG00000135940 and (ENSG00000111775 or ENSG00000156885) and (ENSG00000126267 or ENSG00000160471) and ENSG00000164919 and (ENSG00000161281 or ENSG00000112695) and ENSG00000131174 and ENSG00000170516 and ENSG00000127184 and ENSG00000176340 and ENSG00000189043')","{'ENSG00000126267': ('ENSG00000126267', 1, 203.2), 'ENSG00000176340': ('ENSG00000176340', 1, 668.4), 'ENSG00000189043': ('ENSG00000189043', 1, 67.05)}","{'ENSG00000126267': ('ENSG00000126267', 1, 266.0), 'ENSG00000176340': ('ENSG00000176340', 1, 586.0), 'ENSG00000189043': ('ENSG00000189043', 1, 87.0)}"
"('MAR06916', 'ENSG00000099624 and ENSG00000110955 and ENSG00000116459 and ENSG00000124172 and ENSG00000135390 and ENSG00000152234 and ENSG00000154518 and ENSG00000154723 and ENSG00000156411 and ENSG00000159199 and ENSG00000165629 and ENSG00000167283 and ENSG00000167863 and ENSG00000169020 and ENSG00000173915 and ENSG00000198899 and ENSG00000228253 and ENSG00000241468 and ENSG00000241837 and ENSG00000249222 and ENSG00000180389')","{'ENSG00000110955': ('ENSG00000110955', 1, 53.97), 'ENSG00000154723': ('ENSG00000154723', 1, 8.89), 'ENSG00000165629': ('ENSG00000165629', 1, 1426.0), 'ENSG00000173915': ('ENSG00000173915', 1, 283.7)}","{'ENSG00000110955': ('ENSG00000110955', 1, 54.34), 'ENSG00000154723': ('ENSG00000154723', 1, 5.981), 'ENSG00000165629': ('ENSG00000165629', 1, 1432.0), 'ENSG00000173915': ('ENSG00000173915', 1, 283.8)}"
"('MAR06918', 'ENSG00000010256 and ENSG00000127540 and ENSG00000140740 and ENSG00000156467 and ENSG00000164405 and ENSG00000169021 and ENSG00000173660 and ENSG00000179091 and ENSG00000184076 and ENSG00000198727')","{'ENSG00000010256': ('ENSG00000010256', 1, 383.2), 'ENSG00000164405': ('ENSG00000164405', 1, 151.3), 'ENSG00000169021': ('ENSG00000169021', 1, 48.08), 'ENSG00000179091': ('ENSG00000179091', 1, 17.88)}","{'ENSG00000010256': ('ENSG00000010256', 1, 397.2), 'ENSG00000164405': ('ENSG00000164405', 1, 142.2), 'ENSG00000169021': ('ENSG00000169021', 1, 42.77), 'ENSG00000179091': ('ENSG00000179091', 1, 10.05)}"
"('MAR06921', 'ENSG00000004779 and ENSG00000023228 and ENSG00000065518 and ENSG00000090266 and ENSG00000099795 and ENSG00000109390 and ENSG00000110717 and ENSG00000115286 and ENSG00000119013 and ENSG00000119421 and ENSG00000125356 and ENSG00000128609 and ENSG00000130414 and ENSG00000131495 and ENSG00000136521 and ENSG00000139180 and ENSG00000140990 and ENSG00000145494 and ENSG00000147123 and ENSG00000147684 and ENSG00000151366 and ENSG00000158864 and ENSG00000160194 and ENSG00000164258 and ENSG00000165264 and ENSG00000166136 and ENSG00000167792 and ENSG00000168653 and ENSG00000170906 and ENSG00000174886 and ENSG00000178127 and ENSG00000183648 and ENSG00000184752 and ENSG00000184983 and ENSG00000186010 and ENSG00000189043 and ENSG00000198695 and ENSG00000198763 and ENSG00000198786 and ENSG00000198840 and ENSG00000198886 and ENSG00000198888 and ENSG00000212907 and ENSG00000213619 and ENSG00000267855')","{'ENSG00000119013': ('ENSG00000119013', 1, 295.9), 'ENSG00000125356': ('ENSG00000125356', 1, 1714.0), 'ENSG00000160194': ('ENSG00000160194', 1, 54.96), 'ENSG00000178127': ('ENSG00000178127', 1, 236.7), 'ENSG00000186010': ('ENSG00000186010', 1, 706.0), 'ENSG00000189043': ('ENSG00000189043', 1, 67.05)}","{'ENSG00000119013': ('ENSG00000119013', 1, 314.9), 'ENSG00000125356': ('ENSG00000125356', 1, 1691.0), 'ENSG00000160194': ('ENSG00000160194', 1, 71.87), 'ENSG00000178127': ('ENSG00000178127', 1, 252.9), 'ENSG00000186010': ('ENSG00000186010', 1, 691.1), 'ENSG00000189043': ('ENSG00000189043', 1, 87.0)}"
"('MAR03960', 'ENSG00000109610 or ENSG00000112096 or ENSG00000142168')","{'ENSG00000112096': ('ENSG00000112096', 0.000503246884309731, 1.87), 'ENSG00000142168': ('ENSG00000142168', 0.9994967531156903, 3714.0)}","{'ENSG00000112096': ('ENSG00000112096', 0.0002973521825419693, 1.29), 'ENSG00000142168': ('ENSG00000142168', 0.999702647817458, 4337.0)}"
"('MAR03980', 'ENSG00000121691')","{'ENSG00000121691': ('ENSG00000121691', 1, 2265.0)}","{'ENSG00000121691': ('ENSG00000121691', 1, 2086.0)}"
"('MAR03982', 'ENSG00000121691')","{'ENSG00000121691': ('ENSG00000121691', 1, 2265.0)}","{'ENSG00000121691': ('ENSG00000121691', 1, 2086.0)}"
"('MAR04767', '')",{},{}
"('MAR06608', '')",{},{}
"('MAR08409', 'ENSG00000109610')",{},{}
"('MAR08410', 'ENSG00000112096')","{'ENSG00000112096': ('ENSG00000112096', 1, 1.87)}","{'ENSG00000112096': ('ENSG00000112096', 1, 1.29)}"
"('MAR08413', 'ENSG00000142168')","{'ENSG00000142168': ('ENSG00000142168', 1, 3714.0)}","{'ENSG00000142168': ('ENSG00000142168', 1, 4337.0)}"
"('MAR08415', 'ENSG00000142168')","{'ENSG00000142168': ('ENSG00000142168', 1, 3714.0)}","{'ENSG00000142168': ('ENSG00000142168', 1, 4337.0)}"
"('MAR00156', 'ENSG00000005187 or ENSG00000066813 or ENSG00000166743 or ENSG00000183549 or ENSG00000183747 or ENSG00000215009')",{},{}
"('MAR00165', 'ENSG00000005187 or ENSG00000066813 or ENSG00000166743 or ENSG00000183549 or ENSG00000183747 or ENSG00000215009')",{},{}
"('MAR00168', 'ENSG00000005187 or ENSG00000066813 or ENSG00000166743 or ENSG00000183549 or ENSG00000183747 or ENSG00000215009')",{},{}
"('MAR00171', 'ENSG00000005187 or ENSG00000066813 or ENSG00000166743 or ENSG00000183549 or ENSG00000183747 or ENSG00000215009')",{},{}
"('MAR00174', 'ENSG00000005187 or ENSG00000066813 or ENSG00000166743 or ENSG00000183549 or ENSG00000183747 or ENSG00000215009')",{},{}
"('MAR00177', 'ENSG00000005187 or ENSG00000066813 or ENSG00000166743 or ENSG00000183549 or ENSG00000183747 or ENSG00000215009')",{},{}
"('MAR00180', 'ENSG00000005187 or ENSG00000066813 or ENSG00000166743 or ENSG00000183549 or ENSG00000183747 or ENSG00000215009')",{},{}
"('MAR00184', 'ENSG00000005187 or ENSG00000066813 or ENSG00000166743 or ENSG00000183549 or ENSG00000183747 or ENSG00000215009')",{},{}
"('MAR00188', 'ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142')","{'ENSG00000140284': ('ENSG00000140284', 0.1603244211816853, 68.0), 'ENSG00000151726': ('ENSG00000151726', 0.6299806667609751, 267.2), 'ENSG00000197142': ('ENSG00000197142', 0.20969491205733956, 88.94)}","{'ENSG00000140284': ('ENSG00000140284', 0.12923652722907963, 68.37), 'ENSG00000151726': ('ENSG00000151726', 0.6950456495850897, 367.7), 'ENSG00000197142': ('ENSG00000197142', 0.17571782318583068, 92.96)}"
"('MAR00192', 'ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142')","{'ENSG00000140284': ('ENSG00000140284', 0.1603244211816853, 68.0), 'ENSG00000151726': ('ENSG00000151726', 0.6299806667609751, 267.2), 'ENSG00000197142': ('ENSG00000197142', 0.20969491205733956, 88.94)}","{'ENSG00000140284': ('ENSG00000140284', 0.12923652722907963, 68.37), 'ENSG00000151726': ('ENSG00000151726', 0.6950456495850897, 367.7), 'ENSG00000197142': ('ENSG00000197142', 0.17571782318583068, 92.96)}"
"('MAR00196', 'ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142')","{'ENSG00000140284': ('ENSG00000140284', 0.1603244211816853, 68.0), 'ENSG00000151726': ('ENSG00000151726', 0.6299806667609751, 267.2), 'ENSG00000197142': ('ENSG00000197142', 0.20969491205733956, 88.94)}","{'ENSG00000140284': ('ENSG00000140284', 0.12923652722907963, 68.37), 'ENSG00000151726': ('ENSG00000151726', 0.6950456495850897, 367.7), 'ENSG00000197142': ('ENSG00000197142', 0.17571782318583068, 92.96)}"
"('MAR00200', 'ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142')","{'ENSG00000140284': ('ENSG00000140284', 0.1603244211816853, 68.0), 'ENSG00000151726': ('ENSG00000151726', 0.6299806667609751, 267.2), 'ENSG00000197142': ('ENSG00000197142', 0.20969491205733956, 88.94)}","{'ENSG00000140284': ('ENSG00000140284', 0.12923652722907963, 68.37), 'ENSG00000151726': ('ENSG00000151726', 0.6950456495850897, 367.7), 'ENSG00000197142': ('ENSG00000197142', 0.17571782318583068, 92.96)}"
"('MAR00204', 'ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142')","{'ENSG00000140284': ('ENSG00000140284', 0.1603244211816853, 68.0), 'ENSG00000151726': ('ENSG00000151726', 0.6299806667609751, 267.2), 'ENSG00000197142': ('ENSG00000197142', 0.20969491205733956, 88.94)}","{'ENSG00000140284': ('ENSG00000140284', 0.12923652722907963, 68.37), 'ENSG00000151726': ('ENSG00000151726', 0.6950456495850897, 367.7), 'ENSG00000197142': ('ENSG00000197142', 0.17571782318583068, 92.96)}"
"('MAR00209', 'ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142')","{'ENSG00000140284': ('ENSG00000140284', 0.1603244211816853, 68.0), 'ENSG00000151726': ('ENSG00000151726', 0.6299806667609751, 267.2), 'ENSG00000197142': ('ENSG00000197142', 0.20969491205733956, 88.94)}","{'ENSG00000140284': ('ENSG00000140284', 0.12923652722907963, 68.37), 'ENSG00000151726': ('ENSG00000151726', 0.6950456495850897, 367.7), 'ENSG00000197142': ('ENSG00000197142', 0.17571782318583068, 92.96)}"
"('MAR00213', 'ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142')","{'ENSG00000140284': ('ENSG00000140284', 0.1603244211816853, 68.0), 'ENSG00000151726': ('ENSG00000151726', 0.6299806667609751, 267.2), 'ENSG00000197142': ('ENSG00000197142', 0.20969491205733956, 88.94)}","{'ENSG00000140284': ('ENSG00000140284', 0.12923652722907963, 68.37), 'ENSG00000151726': ('ENSG00000151726', 0.6950456495850897, 367.7), 'ENSG00000197142': ('ENSG00000197142', 0.17571782318583068, 92.96)}"
"('MAR00217', 'ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142')","{'ENSG00000140284': ('ENSG00000140284', 0.1603244211816853, 68.0), 'ENSG00000151726': ('ENSG00000151726', 0.6299806667609751, 267.2), 'ENSG00000197142': ('ENSG00000197142', 0.20969491205733956, 88.94)}","{'ENSG00000140284': ('ENSG00000140284', 0.12923652722907963, 68.37), 'ENSG00000151726': ('ENSG00000151726', 0.6950456495850897, 367.7), 'ENSG00000197142': ('ENSG00000197142', 0.17571782318583068, 92.96)}"
"('MAR00226', 'ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142')","{'ENSG00000140284': ('ENSG00000140284', 0.1603244211816853, 68.0), 'ENSG00000151726': ('ENSG00000151726', 0.6299806667609751, 267.2), 'ENSG00000197142': ('ENSG00000197142', 0.20969491205733956, 88.94)}","{'ENSG00000140284': ('ENSG00000140284', 0.12923652722907963, 68.37), 'ENSG00000151726': ('ENSG00000151726', 0.6950456495850897, 367.7), 'ENSG00000197142': ('ENSG00000197142', 0.17571782318583068, 92.96)}"
"('MAR00233', 'ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142')","{'ENSG00000140284': ('ENSG00000140284', 0.1603244211816853, 68.0), 'ENSG00000151726': ('ENSG00000151726', 0.6299806667609751, 267.2), 'ENSG00000197142': ('ENSG00000197142', 0.20969491205733956, 88.94)}","{'ENSG00000140284': ('ENSG00000140284', 0.12923652722907963, 68.37), 'ENSG00000151726': ('ENSG00000151726', 0.6950456495850897, 367.7), 'ENSG00000197142': ('ENSG00000197142', 0.17571782318583068, 92.96)}"
"('MAR00237', 'ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142')","{'ENSG00000140284': ('ENSG00000140284', 0.1603244211816853, 68.0), 'ENSG00000151726': ('ENSG00000151726', 0.6299806667609751, 267.2), 'ENSG00000197142': ('ENSG00000197142', 0.20969491205733956, 88.94)}","{'ENSG00000140284': ('ENSG00000140284', 0.12923652722907963, 68.37), 'ENSG00000151726': ('ENSG00000151726', 0.6950456495850897, 367.7), 'ENSG00000197142': ('ENSG00000197142', 0.17571782318583068, 92.96)}"
"('MAR00241', 'ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142')","{'ENSG00000140284': ('ENSG00000140284', 0.1603244211816853, 68.0), 'ENSG00000151726': ('ENSG00000151726', 0.6299806667609751, 267.2), 'ENSG00000197142': ('ENSG00000197142', 0.20969491205733956, 88.94)}","{'ENSG00000140284': ('ENSG00000140284', 0.12923652722907963, 68.37), 'ENSG00000151726': ('ENSG00000151726', 0.6950456495850897, 367.7), 'ENSG00000197142': ('ENSG00000197142', 0.17571782318583068, 92.96)}"
"('MAR00245', 'ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142')","{'ENSG00000140284': ('ENSG00000140284', 0.1603244211816853, 68.0), 'ENSG00000151726': ('ENSG00000151726', 0.6299806667609751, 267.2), 'ENSG00000197142': ('ENSG00000197142', 0.20969491205733956, 88.94)}","{'ENSG00000140284': ('ENSG00000140284', 0.12923652722907963, 68.37), 'ENSG00000151726': ('ENSG00000151726', 0.6950456495850897, 367.7), 'ENSG00000197142': ('ENSG00000197142', 0.17571782318583068, 92.96)}"
"('MAR00249', 'ENSG00000068366 or ENSG00000103740 or ENSG00000119673 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000177465 or ENSG00000197142')","{'ENSG00000140284': ('ENSG00000140284', 0.1603244211816853, 68.0), 'ENSG00000151726': ('ENSG00000151726', 0.6299806667609751, 267.2), 'ENSG00000197142': ('ENSG00000197142', 0.20969491205733956, 88.94)}","{'ENSG00000140284': ('ENSG00000140284', 0.12923652722907963, 68.37), 'ENSG00000151726': ('ENSG00000151726', 0.6950456495850897, 367.7), 'ENSG00000197142': ('ENSG00000197142', 0.17571782318583068, 92.96)}"
"('MAR00255', 'ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142')","{'ENSG00000140284': ('ENSG00000140284', 0.1603244211816853, 68.0), 'ENSG00000151726': ('ENSG00000151726', 0.6299806667609751, 267.2), 'ENSG00000197142': ('ENSG00000197142', 0.20969491205733956, 88.94)}","{'ENSG00000140284': ('ENSG00000140284', 0.12923652722907963, 68.37), 'ENSG00000151726': ('ENSG00000151726', 0.6950456495850897, 367.7), 'ENSG00000197142': ('ENSG00000197142', 0.17571782318583068, 92.96)}"
