,sample_1,sample_2,sample_3
"('MAR01504', 'ENSG00000052802 or ENSG00000170271')","{'ENSG00000052802': ('ENSG00000052802', 0.5456769983686787, 66.9), 'ENSG00000170271': ('ENSG00000170271', 0.4543230016313214, 55.7)}","{'ENSG00000052802': ('ENSG00000052802', 0.7920353982300885, 17.9), 'ENSG00000170271': ('ENSG00000170271', 0.20796460176991152, 4.7)}","{'ENSG00000052802': ('ENSG00000052802', 0.21491228070175442, 9.8), 'ENSG00000170271': ('ENSG00000170271', 0.7850877192982456, 35.8)}"
"('MAR01505', 'ENSG00000147383')","{'ENSG00000147383': ('ENSG00000147383', 1, 5.6)}","{'ENSG00000147383': ('ENSG00000147383', 1, 8.5)}","{'ENSG00000147383': ('ENSG00000147383', 1, 0.9)}"
"('MAR01509', 'ENSG00000132196')","{'ENSG00000132196': ('ENSG00000132196', 1, 21.4)}","{'ENSG00000132196': ('ENSG00000132196', 1, 10.5)}","{'ENSG00000132196': ('ENSG00000132196', 1, 5.4)}"
"('MAR01512', 'ENSG00000147155')","{'ENSG00000147155': ('ENSG00000147155', 1, 2.8)}","{'ENSG00000147155': ('ENSG00000147155', 1, 25.9)}","{'ENSG00000147155': ('ENSG00000147155', 1, 4.5)}"
"('MAR01516', 'ENSG00000109929')","{'ENSG00000109929': ('ENSG00000109929', 1, 22.6)}","{'ENSG00000109929': ('ENSG00000109929', 1, 20.0)}","{'ENSG00000109929': ('ENSG00000109929', 1, 19.7)}"
"('MAR01519', 'ENSG00000172893')","{'ENSG00000172893': ('ENSG00000172893', 1, 6.8)}","{'ENSG00000172893': ('ENSG00000172893', 1, 5.4)}","{'ENSG00000172893': ('ENSG00000172893', 1, 0.9)}"
"('MAR01526', 'ENSG00000116133')","{'ENSG00000116133': ('ENSG00000116133', 1, 11.8)}","{'ENSG00000116133': ('ENSG00000116133', 1, 9.3)}","{'ENSG00000116133': ('ENSG00000116133', 1, 1.8)}"
"('MAR01533', 'ENSG00000116133')","{'ENSG00000116133': ('ENSG00000116133', 1, 11.8)}","{'ENSG00000116133': ('ENSG00000116133', 1, 9.3)}","{'ENSG00000116133': ('ENSG00000116133', 1, 1.8)}"
"('MAR01557', 'ENSG00000109929')","{'ENSG00000109929': ('ENSG00000109929', 1, 22.6)}","{'ENSG00000109929': ('ENSG00000109929', 1, 20.0)}","{'ENSG00000109929': ('ENSG00000109929', 1, 19.7)}"
"('MAR01558', 'ENSG00000109929')","{'ENSG00000109929': ('ENSG00000109929', 1, 22.6)}","{'ENSG00000109929': ('ENSG00000109929', 1, 20.0)}","{'ENSG00000109929': ('ENSG00000109929', 1, 19.7)}"
"('MAR01565', 'ENSG00000172893')","{'ENSG00000172893': ('ENSG00000172893', 1, 6.8)}","{'ENSG00000172893': ('ENSG00000172893', 1, 5.4)}","{'ENSG00000172893': ('ENSG00000172893', 1, 0.9)}"
"('MAR01535', 'ENSG00000116133')","{'ENSG00000116133': ('ENSG00000116133', 1, 11.8)}","{'ENSG00000116133': ('ENSG00000116133', 1, 9.3)}","{'ENSG00000116133': ('ENSG00000116133', 1, 1.8)}"
"('MAR01536', 'ENSG00000001630')","{'ENSG00000001630': ('ENSG00000001630', 1, 34.1)}","{'ENSG00000001630': ('ENSG00000001630', 1, 6.2)}","{'ENSG00000001630': ('ENSG00000001630', 1, 15.2)}"
"('MAR01538', 'ENSG00000001630')","{'ENSG00000001630': ('ENSG00000001630', 1, 34.1)}","{'ENSG00000001630': ('ENSG00000001630', 1, 6.2)}","{'ENSG00000001630': ('ENSG00000001630', 1, 15.2)}"
"('MAR01539', 'ENSG00000001630')","{'ENSG00000001630': ('ENSG00000001630', 1, 34.1)}","{'ENSG00000001630': ('ENSG00000001630', 1, 6.2)}","{'ENSG00000001630': ('ENSG00000001630', 1, 15.2)}"
"('MAR01540', 'ENSG00000143815 or ENSG00000149809')","{'ENSG00000143815': ('ENSG00000143815', 0.3628571428571428, 12.7), 'ENSG00000149809': ('ENSG00000149809', 0.6371428571428571, 22.3)}","{'ENSG00000143815': ('ENSG00000143815', 0.9269588313413014, 69.8), 'ENSG00000149809': ('ENSG00000149809', 0.07304116865869854, 5.5)}","{'ENSG00000143815': ('ENSG00000143815', 0.8744186046511628, 18.8), 'ENSG00000149809': ('ENSG00000149809', 0.12558139534883722, 2.7)}"
"('MAR01543', 'ENSG00000052802 or ENSG00000170271')","{'ENSG00000052802': ('ENSG00000052802', 0.5456769983686787, 66.9), 'ENSG00000170271': ('ENSG00000170271', 0.4543230016313214, 55.7)}","{'ENSG00000052802': ('ENSG00000052802', 0.7920353982300885, 17.9), 'ENSG00000170271': ('ENSG00000170271', 0.20796460176991152, 4.7)}","{'ENSG00000052802': ('ENSG00000052802', 0.21491228070175442, 9.8), 'ENSG00000170271': ('ENSG00000170271', 0.7850877192982456, 35.8)}"
"('MAR01544', 'ENSG00000052802 or ENSG00000170271')","{'ENSG00000052802': ('ENSG00000052802', 0.5456769983686787, 66.9), 'ENSG00000170271': ('ENSG00000170271', 0.4543230016313214, 55.7)}","{'ENSG00000052802': ('ENSG00000052802', 0.7920353982300885, 17.9), 'ENSG00000170271': ('ENSG00000170271', 0.20796460176991152, 4.7)}","{'ENSG00000052802': ('ENSG00000052802', 0.21491228070175442, 9.8), 'ENSG00000170271': ('ENSG00000170271', 0.7850877192982456, 35.8)}"
"('MAR01545', 'ENSG00000052802 or ENSG00000170271')","{'ENSG00000052802': ('ENSG00000052802', 0.5456769983686787, 66.9), 'ENSG00000170271': ('ENSG00000170271', 0.4543230016313214, 55.7)}","{'ENSG00000052802': ('ENSG00000052802', 0.7920353982300885, 17.9), 'ENSG00000170271': ('ENSG00000170271', 0.20796460176991152, 4.7)}","{'ENSG00000052802': ('ENSG00000052802', 0.21491228070175442, 9.8), 'ENSG00000170271': ('ENSG00000170271', 0.7850877192982456, 35.8)}"
"('MAR01546', 'ENSG00000147383')","{'ENSG00000147383': ('ENSG00000147383', 1, 5.6)}","{'ENSG00000147383': ('ENSG00000147383', 1, 8.5)}","{'ENSG00000147383': ('ENSG00000147383', 1, 0.9)}"
"('MAR01547', 'ENSG00000132196')","{'ENSG00000132196': ('ENSG00000132196', 1, 21.4)}","{'ENSG00000132196': ('ENSG00000132196', 1, 10.5)}","{'ENSG00000132196': ('ENSG00000132196', 1, 5.4)}"
"('MAR01548', 'ENSG00000052802 or ENSG00000170271')","{'ENSG00000052802': ('ENSG00000052802', 0.5456769983686787, 66.9), 'ENSG00000170271': ('ENSG00000170271', 0.4543230016313214, 55.7)}","{'ENSG00000052802': ('ENSG00000052802', 0.7920353982300885, 17.9), 'ENSG00000170271': ('ENSG00000170271', 0.20796460176991152, 4.7)}","{'ENSG00000052802': ('ENSG00000052802', 0.21491228070175442, 9.8), 'ENSG00000170271': ('ENSG00000170271', 0.7850877192982456, 35.8)}"
"('MAR01549', 'ENSG00000052802 or ENSG00000170271')","{'ENSG00000052802': ('ENSG00000052802', 0.5456769983686787, 66.9), 'ENSG00000170271': ('ENSG00000170271', 0.4543230016313214, 55.7)}","{'ENSG00000052802': ('ENSG00000052802', 0.7920353982300885, 17.9), 'ENSG00000170271': ('ENSG00000170271', 0.20796460176991152, 4.7)}","{'ENSG00000052802': ('ENSG00000052802', 0.21491228070175442, 9.8), 'ENSG00000170271': ('ENSG00000170271', 0.7850877192982456, 35.8)}"
"('MAR01550', 'ENSG00000052802 or ENSG00000170271')","{'ENSG00000052802': ('ENSG00000052802', 0.5456769983686787, 66.9), 'ENSG00000170271': ('ENSG00000170271', 0.4543230016313214, 55.7)}","{'ENSG00000052802': ('ENSG00000052802', 0.7920353982300885, 17.9), 'ENSG00000170271': ('ENSG00000170271', 0.20796460176991152, 4.7)}","{'ENSG00000052802': ('ENSG00000052802', 0.21491228070175442, 9.8), 'ENSG00000170271': ('ENSG00000170271', 0.7850877192982456, 35.8)}"
"('MAR01551', 'ENSG00000147383')","{'ENSG00000147383': ('ENSG00000147383', 1, 5.6)}","{'ENSG00000147383': ('ENSG00000147383', 1, 8.5)}","{'ENSG00000147383': ('ENSG00000147383', 1, 0.9)}"
"('MAR01552', 'ENSG00000132196')","{'ENSG00000132196': ('ENSG00000132196', 1, 21.4)}","{'ENSG00000132196': ('ENSG00000132196', 1, 10.5)}","{'ENSG00000132196': ('ENSG00000132196', 1, 5.4)}"
"('MAR01553', 'ENSG00000147155')","{'ENSG00000147155': ('ENSG00000147155', 1, 2.8)}","{'ENSG00000147155': ('ENSG00000147155', 1, 25.9)}","{'ENSG00000147155': ('ENSG00000147155', 1, 4.5)}"
"('MAR01437', 'ENSG00000112972')","{'ENSG00000112972': ('ENSG00000112972', 1, 66.9)}","{'ENSG00000112972': ('ENSG00000112972', 1, 34.5)}","{'ENSG00000112972': ('ENSG00000112972', 1, 14.3)}"
"('MAR01451', 'ENSG00000167508')","{'ENSG00000167508': ('ENSG00000167508', 1, 21.1)}","{'ENSG00000167508': ('ENSG00000167508', 1, 18.6)}","{'ENSG00000167508': ('ENSG00000167508', 1, 6.3)}"
"('MAR01457', 'ENSG00000152904 or ENSG00000160752')","{'ENSG00000152904': ('ENSG00000152904', 0.2980769230769231, 15.5), 'ENSG00000160752': ('ENSG00000160752', 0.7019230769230769, 36.5)}","{'ENSG00000152904': ('ENSG00000152904', 0.27375886524822696, 19.3), 'ENSG00000160752': ('ENSG00000160752', 0.7262411347517731, 51.2)}","{'ENSG00000152904': ('ENSG00000152904', 0.5794117647058823, 19.7), 'ENSG00000160752': ('ENSG00000160752', 0.42058823529411765, 14.3)}"
"('MAR01460', 'ENSG00000152904 or ENSG00000160752')","{'ENSG00000152904': ('ENSG00000152904', 0.2980769230769231, 15.5), 'ENSG00000160752': ('ENSG00000160752', 0.7019230769230769, 36.5)}","{'ENSG00000152904': ('ENSG00000152904', 0.27375886524822696, 19.3), 'ENSG00000160752': ('ENSG00000160752', 0.7262411347517731, 51.2)}","{'ENSG00000152904': ('ENSG00000152904', 0.5794117647058823, 19.7), 'ENSG00000160752': ('ENSG00000160752', 0.42058823529411765, 14.3)}"
"('MAR01531', 'ENSG00000135929')","{'ENSG00000135929': ('ENSG00000135929', 1, 31.9)}","{'ENSG00000135929': ('ENSG00000135929', 1, 101.3)}","{'ENSG00000135929': ('ENSG00000135929', 1, 14.3)}"
"('MAR01570', 'ENSG00000116133')","{'ENSG00000116133': ('ENSG00000116133', 1, 11.8)}","{'ENSG00000116133': ('ENSG00000116133', 1, 9.3)}","{'ENSG00000116133': ('ENSG00000116133', 1, 1.8)}"
"('MAR01576', 'ENSG00000081760')","{'ENSG00000081760': ('ENSG00000081760', 1, 15.5)}","{'ENSG00000081760': ('ENSG00000081760', 1, 5.6)}","{'ENSG00000081760': ('ENSG00000081760', 1, 5.4)}"
"('MAR01577', 'ENSG00000117305 or ENSG00000146151')","{'ENSG00000117305': ('ENSG00000117305', 1, 13.3)}","{'ENSG00000117305': ('ENSG00000117305', 1, 19.4)}","{'ENSG00000117305': ('ENSG00000117305', 1, 8.1)}"
"('MAR03105', 'ENSG00000120437')","{'ENSG00000120437': ('ENSG00000120437', 1, 14.6)}","{'ENSG00000120437': ('ENSG00000120437', 1, 22.9)}","{'ENSG00000120437': ('ENSG00000120437', 1, 0.9)}"
"('MAR04630', 'ENSG00000113161')","{'ENSG00000113161': ('ENSG00000113161', 1, 22.0)}","{'ENSG00000113161': ('ENSG00000113161', 1, 22.1)}","{'ENSG00000113161': ('ENSG00000113161', 1, 14.3)}"
"('MAR02029', 'ENSG00000021461 or ENSG00000100197 or ENSG00000106258 or ENSG00000108242 or ENSG00000130649 or ENSG00000134716 or ENSG00000137869 or ENSG00000138061 or ENSG00000138109 or ENSG00000138115 or ENSG00000140465 or ENSG00000140505 or ENSG00000142973 or ENSG00000155016 or ENSG00000160868 or ENSG00000160870 or ENSG00000165841 or ENSG00000167600 or ENSG00000171903 or ENSG00000186160 or ENSG00000186204 or ENSG00000186377 or ENSG00000186526 or ENSG00000197408 or ENSG00000197446 or ENSG00000197838 or ENSG00000198077 or ENSG00000255974')","{'ENSG00000021461': ('ENSG00000021461', 0.06584992343032157, 4.3), 'ENSG00000106258': ('ENSG00000106258', 0.018376722817764164, 1.2), 'ENSG00000130649': ('ENSG00000130649', 0.08116385911179173, 5.3), 'ENSG00000134716': ('ENSG00000134716', 0.5176110260336907, 33.8), 'ENSG00000155016': ('ENSG00000155016', 0.2695252679938745, 17.6), 'ENSG00000167600': ('ENSG00000167600', 0.013782542113323125, 0.9), 'ENSG00000186377': ('ENSG00000186377', 0.033690658499234305, 2.2)}","{'ENSG00000021461': ('ENSG00000021461', 0.0035842293906810044, 0.1), 'ENSG00000106258': ('ENSG00000106258', 0.12544802867383514, 3.5), 'ENSG00000130649': ('ENSG00000130649', 0.01792114695340502, 0.5), 'ENSG00000134716': ('ENSG00000134716', 0.0035842293906810044, 0.1), 'ENSG00000155016': ('ENSG00000155016', 0.20071684587813624, 5.6), 'ENSG00000167600': ('ENSG00000167600', 0.6344086021505376, 17.7), 'ENSG00000186377': ('ENSG00000186377', 0.014336917562724016, 0.4)}","{'ENSG00000021461': ('ENSG00000021461', 0.05000000000000001, 0.9), 'ENSG00000106258': ('ENSG00000106258', 0.15000000000000002, 2.7), 'ENSG00000130649': ('ENSG00000130649', 0.10000000000000002, 1.8), 'ENSG00000134716': ('ENSG00000134716', 0.10000000000000002, 1.8), 'ENSG00000155016': ('ENSG00000155016', 0.30000000000000004, 5.4), 'ENSG00000167600': ('ENSG00000167600', 0.05000000000000001, 0.9), 'ENSG00000186377': ('ENSG00000186377', 0.25, 4.5)}"
"('MAR02030', 'ENSG00000021461 or ENSG00000100197 or ENSG00000106258 or ENSG00000108242 or ENSG00000130649 or ENSG00000134716 or ENSG00000137869 or ENSG00000138061 or ENSG00000138109 or ENSG00000138115 or ENSG00000140465 or ENSG00000140505 or ENSG00000142973 or ENSG00000155016 or ENSG00000160868 or ENSG00000160870 or ENSG00000165841 or ENSG00000167600 or ENSG00000171903 or ENSG00000186160 or ENSG00000186204 or ENSG00000186377 or ENSG00000186526 or ENSG00000197408 or ENSG00000197446 or ENSG00000197838 or ENSG00000198077 or ENSG00000255974')","{'ENSG00000021461': ('ENSG00000021461', 0.06584992343032157, 4.3), 'ENSG00000106258': ('ENSG00000106258', 0.018376722817764164, 1.2), 'ENSG00000130649': ('ENSG00000130649', 0.08116385911179173, 5.3), 'ENSG00000134716': ('ENSG00000134716', 0.5176110260336907, 33.8), 'ENSG00000155016': ('ENSG00000155016', 0.2695252679938745, 17.6), 'ENSG00000167600': ('ENSG00000167600', 0.013782542113323125, 0.9), 'ENSG00000186377': ('ENSG00000186377', 0.033690658499234305, 2.2)}","{'ENSG00000021461': ('ENSG00000021461', 0.0035842293906810044, 0.1), 'ENSG00000106258': ('ENSG00000106258', 0.12544802867383514, 3.5), 'ENSG00000130649': ('ENSG00000130649', 0.01792114695340502, 0.5), 'ENSG00000134716': ('ENSG00000134716', 0.0035842293906810044, 0.1), 'ENSG00000155016': ('ENSG00000155016', 0.20071684587813624, 5.6), 'ENSG00000167600': ('ENSG00000167600', 0.6344086021505376, 17.7), 'ENSG00000186377': ('ENSG00000186377', 0.014336917562724016, 0.4)}","{'ENSG00000021461': ('ENSG00000021461', 0.05000000000000001, 0.9), 'ENSG00000106258': ('ENSG00000106258', 0.15000000000000002, 2.7), 'ENSG00000130649': ('ENSG00000130649', 0.10000000000000002, 1.8), 'ENSG00000134716': ('ENSG00000134716', 0.10000000000000002, 1.8), 'ENSG00000155016': ('ENSG00000155016', 0.30000000000000004, 5.4), 'ENSG00000167600': ('ENSG00000167600', 0.05000000000000001, 0.9), 'ENSG00000186377': ('ENSG00000186377', 0.25, 4.5)}"
"('MAR02031', 'ENSG00000021461 or ENSG00000100197 or ENSG00000106258 or ENSG00000108242 or ENSG00000130649 or ENSG00000134716 or ENSG00000137869 or ENSG00000138061 or ENSG00000138109 or ENSG00000138115 or ENSG00000140465 or ENSG00000140505 or ENSG00000142973 or ENSG00000155016 or ENSG00000160868 or ENSG00000160870 or ENSG00000165841 or ENSG00000167600 or ENSG00000171903 or ENSG00000186160 or ENSG00000186204 or ENSG00000186377 or ENSG00000186526 or ENSG00000197408 or ENSG00000197446 or ENSG00000197838 or ENSG00000198077 or ENSG00000255974')","{'ENSG00000021461': ('ENSG00000021461', 0.06584992343032157, 4.3), 'ENSG00000106258': ('ENSG00000106258', 0.018376722817764164, 1.2), 'ENSG00000130649': ('ENSG00000130649', 0.08116385911179173, 5.3), 'ENSG00000134716': ('ENSG00000134716', 0.5176110260336907, 33.8), 'ENSG00000155016': ('ENSG00000155016', 0.2695252679938745, 17.6), 'ENSG00000167600': ('ENSG00000167600', 0.013782542113323125, 0.9), 'ENSG00000186377': ('ENSG00000186377', 0.033690658499234305, 2.2)}","{'ENSG00000021461': ('ENSG00000021461', 0.0035842293906810044, 0.1), 'ENSG00000106258': ('ENSG00000106258', 0.12544802867383514, 3.5), 'ENSG00000130649': ('ENSG00000130649', 0.01792114695340502, 0.5), 'ENSG00000134716': ('ENSG00000134716', 0.0035842293906810044, 0.1), 'ENSG00000155016': ('ENSG00000155016', 0.20071684587813624, 5.6), 'ENSG00000167600': ('ENSG00000167600', 0.6344086021505376, 17.7), 'ENSG00000186377': ('ENSG00000186377', 0.014336917562724016, 0.4)}","{'ENSG00000021461': ('ENSG00000021461', 0.05000000000000001, 0.9), 'ENSG00000106258': ('ENSG00000106258', 0.15000000000000002, 2.7), 'ENSG00000130649': ('ENSG00000130649', 0.10000000000000002, 1.8), 'ENSG00000134716': ('ENSG00000134716', 0.10000000000000002, 1.8), 'ENSG00000155016': ('ENSG00000155016', 0.30000000000000004, 5.4), 'ENSG00000167600': ('ENSG00000167600', 0.05000000000000001, 0.9), 'ENSG00000186377': ('ENSG00000186377', 0.25, 4.5)}"
"('MAR02032', 'ENSG00000021461 or ENSG00000100197 or ENSG00000106258 or ENSG00000108242 or ENSG00000130649 or ENSG00000134716 or ENSG00000137869 or ENSG00000138061 or ENSG00000138109 or ENSG00000138115 or ENSG00000140465 or ENSG00000140505 or ENSG00000142973 or ENSG00000155016 or ENSG00000160868 or ENSG00000160870 or ENSG00000165841 or ENSG00000167600 or ENSG00000171903 or ENSG00000186160 or ENSG00000186204 or ENSG00000186377 or ENSG00000186526 or ENSG00000197408 or ENSG00000197446 or ENSG00000197838 or ENSG00000198077 or ENSG00000255974')","{'ENSG00000021461': ('ENSG00000021461', 0.06584992343032157, 4.3), 'ENSG00000106258': ('ENSG00000106258', 0.018376722817764164, 1.2), 'ENSG00000130649': ('ENSG00000130649', 0.08116385911179173, 5.3), 'ENSG00000134716': ('ENSG00000134716', 0.5176110260336907, 33.8), 'ENSG00000155016': ('ENSG00000155016', 0.2695252679938745, 17.6), 'ENSG00000167600': ('ENSG00000167600', 0.013782542113323125, 0.9), 'ENSG00000186377': ('ENSG00000186377', 0.033690658499234305, 2.2)}","{'ENSG00000021461': ('ENSG00000021461', 0.0035842293906810044, 0.1), 'ENSG00000106258': ('ENSG00000106258', 0.12544802867383514, 3.5), 'ENSG00000130649': ('ENSG00000130649', 0.01792114695340502, 0.5), 'ENSG00000134716': ('ENSG00000134716', 0.0035842293906810044, 0.1), 'ENSG00000155016': ('ENSG00000155016', 0.20071684587813624, 5.6), 'ENSG00000167600': ('ENSG00000167600', 0.6344086021505376, 17.7), 'ENSG00000186377': ('ENSG00000186377', 0.014336917562724016, 0.4)}","{'ENSG00000021461': ('ENSG00000021461', 0.05000000000000001, 0.9), 'ENSG00000106258': ('ENSG00000106258', 0.15000000000000002, 2.7), 'ENSG00000130649': ('ENSG00000130649', 0.10000000000000002, 1.8), 'ENSG00000134716': ('ENSG00000134716', 0.10000000000000002, 1.8), 'ENSG00000155016': ('ENSG00000155016', 0.30000000000000004, 5.4), 'ENSG00000167600': ('ENSG00000167600', 0.05000000000000001, 0.9), 'ENSG00000186377': ('ENSG00000186377', 0.25, 4.5)}"
"('MAR02033', 'ENSG00000021461 or ENSG00000100197 or ENSG00000106258 or ENSG00000108242 or ENSG00000130649 or ENSG00000134716 or ENSG00000137869 or ENSG00000138061 or ENSG00000138109 or ENSG00000138115 or ENSG00000140465 or ENSG00000140505 or ENSG00000142973 or ENSG00000155016 or ENSG00000160868 or ENSG00000160870 or ENSG00000165841 or ENSG00000167600 or ENSG00000171903 or ENSG00000186160 or ENSG00000186204 or ENSG00000186377 or ENSG00000186526 or ENSG00000197408 or ENSG00000197446 or ENSG00000197838 or ENSG00000198077 or ENSG00000255974')","{'ENSG00000021461': ('ENSG00000021461', 0.06584992343032157, 4.3), 'ENSG00000106258': ('ENSG00000106258', 0.018376722817764164, 1.2), 'ENSG00000130649': ('ENSG00000130649', 0.08116385911179173, 5.3), 'ENSG00000134716': ('ENSG00000134716', 0.5176110260336907, 33.8), 'ENSG00000155016': ('ENSG00000155016', 0.2695252679938745, 17.6), 'ENSG00000167600': ('ENSG00000167600', 0.013782542113323125, 0.9), 'ENSG00000186377': ('ENSG00000186377', 0.033690658499234305, 2.2)}","{'ENSG00000021461': ('ENSG00000021461', 0.0035842293906810044, 0.1), 'ENSG00000106258': ('ENSG00000106258', 0.12544802867383514, 3.5), 'ENSG00000130649': ('ENSG00000130649', 0.01792114695340502, 0.5), 'ENSG00000134716': ('ENSG00000134716', 0.0035842293906810044, 0.1), 'ENSG00000155016': ('ENSG00000155016', 0.20071684587813624, 5.6), 'ENSG00000167600': ('ENSG00000167600', 0.6344086021505376, 17.7), 'ENSG00000186377': ('ENSG00000186377', 0.014336917562724016, 0.4)}","{'ENSG00000021461': ('ENSG00000021461', 0.05000000000000001, 0.9), 'ENSG00000106258': ('ENSG00000106258', 0.15000000000000002, 2.7), 'ENSG00000130649': ('ENSG00000130649', 0.10000000000000002, 1.8), 'ENSG00000134716': ('ENSG00000134716', 0.10000000000000002, 1.8), 'ENSG00000155016': ('ENSG00000155016', 0.30000000000000004, 5.4), 'ENSG00000167600': ('ENSG00000167600', 0.05000000000000001, 0.9), 'ENSG00000186377': ('ENSG00000186377', 0.25, 4.5)}"
"('MAR02034', 'ENSG00000021461 or ENSG00000100197 or ENSG00000106258 or ENSG00000108242 or ENSG00000130649 or ENSG00000134716 or ENSG00000137869 or ENSG00000138061 or ENSG00000138109 or ENSG00000138115 or ENSG00000140465 or ENSG00000140505 or ENSG00000142973 or ENSG00000155016 or ENSG00000160868 or ENSG00000160870 or ENSG00000165841 or ENSG00000167600 or ENSG00000171903 or ENSG00000186160 or ENSG00000186204 or ENSG00000186377 or ENSG00000186526 or ENSG00000197408 or ENSG00000197446 or ENSG00000197838 or ENSG00000198077 or ENSG00000255974')","{'ENSG00000021461': ('ENSG00000021461', 0.06584992343032157, 4.3), 'ENSG00000106258': ('ENSG00000106258', 0.018376722817764164, 1.2), 'ENSG00000130649': ('ENSG00000130649', 0.08116385911179173, 5.3), 'ENSG00000134716': ('ENSG00000134716', 0.5176110260336907, 33.8), 'ENSG00000155016': ('ENSG00000155016', 0.2695252679938745, 17.6), 'ENSG00000167600': ('ENSG00000167600', 0.013782542113323125, 0.9), 'ENSG00000186377': ('ENSG00000186377', 0.033690658499234305, 2.2)}","{'ENSG00000021461': ('ENSG00000021461', 0.0035842293906810044, 0.1), 'ENSG00000106258': ('ENSG00000106258', 0.12544802867383514, 3.5), 'ENSG00000130649': ('ENSG00000130649', 0.01792114695340502, 0.5), 'ENSG00000134716': ('ENSG00000134716', 0.0035842293906810044, 0.1), 'ENSG00000155016': ('ENSG00000155016', 0.20071684587813624, 5.6), 'ENSG00000167600': ('ENSG00000167600', 0.6344086021505376, 17.7), 'ENSG00000186377': ('ENSG00000186377', 0.014336917562724016, 0.4)}","{'ENSG00000021461': ('ENSG00000021461', 0.05000000000000001, 0.9), 'ENSG00000106258': ('ENSG00000106258', 0.15000000000000002, 2.7), 'ENSG00000130649': ('ENSG00000130649', 0.10000000000000002, 1.8), 'ENSG00000134716': ('ENSG00000134716', 0.10000000000000002, 1.8), 'ENSG00000155016': ('ENSG00000155016', 0.30000000000000004, 5.4), 'ENSG00000167600': ('ENSG00000167600', 0.05000000000000001, 0.9), 'ENSG00000186377': ('ENSG00000186377', 0.25, 4.5)}"
