,sample_1,sample_2,sample_3,sample_4
ENSG00000170522,6.46097512542725,12.039413826534414,3.762988244374065,24.449767734169615
ENSG00000170634,1.863058630586306,1.06205493387589,0.9930715935334874,1.8894575230296826
ENSG00000170734,0.040583675330597355,0.04410701373825019,0.042941757156959526,0.07253886010362695
ENSG00000170832,0.007151895252241845,0.0047349931266228796,0.014128559102674717,0.015060933547942051
ENSG00000170835,5.0887297188933385,25.48040324195088,1.29806902030876,0.22564950962082292
ENSG00000170881,0.0030295794406471083,0.002874906507105462,0.0047246800103083915,0.006596362394330114
ENSG00000170899,0.3178386602527443,0.5311084876028555,0.762779475720181,0.19531747573784353
ENSG00000170906,1.0,1.0,1.0,1.0
ENSG00000171100,3.498233215547703,3.2012987012987013,3.3287292817679557,3.38728323699422
ENSG00000171155,0.3376865671641791,0.6013071895424836,0.645,0.5642458100558659
ENSG00000171174,3.0,3.0,3.0,3.0
ENSG00000171298,3.2334644002177724,2.4533312216239045,3.4244186046511627,3.1873970180444484
ENSG00000171307,0.01972902305681009,0.02260997788154336,0.026153652709669316,0.06095908967759415
ENSG00000171314,0.7445708376421925,1.3447405329593267,1.6827458256029686,1.9258181818181819
ENSG00000171453,2.0,2.0,2.0,2.0
ENSG00000171497,0.05086448474594195,0.012732919254658385,0.009958415408185598,0.007579585649317836
ENSG00000171503,0.176909307875895,0.04646586953231419,0.093325457767277,0.040202516416862996
ENSG00000171723,1.0,1.0,1.0,1.0
ENSG00000171766,1.0,1.0,1.0,1.0
ENSG00000171862,7.0,7.0,7.0,7.0
ENSG00000171960,0.013059800137471581,0.010593512767425812,0.009994893120303496,0.005524675762169445
ENSG00000172009,1.0,1.0,1.0,1.0
ENSG00000172046,0.006106618253837268,0.014052237666106606,0.008735979292493527,0.011037020004598757
ENSG00000172053,1.0,1.0,1.0,1.0
ENSG00000172113,2.2970911994742527,2.0093784183134518,1.2475650318545817,0.7611060149390642
ENSG00000172197,0.1329117413400263,0.6043633790543083,0.3160217558681375,0.04438358831504503
ENSG00000172264,0.18172084068752453,0.052944170643926924,0.13705414496847018,0.11166559932416784
ENSG00000172292,1.781718963165075,0.25203252032520324,0.26252983293556087,0.2722242714865364
ENSG00000172296,1.0,1.0,1.0,1.0
ENSG00000172331,0.21509824198552224,0.5172510518934081,0.287569573283859,0.05963636363636363
ENSG00000172339,0.32142857142857145,0.41734417344173447,0.2345415778251599,0.5
ENSG00000172340,3.0007322431047108,3.7628240485383335,3.795302013422819,5.593220338983051
ENSG00000172456,1.7794253938832254,0.853146853146853,0.7942583732057417,4.7964338781575035
ENSG00000172482,4.0,4.0,4.0,4.0
ENSG00000172613,2.0,2.0,2.0,2.0
ENSG00000172817,4.0,4.0,4.0,4.0
ENSG00000172831,2.3134441087613293,2.1762452107279695,2.208768267223382,2.7857805828847226
ENSG00000172840,0.04667721518987342,0.2520325203252033,0.18811881188118812,0.8755760368663594
ENSG00000172890,3.0,3.0,3.0,3.0
ENSG00000172893,5.0,5.0,5.0,5.0
ENSG00000172977,0.0004306014066312617,0.08637128435221539,0.03993166773435832,0.034846547314578
ENSG00000173020,1.0,1.0,1.0,1.0
ENSG00000173085,1.0,1.0,1.0,1.0
ENSG00000173193,0.038461538461538464,0.026541095890410964,0.3157549950867999,0.13793103448275862
ENSG00000173221,0.6393026941362916,0.9805717896066972,0.6504702194357367,0.8561175666438824
ENSG00000173273,0.062217194570135755,0.026541095890410964,0.04716672125777922,0.08226600985221673
ENSG00000173281,0.22030366180410837,0.6630434782608696,0.8814814814814815,0.705507510241238
ENSG00000173418,0.6565401749771886,1.033556911074231,0.5144880493889255,0.5561661797261904
ENSG00000173486,0.0025379368688203886,0.025465838509316774,0.009228861165827681,0.04857672225029475
ENSG00000173540,1.8888888888888888,1.8993506493506493,1.6928104575163399,1.545271629778672
ENSG00000173598,1.9833729216152018,1.8922700244840855,1.0884495317377731,1.1606475716064757
ENSG00000173614,3.282051282051282,3.336956521739131,3.208955223880597,3.622047244094488
ENSG00000173660,1.0,1.0,1.0,1.0
ENSG00000173786,2.0,2.0,2.0,2.0
